sigma_y,repeat,target,group,week,base_week,feasible,coverage_at_base
0.002,92,95,3,36.5714285714,36.5714285714,True,0.950439223221
0.002,92,99,1,inf,inf,False,
0.002,92,99,2,40,40,True,0.990054428577
0.002,92,99,3,inf,inf,False,
0.002,93,50,1,12.5714285714,12.5714285714,True,0.523135449205
0.002,93,50,2,12,12,True,0.502586305141
0.002,93,50,3,14,13.8571428571,True,0.499644867011
0.002,93,75,1,16.7142857143,16.8571428571,True,0.754245664392
0.002,93,75,2,15.8571428571,15.8571428571,True,0.753679599081
0.002,93,75,3,19.2857142857,19.2857142857,True,0.753325854029
0.002,93,90,1,29.4285714286,29.4285714286,True,0.900742224285
0.002,93,90,2,27.5714285714,27.5714285714,True,0.900780831064
0.002,93,90,3,32.5714285714,32.5714285714,True,0.900157792228
0.002,93,95,1,35.5714285714,35.5714285714,True,0.95091090032
0.002,93,95,2,34.8571428571,34.8571428571,True,0.950422005994
0.002,93,95,3,36.5714285714,36.5714285714,True,0.950243353844
0.002,93,99,1,inf,inf,False,
0.002,93,99,2,40,40,True,0.990132331848
0.002,93,99,3,inf,inf,False,
0.002,94,50,1,12.5714285714,12.5714285714,True,0.523722933871
0.002,94,50,2,12,12,True,0.502333879471
0.002,94,50,3,13.8571428571,13.8571428571,True,0.502242565155
0.002,94,75,1,16.7142857143,16.8571428571,True,0.754114985466
0.002,94,75,2,15.8571428571,15.8571428571,True,0.754201071603
0.002,94,75,3,19.2857142857,19.2857142857,True,0.755558363029
0.002,94,90,1,29.4285714286,29.4285714286,True,0.900414807456
0.002,94,90,2,27.5714285714,27.5714285714,True,0.901059099606
0.002,94,90,3,32.5714285714,32.5714285714,True,0.901194129671
0.002,94,95,1,35.5714285714,35.5714285714,True,0.950843087264
0.002,94,95,2,34.8571428571,34.8571428571,True,0.950603033815
0.002,94,95,3,36.5714285714,36.5714285714,True,0.950502685138
0.002,94,99,1,inf,inf,False,
0.002,94,99,2,40,40,True,0.990072011948
0.002,94,99,3,inf,inf,False,
0.002,95,50,1,12.5714285714,12.5714285714,True,0.52319928578
0.002,95,50,2,12,12,True,0.503692448139
0.002,95,50,3,13.8571428571,13.8571428571,True,0.50107643434
0.002,95,75,1,16.7142857143,16.8571428571,True,0.75472088371
0.002,95,75,2,15.8571428571,15.8571428571,True,0.753760482584
0.002,95,75,3,19.2857142857,19.2857142857,True,0.754710257053
0.002,95,90,1,29.2857142857,29.4285714286,True,0.901142103331
0.002,95,90,2,27.5714285714,27.5714285714,True,0.900827612196
0.002,95,90,3,32.5714285714,32.5714285714,True,0.900685633932
0.002,95,95,1,35.5714285714,35.5714285714,True,0.950989408152
0.002,95,95,2,34.8571428571,34.8571428571,True,0.950492126601
0.002,95,95,3,36.5714285714,36.5714285714,True,0.950385630131
0.002,95,99,1,inf,inf,False,
0.002,95,99,2,40,40,True,0.990151107311
0.002,95,99,3,inf,inf,False,
0.002,96,50,1,12.5714285714,12.5714285714,True,0.522493979761
0.002,96,50,2,12,12,True,0.501795947552
0.002,96,50,3,13.8571428571,13.8571428571,True,0.501832757677
0.002,96,75,1,16.8571428571,16.8571428571,True,0.752063316958
0.002,96,75,2,15.8571428571,15.8571428571,True,0.754159842219
0.002,96,75,3,19.2857142857,19.2857142857,True,0.75511018719
0.002,96,90,1,29.5714285714,29.4285714286,True,0.899932827268
0.002,96,90,2,27.5714285714,27.5714285714,True,0.900725798947
0.002,96,90,3,32.5714285714,32.5714285714,True,0.901057975633
0.002,96,95,1,35.5714285714,35.5714285714,True,0.950452625751
0.002,96,95,2,34.8571428571,34.8571428571,True,0.950550888266
0.002,96,95,3,36.5714285714,36.5714285714,True,0.950509079865
0.002,96,99,1,inf,inf,False,
0.002,96,99,2,40,40,True,0.990107536316
0.002,96,99,3,inf,inf,False,
0.002,97,50,1,12.5714285714,12.5714285714,True,0.524026909045
0.002,97,50,2,12,12,True,0.502253353596
0.002,97,50,3,13.8571428571,13.8571428571,True,0.502341359854
0.002,97,75,1,16.8571428571,16.8571428571,True,0.753639936447
0.002,97,75,2,15.7142857143,15.8571428571,True,0.755385662828
0.002,97,75,3,19.2857142857,19.2857142857,True,0.754931628704
0.002,97,90,1,29.4285714286,29.4285714286,True,0.900776377746
0.002,97,90,2,27.5714285714,27.5714285714,True,0.901001708848
0.002,97,90,3,32.5714285714,32.5714285714,True,0.901043755668
0.002,97,95,1,35.5714285714,35.5714285714,True,0.950731890542
0.002,97,95,2,34.8571428571,34.8571428571,True,0.950814179012
0.002,97,95,3,36.5714285714,36.5714285714,True,0.9504637037
0.002,97,99,1,inf,inf,False,
0.002,97,99,2,40,40,True,0.990034401417
0.002,97,99,3,inf,inf,False,
0.002,98,50,1,12.5714285714,12.5714285714,True,0.523337453604
0.002,98,50,2,12,12,True,0.502661645412
0.002,98,50,3,13.8571428571,13.8571428571,True,0.501859711749
0.002,98,75,1,16.8571428571,16.8571428571,True,0.75317545448
0.002,98,75,2,15.8571428571,15.8571428571,True,0.754381997245
0.002,98,75,3,19.2857142857,19.2857142857,True,0.755316274507
0.002,98,90,1,29.4285714286,29.4285714286,True,0.900221560683
0.002,98,90,2,27.5714285714,27.5714285714,True,0.90092250279
0.002,98,90,3,32.5714285714,32.5714285714,True,0.901026947158
0.002,98,95,1,35.5714285714,35.5714285714,True,0.950653757368
0.002,98,95,2,34.8571428571,34.8571428571,True,0.950568173613
0.002,98,95,3,36.5714285714,36.5714285714,True,0.95053348371
0.002,98,99,1,inf,inf,False,
0.002,98,99,2,40,40,True,0.990133166313
0.002,98,99,3,inf,inf,False,
0.002,99,50,1,12.5714285714,12.5714285714,True,0.522870459727
0.002,99,50,2,12,12,True,0.502394855022
0.002,99,50,3,13.8571428571,13.8571428571,True,0.502643193517
0.002,99,75,1,16.7142857143,16.8571428571,True,0.754508231367
0.002,99,75,2,15.8571428571,15.8571428571,True,0.752917962415
0.002,99,75,3,19.2857142857,19.2857142857,True,0.755627325603
0.002,99,90,1,29.4285714286,29.4285714286,True,0.901009270123
0.002,99,90,2,27.5714285714,27.5714285714,True,0.9006137337
0.002,99,90,3,32.5714285714,32.5714285714,True,0.901270525796
0.002,99,95,1,35.5714285714,35.5714285714,True,0.950820377895
0.002,99,95,2,34.8571428571,34.8571428571,True,0.950420958655
0.002,99,95,3,36.5714285714,36.5714285714,True,0.950592296464
0.002,99,99,1,inf,inf,False,
0.002,99,99,2,40,40,True,0.990107953548
0.002,99,99,3,inf,inf,False,
0.005,0,50,1,12.5714285714,12.5714285714,True,0.523427758898
0.005,0,50,2,12.1428571429,12,True,0.499934911728
0.005,0,50,3,13.7142857143,13.8571428571,True,0.50342128958
0.005,0,75,1,16.8571428571,16.8571428571,True,0.752737454006
0.005,0,75,2,15.7142857143,15.8571428571,True,0.755088942392
0.005,0,75,3,19.2857142857,19.2857142857,True,0.75524113008
0.005,0,90,1,29.4285714286,29.4285714286,True,0.900228500366
0.005,0,90,2,27.5714285714,27.5714285714,True,0.900755677904
0.005,0,90,3,32.5714285714,32.5714285714,True,0.901465279715
0.005,0,95,1,35.5714285714,35.5714285714,True,0.950786054134
0.005,0,95,2,34.8571428571,34.8571428571,True,0.95050661053
0.005,0,95,3,36.5714285714,36.5714285714,True,0.950539393084
0.005,0,99,1,inf,inf,False,
0.005,0,99,2,inf,40,False,0.989940583706
0.005,0,99,3,inf,inf,False,
0.005,1,50,1,12.4285714286,12.5714285714,True,0.524213935648
0.005,1,50,2,12,12,True,0.503702759743
0.005,1,50,3,13.8571428571,13.8571428571,True,0.501601236207
0.005,1,75,1,16.7142857143,16.8571428571,True,0.754849621228
0.005,1,75,2,15.7142857143,15.8571428571,True,0.755160629749
0.005,1,75,3,19.2857142857,19.2857142857,True,0.753923995154
0.005,1,90,1,29.4285714286,29.4285714286,True,0.900030681065
0.005,1,90,2,27.5714285714,27.5714285714,True,0.901203410966
0.005,1,90,3,32.5714285714,32.5714285714,True,0.901070909841
0.005,1,95,1,35.5714285714,35.5714285714,True,0.950768445219
0.005,1,95,2,34.8571428571,34.8571428571,True,0.951011087213
0.005,1,95,3,36.5714285714,36.5714285714,True,0.950172373227
0.005,1,99,1,inf,inf,False,
0.005,1,99,2,40,40,True,0.990100741386
0.005,1,99,3,inf,inf,False,
0.005,2,50,1,12.5714285714,12.5714285714,True,0.52322823235
0.005,2,50,2,12.1428571429,12,True,0.499147683382
0.005,2,50,3,13.8571428571,13.8571428571,True,0.503026396036
0.005,2,75,1,16.8571428571,16.8571428571,True,0.75359997579
0.005,2,75,2,15.8571428571,15.8571428571,True,0.754637360573
0.005,2,75,3,19.2857142857,19.2857142857,True,0.754491644246
0.005,2,90,1,29.4285714286,29.4285714286,True,0.901014941079
0.005,2,90,2,27.5714285714,27.5714285714,True,0.900582688195
0.005,2,90,3,32.5714285714,32.5714285714,True,0.901038782937
0.005,2,95,1,35.5714285714,35.5714285714,True,0.950635603496
0.005,2,95,2,34.8571428571,34.8571428571,True,0.950741274016
0.005,2,95,3,36.5714285714,36.5714285714,True,0.950306364468
0.005,2,99,1,inf,inf,False,
0.005,2,99,2,40,40,True,0.990055143833
0.005,2,99,3,inf,inf,False,
0.005,3,50,1,12.5714285714,12.5714285714,True,0.522083542177
0.005,3,50,2,12.1428571429,12,True,0.49597710371
0.005,3,50,3,13.8571428571,13.8571428571,True,0.501802844661
0.005,3,75,1,16.7142857143,16.8571428571,True,0.755945503712
0.005,3,75,2,16,15.8571428571,True,0.74693021604
0.005,3,75,3,19.2857142857,19.2857142857,True,0.752694955894
0.005,3,90,1,29.2857142857,29.4285714286,True,0.901390331132
0.005,3,90,2,27.7142857143,27.5714285714,True,0.898622308459
0.005,3,90,3,32.5714285714,32.5714285714,True,0.901041575841
0.005,3,95,1,35.4285714286,35.5714285714,True,0.951215182032
0.005,3,95,2,35,34.8571428571,True,0.949173169477
0.005,3,95,3,36.5714285714,36.5714285714,True,0.95017686912
0.005,3,99,1,inf,inf,False,
0.005,3,99,2,inf,40,False,0.98969244957
0.005,3,99,3,inf,inf,False,
0.005,4,50,1,12.4285714286,12.5714285714,True,0.52427442159
0.005,4,50,2,12,12,True,0.500464916229
0.005,4,50,3,13.8571428571,13.8571428571,True,0.50119683998
0.005,4,75,1,16.7142857143,16.8571428571,True,0.75588366815
0.005,4,75,2,15.8571428571,15.8571428571,True,0.752908902509
0.005,4,75,3,19.2857142857,19.2857142857,True,0.754275075027
0.005,4,90,1,29.2857142857,29.4285714286,True,0.901540313448
0.005,4,90,2,27.5714285714,27.5714285714,True,0.90039145095
0.005,4,90,3,32.5714285714,32.5714285714,True,0.901019607271
0.005,4,95,1,35.5714285714,35.5714285714,True,0.951094031334
0.005,4,95,2,34.8571428571,34.8571428571,True,0.950259566307
0.005,4,95,3,36.5714285714,36.5714285714,True,0.950396001339
0.005,4,99,1,inf,inf,False,
0.005,4,99,2,40,40,True,0.990045070648
0.005,4,99,3,inf,inf,False,
0.005,5,50,1,12.5714285714,12.5714285714,True,0.523214114564
0.005,5,50,2,12,12,True,0.503503739834
0.005,5,50,3,14,13.8571428571,True,0.499888245549
0.005,5,75,1,16.8571428571,16.8571428571,True,0.752189976828
0.005,5,75,2,15.7142857143,15.8571428571,True,0.755696960858
0.005,5,75,3,19.2857142857,19.2857142857,True,0.75390456404
0.005,5,90,1,29.5714285714,29.4285714286,True,0.899836046355
0.005,5,90,2,27.5714285714,27.5714285714,True,0.900981281485
0.005,5,90,3,32.5714285714,32.5714285714,True,0.900714584759
0.005,5,95,1,35.5714285714,35.5714285714,True,0.950433450086
0.005,5,95,2,34.8571428571,34.8571428571,True,0.95076994385
0.005,5,95,3,36.5714285714,36.5714285714,True,0.950408288411
0.005,5,99,1,inf,inf,False,
0.005,5,99,2,40,40,True,0.990123808384
0.005,5,99,3,inf,inf,False,
0.005,6,50,1,12.5714285714,12.5714285714,True,0.522798086916
0.005,6,50,2,12,12,True,0.504555225372
0.005,6,50,3,13.8571428571,13.8571428571,True,0.501488860164
0.005,6,75,1,16.8571428571,16.8571428571,True,0.752727142402
0.005,6,75,2,15.8571428571,15.8571428571,True,0.754352348191
0.005,6,75,3,19.2857142857,19.2857142857,True,0.754847918238
0.005,6,90,1,29.5714285714,29.4285714286,True,0.899913634573
0.005,6,90,2,27.5714285714,27.5714285714,True,0.901047178677
0.005,6,90,3,32.5714285714,32.5714285714,True,0.900557424341
0.005,6,95,1,35.5714285714,35.5714285714,True,0.950589801584
0.005,6,95,2,34.8571428571,34.8571428571,True,0.950520183359
0.005,6,95,3,36.5714285714,36.5714285714,True,0.950501791068
0.005,6,99,1,inf,inf,False,
0.005,6,99,2,40,40,True,0.99022424221
0.005,6,99,3,inf,inf,False,
0.005,7,50,1,12.4285714286,12.5714285714,True,0.525223246643
0.005,7,50,2,12,12,True,0.504337728024
0.005,7,50,3,14,13.8571428571,True,0.499115339347
0.005,7,75,1,16.7142857143,16.8571428571,True,0.756698693548
0.005,7,75,2,15.7142857143,15.8571428571,True,0.755766204425
0.005,7,75,3,19.2857142857,19.2857142857,True,0.753300351756
0.005,7,90,1,29.2857142857,29.4285714286,True,0.901355206966
0.005,7,90,2,27.5714285714,27.5714285714,True,0.901353231498
0.005,7,90,3,32.5714285714,32.5714285714,True,0.900432697364
0.005,7,95,1,35.4285714286,35.5714285714,True,0.951208157199
0.005,7,95,2,34.8571428571,34.8571428571,True,0.950870394707
0.005,7,95,3,36.5714285714,36.5714285714,True,0.95019527844
0.005,7,99,1,inf,inf,False,
0.005,7,99,2,40,40,True,0.990102469921
0.005,7,99,3,inf,inf,False,
0.005,8,50,1,12.5714285714,12.5714285714,True,0.523303989853
0.005,8,50,2,12,12,True,0.502530872822
0.005,8,50,3,13.8571428571,13.8571428571,True,0.501364899533
0.005,8,75,1,16.7142857143,16.8571428571,True,0.754472264222
0.005,8,75,2,15.8571428571,15.8571428571,True,0.754077775138
0.005,8,75,3,19.2857142857,19.2857142857,True,0.752866114889
0.005,8,90,1,29.2857142857,29.4285714286,True,0.901822183813
0.005,8,90,2,27.5714285714,27.5714285714,True,0.900340105806
0.005,8,90,3,32.5714285714,32.5714285714,True,0.900177044528
0.005,8,95,1,35.5714285714,35.5714285714,True,0.950997241906
0.005,8,95,2,34.8571428571,34.8571428571,True,0.950511140483
0.005,8,95,3,36.5714285714,36.5714285714,True,0.950166080679
0.005,8,99,1,inf,inf,False,
0.005,8,99,2,40,40,True,0.990194559097
0.005,8,99,3,inf,inf,False,
0.005,9,50,1,12.5714285714,12.5714285714,True,0.521870974983
0.005,9,50,2,12.1428571429,12,True,0.499898254871
0.005,9,50,3,14,13.8571428571,True,0.499421426228
0.005,9,75,1,16.8571428571,16.8571428571,True,0.753127872944
0.005,9,75,2,15.8571428571,15.8571428571,True,0.750531213624
0.005,9,75,3,19.2857142857,19.2857142857,True,0.752625788961
0.005,9,90,1,29.4285714286,29.4285714286,True,0.90033355781
0.005,9,90,2,27.7142857143,27.5714285714,True,0.899504363537
0.005,9,90,3,32.5714285714,32.5714285714,True,0.900276771614
0.005,9,95,1,35.5714285714,35.5714285714,True,0.950638915811
0.005,9,95,2,35,34.8571428571,True,0.949961202485
0.005,9,95,3,36.5714285714,36.5714285714,True,0.950029007026
0.005,9,99,1,inf,inf,False,
0.005,9,99,2,inf,40,False,0.989990949631
0.005,9,99,3,inf,inf,False,
0.005,10,50,1,12.4285714286,12.5714285714,True,0.525258851903
0.005,10,50,2,12,12,True,0.503824114799
0.005,10,50,3,13.8571428571,13.8571428571,True,0.500918596983
0.005,10,75,1,16.7142857143,16.8571428571,True,0.754200824669
0.005,10,75,2,15.7142857143,15.8571428571,True,0.75882097653
0.005,10,75,3,19.2857142857,19.2857142857,True,0.753990837506
0.005,10,90,1,29.1428571429,29.4285714286,True,0.902596286365
0.005,10,90,2,27.5714285714,27.5714285714,True,0.901367894241
0.005,10,90,3,32.5714285714,32.5714285714,True,0.900287083217
0.005,10,95,1,35.5714285714,35.5714285714,True,0.950877709048
0.005,10,95,2,34.7142857143,34.8571428571,True,0.951198339462
0.005,10,95,3,36.5714285714,36.5714285714,True,0.950383705752
0.005,10,99,1,inf,inf,False,
0.005,10,99,2,40,40,True,0.99020665884
0.005,10,99,3,inf,inf,False,
0.005,11,50,1,12.5714285714,12.5714285714,True,0.523280492851
0.005,11,50,2,12.1428571429,12,True,0.499467551708
0.005,11,50,3,13.8571428571,13.8571428571,True,0.500890323094
0.005,11,75,1,16.8571428571,16.8571428571,True,0.751790549074
0.005,11,75,2,15.7142857143,15.8571428571,True,0.754755888666
0.005,11,75,3,19.2857142857,19.2857142857,True,0.753818997315
0.005,11,90,1,29.2857142857,29.4285714286,True,0.901409677097
0.005,11,90,2,27.5714285714,27.5714285714,True,0.900280714035
0.005,11,90,3,32.5714285714,32.5714285714,True,0.900182374886
0.005,11,95,1,35.5714285714,35.5714285714,True,0.950475513935
0.005,11,95,2,34.8571428571,34.8571428571,True,0.950631116118
0.005,11,95,3,36.5714285714,36.5714285714,True,0.950283374105
0.005,11,99,1,inf,inf,False,
0.005,11,99,2,inf,40,False,0.989967525005
0.005,11,99,3,inf,inf,False,
0.005,12,50,1,12.5714285714,12.5714285714,True,0.522542634181
0.005,12,50,2,12,12,True,0.500461399555
0.005,12,50,3,14,13.8571428571,True,0.497924200126
0.005,12,75,1,16.7142857143,16.8571428571,True,0.754764650549
0.005,12,75,2,15.8571428571,15.8571428571,True,0.750827746732
0.005,12,75,3,19.2857142857,19.2857142857,True,0.75276364599
0.005,12,90,1,29.4285714286,29.4285714286,True,0.901070373399
0.005,12,90,2,27.7142857143,27.5714285714,True,0.89997625351
0.005,12,90,3,32.5714285714,32.5714285714,True,0.900020752634
0.005,12,95,1,35.5714285714,35.5714285714,True,0.950892652784
0.005,12,95,2,34.8571428571,34.8571428571,True,0.950044061456
0.005,12,95,3,36.5714285714,36.5714285714,True,0.950079449586
0.005,12,99,1,inf,inf,False,
0.005,12,99,2,40,40,True,0.990011096001
0.005,12,99,3,inf,inf,False,
0.005,13,50,1,12.5714285714,12.5714285714,True,0.519730129412
0.005,13,50,2,12,12,True,0.500130057335
0.005,13,50,3,13.8571428571,13.8571428571,True,0.501174513783
0.005,13,75,1,16.8571428571,16.8571428571,True,0.751552309309
0.005,13,75,2,16,15.8571428571,True,0.747882604599
0.005,13,75,3,19.2857142857,19.2857142857,True,0.75425281695
0.005,13,90,1,29.4285714286,29.4285714286,True,0.900330637183
0.005,13,90,2,27.7142857143,27.5714285714,True,0.898798363549
0.005,13,90,3,32.5714285714,32.5714285714,True,0.900624164513
0.005,13,95,1,35.5714285714,35.5714285714,True,0.950277813843
0.005,13,95,2,35,34.8571428571,True,0.949582423483
0.005,13,95,3,36.5714285714,36.5714285714,True,0.95034129279
0.005,13,99,1,inf,inf,False,
0.005,13,99,2,inf,40,False,0.989912211895
0.005,13,99,3,inf,inf,False,
0.005,14,50,1,12.5714285714,12.5714285714,True,0.521858530385
0.005,14,50,2,12,12,True,0.505599558353
0.005,14,50,3,14,13.8571428571,True,0.498412319592
0.005,14,75,1,16.8571428571,16.8571428571,True,0.752137465136
0.005,14,75,2,15.8571428571,15.8571428571,True,0.752654331071
0.005,14,75,3,19.2857142857,19.2857142857,True,0.753228366375
0.005,14,90,1,29.4285714286,29.4285714286,True,0.900319789137
0.005,14,90,2,27.5714285714,27.5714285714,True,0.900139059339
0.005,14,90,3,32.5714285714,32.5714285714,True,0.900040967124
0.005,14,95,1,35.5714285714,35.5714285714,True,0.95034387282
0.005,14,95,2,34.8571428571,34.8571428571,True,0.950431704521
0.005,14,95,3,36.5714285714,36.5714285714,True,0.950177328927
0.005,14,99,1,inf,inf,False,
0.005,14,99,2,40,40,True,0.990138828754
0.005,14,99,3,inf,inf,False,
0.005,15,50,1,12.5714285714,12.5714285714,True,0.521527311632
0.005,15,50,2,12.1428571429,12,True,0.49928471446
0.005,15,50,3,14,13.8571428571,True,0.498582588775
0.005,15,75,1,16.8571428571,16.8571428571,True,0.751667525087
0.005,15,75,2,15.8571428571,15.8571428571,True,0.753831659045
0.005,15,75,3,19.2857142857,19.2857142857,True,0.752076983452
0.005,15,90,1,29.5714285714,29.4285714286,True,0.89951130322
0.005,15,90,2,27.5714285714,27.5714285714,True,0.90022529023
0.005,15,90,3,32.5714285714,32.5714285714,True,0.900510191917
0.005,15,95,1,35.5714285714,35.5714285714,True,0.950358092785
0.005,15,95,2,34.8571428571,34.8571428571,True,0.950505631311
0.005,15,95,3,36.5714285714,36.5714285714,True,0.950004092285
0.005,15,99,1,inf,inf,False,
0.005,15,99,2,inf,40,False,0.989964723587
0.005,15,99,3,inf,inf,False,
0.005,16,50,1,12.5714285714,12.5714285714,True,0.521385639906
0.005,16,50,2,12,12,True,0.500361919403
0.005,16,50,3,13.8571428571,13.8571428571,True,0.502418036972
0.005,16,75,1,16.8571428571,16.8571428571,True,0.750381103584
0.005,16,75,2,15.8571428571,15.8571428571,True,0.753344254834
0.005,16,75,3,19.2857142857,19.2857142857,True,0.7552628432
0.005,16,90,1,29.7142857143,29.4285714286,True,0.898568536554
0.005,16,90,2,27.5714285714,27.5714285714,True,0.900793765272
0.005,16,90,3,32.5714285714,32.5714285714,True,0.90074042763
0.005,16,95,1,35.5714285714,35.5714285714,True,0.950165714536
0.005,16,95,2,34.8571428571,34.8571428571,True,0.950528902667
0.005,16,95,3,36.5714285714,36.5714285714,True,0.950430052621
0.005,16,99,1,inf,inf,False,
0.005,16,99,2,40,40,True,0.990049421787
0.005,16,99,3,inf,inf,False,
0.005,17,50,1,12.4285714286,12.5714285714,True,0.524115213326
0.005,17,50,2,12,12,True,0.504023492336
0.005,17,50,3,14,13.8571428571,True,0.499274947814
0.005,17,75,1,16.7142857143,16.8571428571,True,0.755379191467
0.005,17,75,2,15.8571428571,15.8571428571,True,0.753673161779
0.005,17,75,3,19.2857142857,19.2857142857,True,0.753216913768
0.005,17,90,1,29.4285714286,29.4285714286,True,0.900504912649
0.005,17,90,2,27.5714285714,27.5714285714,True,0.901215400015
0.005,17,90,3,32.7142857143,32.5714285714,True,0.899837315083
0.005,17,95,1,35.5714285714,35.5714285714,True,0.950817363603
0.005,17,95,2,34.8571428571,34.8571428571,True,0.950693377427
0.005,17,95,3,36.5714285714,36.5714285714,True,0.950194231101
0.005,17,99,1,inf,inf,False,
0.005,17,99,2,40,40,True,0.990109562874
0.005,17,99,3,inf,inf,False,
0.005,18,50,1,12.5714285714,12.5714285714,True,0.522089008774
0.005,18,50,2,12,12,True,0.503841459751
0.005,18,50,3,13.8571428571,13.8571428571,True,0.501808541162
0.005,18,75,1,16.8571428571,16.8571428571,True,0.750835188798
0.005,18,75,2,15.7142857143,15.8571428571,True,0.754823803902
0.005,18,75,3,19.2857142857,19.2857142857,True,0.755459572588
0.005,18,90,1,29.5714285714,29.4285714286,True,0.899337683405
0.005,18,90,2,27.5714285714,27.5714285714,True,0.90118521452
0.005,18,90,3,32.5714285714,32.5714285714,True,0.900397002697
0.005,18,95,1,35.5714285714,35.5714285714,True,0.950179747173
0.005,18,95,2,34.8571428571,34.8571428571,True,0.950798928738
0.005,18,95,3,36.5714285714,36.5714285714,True,0.950523291315
0.005,18,99,1,inf,inf,False,
0.005,18,99,2,40,40,True,0.990277707577
0.005,18,99,3,inf,inf,False,
0.005,19,50,1,12.4285714286,12.5714285714,True,0.524482697248
0.005,19,50,2,12,12,True,0.500400304794
0.005,19,50,3,14,13.8571428571,True,0.499889318432
0.005,19,75,1,16.8571428571,16.8571428571,True,0.753754130432
0.005,19,75,2,15.7142857143,15.8571428571,True,0.757114716939
0.005,19,75,3,19.2857142857,19.2857142857,True,0.752866378852
0.005,19,90,1,29.4285714286,29.4285714286,True,0.9008965918
0.005,19,90,2,27.5714285714,27.5714285714,True,0.901020262923
0.005,19,90,3,32.5714285714,32.5714285714,True,0.900649300643
0.005,19,95,1,35.5714285714,35.5714285714,True,0.950719118118
0.005,19,95,2,34.8571428571,34.8571428571,True,0.951000043324
0.005,19,95,3,36.5714285714,36.5714285714,True,0.950178742409
0.005,19,99,1,inf,inf,False,
0.005,19,99,2,40,40,True,0.990016520023
0.005,19,99,3,inf,inf,False,
0.005,20,50,1,12.5714285714,12.5714285714,True,0.521343077932
0.005,20,50,2,12,12,True,0.500142395496
0.005,20,50,3,13.8571428571,13.8571428571,True,0.501418126481
0.005,20,75,1,16.8571428571,16.8571428571,True,0.75155637094
0.005,20,75,2,15.8571428571,15.8571428571,True,0.752925430025
0.005,20,75,3,19.2857142857,19.2857142857,True,0.752706927913
0.005,20,90,1,29.5714285714,29.4285714286,True,0.899689325265
0.005,20,90,2,27.7142857143,27.5714285714,True,0.899827497346
0.005,20,90,3,32.5714285714,32.5714285714,True,0.900840929576
0.005,20,95,1,35.5714285714,35.5714285714,True,0.950337035315
0.005,20,95,2,34.8571428571,34.8571428571,True,0.950352353709
0.005,20,95,3,36.5714285714,36.5714285714,True,0.950128844806
0.005,20,99,1,inf,inf,False,
0.005,20,99,2,inf,40,False,0.98992228508
0.005,20,99,3,inf,inf,False,
0.005,21,50,1,12.5714285714,12.5714285714,True,0.521264340196
0.005,21,50,2,12,12,True,0.50062173605
0.005,21,50,3,13.7142857143,13.8571428571,True,0.503605676549
0.005,21,75,1,16.8571428571,16.8571428571,True,0.750967068332
0.005,21,75,2,15.8571428571,15.8571428571,True,0.75104199137
0.005,21,75,3,19.1428571429,19.2857142857,True,0.756821998528
0.005,21,90,1,29.5714285714,29.4285714286,True,0.899515041283
0.005,21,90,2,27.5714285714,27.5714285714,True,0.900195496423
0.005,21,90,3,32.5714285714,32.5714285714,True,0.901176358972
0.005,21,95,1,35.5714285714,35.5714285714,True,0.950269801276
0.005,21,95,2,34.8571428571,34.8571428571,True,0.950139250074
0.005,21,95,3,36.5714285714,36.5714285714,True,0.950658925942
0.005,21,99,1,inf,inf,False,
0.005,21,99,2,40,40,True,0.990050852299
0.005,21,99,3,inf,inf,False,
0.005,22,50,1,12.4285714286,12.5714285714,True,0.526709620442
0.005,22,50,2,12,12,True,0.500929117203
0.005,22,50,3,14,13.8571428571,True,0.49730977416
0.005,22,75,1,16.7142857143,16.8571428571,True,0.756361339773
0.005,22,75,2,15.7142857143,15.8571428571,True,0.757950271879
0.005,22,75,3,19.2857142857,19.2857142857,True,0.751987048558
0.005,22,90,1,29.1428571429,29.4285714286,True,0.902235431331
0.005,22,90,2,27.4285714286,27.5714285714,True,0.901702719075
0.005,22,90,3,32.7142857143,32.5714285714,True,0.89952136789
0.005,22,95,1,35.4285714286,35.5714285714,True,0.951244507517
0.005,22,95,2,34.7142857143,34.8571428571,True,0.951134792396
0.005,22,95,3,36.7142857143,36.5714285714,True,0.949996658734
0.005,22,99,1,inf,inf,False,
0.005,22,99,2,40,40,True,0.990091979504
0.005,22,99,3,inf,inf,False,
0.005,23,50,1,12.5714285714,12.5714285714,True,0.520445125444
0.005,23,50,2,12,12,True,0.506511628628
0.005,23,50,3,13.8571428571,13.8571428571,True,0.501605216946
0.005,23,75,1,16.8571428571,16.8571428571,True,0.750506392547
0.005,23,75,2,15.8571428571,15.8571428571,True,0.752057799271
0.005,23,75,3,19.1428571429,19.2857142857,True,0.756636389664
0.005,23,90,1,29.5714285714,29.4285714286,True,0.899508271899
0.005,23,90,2,27.5714285714,27.5714285714,True,0.900376183646
0.005,23,90,3,32.5714285714,32.5714285714,True,0.900934636593
0.005,23,95,1,35.5714285714,35.5714285714,True,0.950088824545
0.005,23,95,2,34.8571428571,34.8571428571,True,0.950289572988
0.005,23,95,3,36.5714285714,36.5714285714,True,0.950714434896
0.005,23,99,1,inf,inf,False,
0.005,23,99,2,40,40,True,0.990276634693
0.005,23,99,3,inf,inf,False,
0.005,24,50,1,12.4285714286,12.5714285714,True,0.524821890252
