outer_fold,row_id,person_id,p_t13,p_t18,p_t21,p_interaction
3,456,B107,0.00501605622213,0.197713034985,0.0100026941641,0.0280631735692
3,457,B107,0.00316884488681,0.0596784514197,0.0100026941641,0.0280631735692
3,458,B107,0.0309674179488,0.0596784742072,0.0100026941641,0.0280631735692
3,459,B108,0.00337036246152,0.100413332238,0.0193168760687,0.029298449123
3,460,B108,0.00339055717378,0.117939325804,0.0273122052565,0.029298449123
3,461,B108,0.00198489028227,0.117755496956,0.0273122052565,0.0507623054754
3,467,B111,0.0457847256794,0.0668525929546,0.0193168760687,0.0742698709626
3,468,B111,0.00647070567655,0.0878053684898,0.0193168760687,0.0293070997802
3,469,B111,0.0124885809846,0.0979238219774,0.0278209352049,0.0293216754172
3,470,B111,0.0116242154749,0.167400978439,0.019609873823,0.0293253476032
3,471,B112,0.00560825523813,0.0916948796064,0.0232533093703,0.0127469450795
3,472,B113,0.0046864359433,0.0594582851197,0.0305138782859,0.0127469450795
3,473,B113,0.00156919052903,0.0594582851197,0.0296685262971,0.0127469450795
3,474,B113,0.0024048435802,0.0594582851197,0.0400075555706,0.0127469450795
3,475,B113,0.0024087062504,0.0981485137811,0.0511370594296,0.0127469450795
3,476,B114,0.00194238174665,0.0596784570056,0.0143523814118,0.0223892507102
3,477,B114,0.00425702229361,0.0595316069996,0.0151476888104,0.0223892507102
3,478,B114,0.0024575029649,0.0596784868809,0.0147203282235,0.0223892507102
3,479,B114,0.0238155430967,0.0596784742072,0.0143523398683,0.0223892507102
3,480,B115,0.00391256079843,0.0594582851197,0.0232533093703,0.0126990650076
3,481,B115,0.00613177254961,0.0594582851194,0.0232533093703,0.0127469450795
3,482,B115,0.00226945256872,0.081563127155,0.0232533093703,0.0127469450795
3,483,B115,0.00619002216632,0.081563127155,0.0232533093703,0.0127469450795
3,484,B116,0.00370420438236,0.0596784514197,0.0100026941641,0.0223892507102
3,485,B116,0.00462413444078,0.0596784514197,0.0100026941641,0.0223892507102
3,486,B116,0.00252125755444,0.0596784514197,0.0100026941641,0.0223892507102
3,487,B116,0.0037715027556,0.0883692820387,0.0100026941641,0.0223892507102
3,488,B117,0.0184598501429,0.223502165048,0.0438880295601,0.0223892507102
3,489,B117,0.158147103628,0.16753777948,0.0433818924121,0.0223892507102
3,490,B117,0.509875461965,0.229017179626,0.0386155227558,0.0223892507102
3,491,B117,0.452104792325,0.240551511947,0.0386155227558,0.0223892507102
3,492,B118,0.00168223303239,0.0594582900969,0.0910515211553,0.0126990650076
3,493,B119,0.0782324698423,0.157873100204,0.0100026941641,0.0280631735692
3,494,B119,0.0468110637967,0.157690367842,0.0100026941641,0.0280631735692
3,495,B120,0.0206911450182,0.122995822713,0.0143523398683,0.0762378190529
3,496,B120,0.0622863117171,0.0596784514222,0.0143524655285,0.022350601449
3,497,B121,0.00371240285241,0.177407518255,0.0438880295601,0.0223892507102
3,498,B121,0.0041569678945,0.0596784514197,0.0438880295601,0.0223892507102
3,501,B123,0.00179743475073,0.0828229584784,0.0353677320943,0.0127469450795
3,502,B123,0.00182667866491,0.0828229584784,0.0232533093703,0.0127469450795
3,503,B123,0.017765714447,0.207865963387,0.0232533093703,0.0126517252366
3,504,B124,0.00204246903205,0.0982937457857,0.0232533093703,0.0127469450795
3,505,B124,0.00188499057135,0.0678116091893,0.0232533093703,0.0127469450795
3,506,B124,0.00248742927433,0.0594582851197,0.0232533093703,0.192976789302
3,507,B124,0.000911931202069,0.0972232700985,0.0232533093703,0.0127469450795
3,512,B126,0.00108324267754,0.0593032952247,0.0232533093703,0.0127469450795
3,513,B126,0.00147281082543,0.0972232700985,0.0232533093703,0.0127469450795
3,514,B126,0.0016685122459,0.0828229584784,0.0232533093703,0.0127469450795
3,515,B126,0.00303789702997,0.0594582851198,0.0232533093703,0.0127469450795
3,516,B127,0.001830893701,0.0594582851194,0.0232533093703,0.0126517252366
3,517,B127,0.0015811966116,0.136108985967,0.0232533093703,0.0127469450795
3,518,B127,0.00257365249456,0.0594582851194,0.0232533093703,0.192976789302
3,519,B127,0.00210628398105,0.081563127155,0.0232533093703,0.192976789302
3,520,B128,0.0444159658819,0.0666115736544,0.0135885365602,0.124455443396
3,521,B128,0.118610080559,0.0750510647447,0.0135885365602,0.0293217788162
3,522,B128,0.117127001138,0.0843838472144,0.0135885365602,0.0293253476032
3,523,B128,0.0267336100994,0.0881511563191,0.019609873823,0.0293216754172
3,524,B129,0.0194090755054,0.0596784514197,0.0143524655285,0.0223892507102
3,525,B129,0.0197691290251,0.0596717117412,0.0147202411642,0.0223892507102
3,526,B129,0.00881692041753,0.0596784514197,0.0143524655285,0.0223892507102
3,527,B129,0.00667835784434,0.0675006642011,0.0143523814118,0.0223892507102
3,535,B132,0.0040013467376,0.0675006784167,0.0300830565251,0.0223892507102
3,536,B132,0.00525799343036,0.0596784514197,0.0270920781587,0.0223892507102
3,537,B132,0.0115145503928,0.0596770181445,0.0270920781587,0.0223892507102
3,538,B132,0.00436305366406,0.0596784514197,0.0270920781587,0.0223892507102
3,539,B133,0.016602717671,0.223502165048,0.0143523814118,0.0762378190529
3,540,B133,0.108866588624,0.141413407369,0.0143524655285,0.0223606116821
3,541,B133,0.118432518779,0.0596784514222,0.0143523814118,0.0223757347755
3,542,B133,0.0433856744069,0.0675006665875,0.0143524655285,0.0456664860353
3,543,B134,0.00369386778095,0.0594582851198,0.0232533093703,0.0126990650076
3,544,B134,0.00138895165307,0.101297181435,0.0232533093703,0.0127469450795
3,545,B134,0.00129962931804,0.059458290097,0.0232533093703,0.0771706941495
3,546,B134,0.00399881898778,0.059458290097,0.0232533093703,0.0127462451097
3,556,B137,0.00407746355801,0.0596784514197,0.0100026941641,0.0280631735692
3,557,B137,0.0125495520853,0.111513528425,0.0100026941641,0.0280631735692
3,558,B137,0.0133146022058,0.224821521644,0.0100026941641,0.0223678967664
3,559,B137,0.0601501475067,0.0762715471301,0.0100026941641,0.0223887315164
3,560,B138,0.00709051193843,0.0878139609199,0.0193168760687,0.0293253476032
3,561,B138,0.00256470359299,0.117704092344,0.0193168760687,0.0293253476032
3,562,B138,0.00331207388077,0.0789519307544,0.0193162253595,0.0293253526948
3,563,B138,0.00608740259371,0.0714568486277,0.0819633686435,0.0293253526948
3,569,B140,0.0478927578088,0.0878139609199,0.0135885364961,0.0905956908951
3,570,B140,0.0173984645914,0.164565029225,0.0135885364961,0.0293253476032
3,571,B140,0.00819775975838,0.106665281422,0.0135885364961,0.0293216754172
3,572,B140,0.00396096185565,0.127089860586,0.0196150105211,0.0506494854988
3,573,B141,0.0222788907378,0.0668626151625,0.0135885364961,0.0905956908951
3,574,B141,0.00412148998715,0.084349610284,0.0135885364961,0.0293253476032
3,575,B141,0.0233354840658,0.13591526986,0.0248947730484,0.0742698709626
3,576,B141,0.0205537144651,0.156522439901,0.020925160312,0.184693090827
3,577,B141,0.0649520883658,0.109980312617,0.0209271495256,0.154287281096
3,582,B143,0.00347357334186,0.0596731592746,0.0143523398683,0.0223892507102
3,583,B143,0.00397783491579,0.0596731592746,0.0143523398683,0.0223892507102
3,584,B143,0.0186928754111,0.0596784514197,0.0143524655285,0.0223892507102
3,585,B143,0.015972951803,0.0596784803409,0.0147203282235,0.0223892507102
3,586,B143,0.00350547380009,0.0675006642011,0.0143524655285,0.0223892507102
3,587,B143,0.00270246301854,0.153463705756,0.0155356563691,0.0223892507102
3,588,B144,0.00523706410871,0.0596784514222,0.0147203282235,0.0223892507102
3,589,B144,0.0468294413028,0.172610507493,0.0143524247835,0.0223892507102
3,590,B144,0.0371905202543,0.168157569454,0.0143523398683,0.0223892507102
3,591,B144,0.00409227849186,0.150273831611,0.0143523398683,0.0223892507102
3,592,B144,0.0134821842827,0.153463705756,0.0143524655285,0.0223892507102
3,593,B144,0.00422995460296,0.1880292986,0.0151476888104,0.0223892507102
3,594,B145,0.170175922717,0.157219072431,0.0135885364961,0.0653198421585
3,595,B145,0.121695716019,0.2573976966,0.0135885364961,0.0653198421585
3,596,B145,0.00233712184954,0.0964753919948,0.0135885364961,0.0293180025736
3,597,B145,0.00864911333187,0.101946211349,0.0244874942472,0.0293215734231
3,598,B146,0.00428357663935,0.0596731592746,0.0143523398683,0.022366161991
3,599,B146,0.00699062374062,0.0596784868809,0.0143523398683,0.0223612573231
3,600,B146,0.00444504425127,0.103383854288,0.0143524655285,0.0456265819981
3,601,B146,0.00635479229043,0.103465464138,0.0143524655285,0.0456265819981
3,602,B147,0.0250086401165,0.0668525929546,0.0135885364961,0.0505664644405
3,603,B147,0.0354950672841,0.0668459012533,0.0135885364961,0.0293288130417
3,604,B147,0.0191528939822,0.0740679473257,0.0135885364961,0.0293288130417
3,605,B147,0.0136737799184,0.0736172432913,0.0196102843453,0.0293288130417
