日期,时间段,电价（元/kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,净负荷（kWh）,计划购电量（kWh）,充电量（kWh）,放电量（kWh）,运行模式,弃光量（kWh）,未利用计划购电量（kWh）,紧急购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段末SOC（%）,时段购电费（元）,累计购电费（元）
2025-12-15,16:20-16:30,0.879100,1020.616667,115.987500,904.629167,904.629167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,795.259500,11414736.128087
2025-12-15,16:30-16:40,0.902400,1047.396217,71.353767,976.042450,976.042450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,880.780707,11415616.908794
2025-12-15,16:40-16:50,0.916300,1039.622617,29.628250,1009.994367,1009.994367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,925.457838,11416542.366632
2025-12-15,16:50-17:00,0.926400,1011.608333,0.000000,1011.608333,1011.608333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,937.153960,11417479.520592
2025-12-15,17:00-17:10,0.946200,1028.515400,0.000000,1028.515400,1028.515400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,973.181271,11418452.701863
2025-12-15,17:10-17:20,0.974200,1039.231250,1.057567,1038.173683,1038.173683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1011.388802,11419464.090666
2025-12-15,17:20-17:30,0.986200,1049.721667,0.000000,1049.721667,1049.721667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1035.235508,11420499.326173
2025-12-15,17:30-17:40,0.976000,1086.987667,0.000000,1086.987667,1086.987667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1060.899963,11421560.226136
2025-12-15,17:40-17:50,1.074200,930.861267,0.000000,930.861267,930.861267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,999.931173,11422560.157308
2025-12-15,17:50-18:00,1.231300,681.390000,0.000000,681.390000,681.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,838.995507,11423399.152815
2025-12-15,18:00-18:10,1.256100,681.713167,0.000000,681.713167,681.713167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,856.299909,11424255.452724
2025-12-15,18:10-18:20,1.244700,725.759467,0.000000,725.759467,725.759467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,903.352808,11425158.805532
2025-12-15,18:20-18:30,1.254500,699.786667,0.000000,699.786667,699.786667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,877.882373,11426036.687906
2025-12-15,18:30-18:40,1.252200,701.360883,0.000000,701.360883,701.360883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,878.244098,11426914.932004
2025-12-15,18:40-18:50,1.288100,736.664083,0.000000,736.664083,97.898567,0.000000,638.765517,0.000000,0.000000,0.000000,0.000000,10800.000000,10090.260537,84.085504,126.103144,11427041.035147
2025-12-15,18:50-19:00,1.346600,757.863333,0.000000,757.863333,0.000000,0.000000,757.863333,0.000000,0.000000,0.000000,0.000000,10090.260537,9248.190167,77.068251,0.000000,11427041.035147
2025-12-15,19:00-19:10,1.352300,719.822567,0.000000,719.822567,0.000000,0.000000,719.822567,0.000000,0.000000,0.000000,0.000000,9248.190167,8448.387315,70.403228,0.000000,11427041.035147
2025-12-15,19:10-19:20,1.344500,698.834133,0.000000,698.834133,0.000000,0.000000,698.834133,0.000000,0.000000,0.000000,0.000000,8448.387315,7671.904944,63.932541,0.000000,11427041.035147
2025-12-15,19:20-19:30,1.348300,716.410000,0.000000,716.410000,0.000000,0.000000,716.410000,0.000000,0.000000,0.000000,0.000000,7671.904944,6875.893833,57.299115,0.000000,11427041.035147
2025-12-15,19:30-19:40,1.349000,723.054850,0.000000,723.054850,0.000000,0.000000,723.054850,0.000000,0.000000,0.000000,0.000000,6875.893833,6072.499556,50.604163,0.000000,11427041.035147
2025-12-15,19:40-19:50,1.347300,726.146933,0.000000,726.146933,0.000000,0.000000,726.146933,0.000000,0.000000,0.000000,0.000000,6072.499556,5265.669630,43.880580,0.000000,11427041.035147
2025-12-15,19:50-20:00,1.348200,727.646667,0.000000,727.646667,0.000000,0.000000,727.646667,0.000000,0.000000,0.000000,0.000000,5265.669630,4457.173333,37.143111,0.000000,11427041.035147
2025-12-15,20:00-20:10,1.351300,719.005400,0.000000,719.005400,0.000000,0.000000,719.005400,0.000000,0.000000,0.000000,0.000000,4457.173333,3658.278444,30.485654,0.000000,11427041.035147
2025-12-15,20:10-20:20,1.340000,729.725167,0.000000,729.725167,0.000000,0.000000,729.725167,0.000000,0.000000,0.000000,0.000000,3658.278444,2847.472704,23.728939,0.000000,11427041.035147
2025-12-15,20:20-20:30,1.348900,748.670000,0.000000,748.670000,0.000000,0.000000,748.670000,0.000000,0.000000,0.000000,0.000000,2847.472704,2015.617148,16.796810,0.000000,11427041.035147
2025-12-15,20:30-20:40,1.395200,734.055433,0.000000,734.055433,0.000000,0.000000,734.055433,0.000000,0.000000,0.000000,0.000000,2015.617148,1200.000000,10.000000,0.000000,11427041.035147
2025-12-15,20:40-20:50,1.222600,720.985567,0.000000,720.985567,720.985567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,881.476954,11427922.512101
2025-12-15,20:50-21:00,0.933200,718.291667,0.000000,718.291667,718.291667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,670.309783,11428592.821885
2025-12-15,21:00-21:10,0.906800,700.041533,0.000000,700.041533,700.041533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,634.797662,11429227.619547
2025-12-15,21:10-21:20,0.937100,685.397183,0.000000,685.397183,685.397183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,642.285701,11429869.905248
2025-12-15,21:20-21:30,0.937100,704.261667,0.000000,704.261667,704.261667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,659.963608,11430529.868855
2025-12-15,21:30-21:40,0.987100,749.085733,0.000000,749.085733,749.085733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,739.422527,11431269.291383
2025-12-15,21:40-21:50,0.776400,676.515433,0.000000,676.515433,676.515433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,525.246582,11431794.537965
2025-12-15,21:50-22:00,0.420900,533.333333,0.000000,533.333333,1366.666667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,1200.000000,1950.000000,16.250000,575.230000,11432369.767965
2025-12-15,22:00-22:10,0.385900,519.492950,0.000000,519.492950,1352.826283,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,1950.000000,2700.000000,22.500000,522.055663,11432891.823628
2025-12-15,22:10-22:20,0.436800,554.915750,0.000000,554.915750,554.915750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2700.000000,2700.000000,22.500000,242.387200,11433134.210828
2025-12-15,22:20-22:30,0.419800,568.723333,0.000000,568.723333,1402.056667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,2700.000000,3450.000000,28.750000,588.583389,11433722.794216
2025-12-15,22:30-22:40,0.418600,571.975983,0.000000,571.975983,1405.309317,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,3450.000000,4200.000000,35.000000,588.262480,11434311.056696
2025-12-15,22:40-22:50,0.424100,576.203617,0.000000,576.203617,576.203617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4200.000000,4200.000000,35.000000,244.367954,11434555.424650
2025-12-15,22:50-23:00,0.423700,578.443333,0.000000,578.443333,1411.776667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,4200.000000,4950.000000,41.250000,598.169774,11435153.594424
2025-12-15,23:00-23:10,0.424800,570.644167,0.000000,570.644167,570.644167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4950.000000,4950.000000,41.250000,242.409642,11435396.004066
2025-12-15,23:10-23:20,0.424000,577.643350,0.000000,577.643350,744.310017,166.666667,0.000000,1.000000,0.000000,0.000000,0.000000,4950.000000,5100.000000,42.500000,315.587447,11435711.591513
2025-12-15,23:20-23:30,0.422000,595.996667,0.000000,595.996667,1429.330000,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5100.000000,5850.000000,48.750000,603.177260,11436314.768773
2025-12-15,23:30-23:40,0.424000,594.362717,0.000000,594.362717,1427.696050,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5850.000000,6600.000000,55.000000,605.343125,11436920.111898
2025-12-15,23:40-23:50,0.427100,576.707017,0.000000,576.707017,576.707017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6600.000000,6600.000000,55.000000,246.311567,11437166.423465
2025-12-15,23:50-24:00,0.427600,562.576667,0.000000,562.576667,562.576667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6600.000000,6600.000000,55.000000,240.557783,11437406.981247
2025-12-16,00:00-00:10,0.424800,572.418500,0.000000,572.418500,1405.751833,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,6600.000000,7350.000000,61.250000,597.163379,11438004.144626
2025-12-16,00:10-00:20,0.424500,603.942317,0.000000,603.942317,1437.275650,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7350.000000,8100.000000,67.500000,610.123513,11438614.268140
2025-12-16,00:20-00:30,0.426900,627.998333,0.000000,627.998333,1461.331667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,8100.000000,8850.000000,73.750000,623.842488,11439238.110628
2025-12-16,00:30-00:40,0.427200,613.295500,0.000000,613.295500,1113.295500,500.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8850.000000,9300.000000,77.500000,475.599838,11439713.710466
2025-12-16,00:40-00:50,0.427100,602.057400,0.000000,602.057400,1435.390733,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,9300.000000,10050.000000,83.750000,613.055382,11440326.765848
2025-12-16,00:50-01:00,0.428500,601.825000,0.000000,601.825000,601.825000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,257.882012,11440584.647860
2025-12-16,01:00-01:10,0.431100,586.162383,0.000000,586.162383,586.162383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,252.694603,11440837.342464
2025-12-16,01:10-01:20,0.430200,602.349683,0.000000,602.349683,602.349683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,259.130834,11441096.473298
2025-12-16,01:20-01:30,0.427900,635.940000,0.000000,635.940000,635.940000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,272.118726,11441368.592024
2025-12-16,01:30-01:40,0.431200,622.171650,0.000000,622.171650,622.171650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,268.280415,11441636.872439
2025-12-16,01:40-01:50,0.433300,615.219817,0.000000,615.219817,615.219817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,266.574747,11441903.447186
2025-12-16,01:50-02:00,0.431100,636.830000,0.000000,636.830000,636.830000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,274.537413,11442177.984599
2025-12-16,02:00-02:10,0.429300,651.760383,0.000000,651.760383,651.760383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,279.800733,11442457.785331
2025-12-16,02:10-02:20,0.432400,649.564783,0.000000,649.564783,649.564783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,280.871812,11442738.657144
2025-12-16,02:20-02:30,0.436700,638.986667,0.000000,638.986667,638.986667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,279.045477,11443017.702621
2025-12-16,02:30-02:40,0.434800,636.689983,0.000000,636.689983,636.689983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,276.832805,11443294.535426
2025-12-16,02:40-02:50,0.433500,641.908850,0.000000,641.908850,641.908850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,278.267486,11443572.802912
2025-12-16,02:50-03:00,0.435700,651.195000,0.000000,651.195000,651.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,283.725661,11443856.528574
2025-12-16,03:00-03:10,0.437400,663.076283,0.000000,663.076283,663.076283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,290.029566,11444146.558140
2025-12-16,03:10-03:20,0.437100,676.186783,0.000000,676.186783,676.186783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,295.561243,11444442.119383
2025-12-16,03:20-03:30,0.435600,676.485000,0.000000,676.485000,676.485000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,294.676866,11444736.796249
2025-12-16,03:30-03:40,0.435300,651.143733,0.000000,651.143733,651.143733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,283.442867,11445020.239116
2025-12-16,03:40-03:50,0.436000,641.126950,0.000000,641.126950,641.126950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,279.531350,11445299.770466
2025-12-16,03:50-04:00,0.437800,660.141667,0.000000,660.141667,660.141667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,289.010022,11445588.780488
2025-12-16,04:00-04:10,0.440100,684.299983,0.000000,684.299983,684.299983,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,301.160423,11445889.940911
2025-12-16,04:10-04:20,0.438900,702.916267,0.000000,702.916267,702.916267,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,308.509949,11446198.450860
2025-12-16,04:20-04:30,0.436400,713.733333,0.000000,713.733333,713.733333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,311.473227,11446509.924087
2025-12-16,04:30-04:40,0.439300,715.570150,0.000000,715.570150,715.570150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,314.349967,11446824.274054
2025-12-16,04:40-04:50,0.442200,694.360083,0.000000,694.360083,694.360083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,307.046029,11447131.320082
2025-12-16,04:50-05:00,0.439500,667.480000,0.000000,667.480000,667.480000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,293.357460,11447424.677542
2025-12-16,05:00-05:10,0.433300,673.754567,0.000000,673.754567,673.754567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,291.937854,11447716.615396
2025-12-16,05:10-05:20,0.443900,698.235200,0.000000,698.235200,698.235200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,309.946605,11448026.562001
2025-12-16,05:20-05:30,0.430100,696.245000,0.000000,696.245000,696.245000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,299.454974,11448326.016976
2025-12-16,05:30-05:40,0.371300,655.859950,0.000000,655.859950,1489.193283,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,10050.000000,10800.000000,90.000000,552.937466,11448878.954442
2025-12-16,05:40-05:50,0.570800,747.604100,0.000000,747.604100,747.604100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,426.732420,11449305.686862
2025-12-16,05:50-06:00,0.909900,910.748333,0.000000,910.748333,910.748333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,828.689908,11450134.376771
2025-12-16,06:00-06:10,0.936800,909.834767,0.000000,909.834767,234.834767,0.000000,675.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10050.000000,83.750000,219.993209,11450354.369980
2025-12-16,06:10-06:20,0.875800,908.481050,0.000000,908.481050,908.481050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,795.647704,11451150.017684
2025-12-16,06:20-06:30,0.875900,941.766667,0.000000,941.766667,941.766667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,824.893423,11451974.911107
2025-12-16,06:30-06:40,0.860100,880.263067,1.088467,879.174600,879.174600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,756.178073,11452731.089181
2025-12-16,06:40-06:50,0.844200,854.541450,0.000000,854.541450,854.541450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,721.403892,11453452.493073
2025-12-16,06:50-07:00,0.833400,894.950000,0.000000,894.950000,894.950000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,745.851330,11454198.344403
2025-12-16,07:00-07:10,0.809200,898.186683,30.712133,867.474550,867.474550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,701.960406,11454900.304809
2025-12-16,07:10-07:20,0.797200,894.589817,74.972067,819.617750,819.617750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,653.399270,11455553.704079
2025-12-16,07:20-07:30,0.764400,885.606667,119.487500,766.119167,766.119167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,585.621491,11456139.325570
2025-12-16,07:30-07:40,0.689900,859.650983,162.471783,697.179200,1530.512533,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,10050.000000,10800.000000,90.000000,1055.900597,11457195.226167
2025-12-16,07:40-07:50,0.860000,996.087700,207.027367,789.060333,789.060333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,678.591887,11457873.818053
2025-12-16,07:50-08:00,1.161700,1215.736667,256.593750,959.142917,125.809583,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,10800.000000,9874.074074,82.283951,146.152993,11458019.971046
2025-12-16,08:00-08:10,1.168300,1237.037400,310.770300,926.267100,92.933767,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,9874.074074,8948.148148,74.567901,108.574520,11458128.545566
2025-12-16,08:10-08:20,1.095600,1191.308933,357.721783,833.587150,0.253817,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,8948.148148,8022.222222,66.851852,0.278082,11458128.823647
2025-12-16,08:20-08:30,1.084900,1190.196667,401.787500,788.409167,0.000000,0.000000,788.409167,0.000000,0.000000,0.000000,0.000000,8022.222222,7146.212037,59.551767,0.000000,11458128.823647
2025-12-16,08:30-08:40,1.061000,1211.012183,456.373017,754.639167,0.000000,0.000000,754.639167,0.000000,0.000000,0.000000,0.000000,7146.212037,6307.724074,52.564367,0.000000,11458128.823647
2025-12-16,08:40-08:50,1.043000,1202.001633,496.520300,705.481333,0.000000,0.000000,705.481333,0.000000,0.000000,0.000000,0.000000,6307.724074,5523.855926,46.032133,0.000000,11458128.823647
2025-12-16,08:50-09:00,1.036000,1178.373333,520.906250,657.467083,0.000000,0.000000,657.467083,0.000000,0.000000,0.000000,0.000000,5523.855926,4793.336944,39.944475,0.000000,11458128.823647
2025-12-16,09:00-09:10,1.014700,1195.401117,553.372250,642.028867,0.000000,0.000000,642.028867,0.000000,0.000000,0.000000,0.000000,4793.336944,4079.971537,33.999763,0.000000,11458128.823647
2025-12-16,09:10-09:20,0.992200,1181.852600,585.278050,596.574550,0.000000,0.000000,596.574550,0.000000,0.000000,0.000000,0.000000,4079.971537,3417.110926,28.475924,0.000000,11458128.823647
2025-12-16,09:20-09:30,0.970000,1138.615000,613.150000,525.465000,0.000000,0.000000,525.465000,0.000000,0.000000,0.000000,0.000000,3417.110926,2833.260926,23.610508,0.000000,11458128.823647
2025-12-16,09:30-09:40,0.942200,1143.887150,645.678400,498.208750,498.208750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2833.260926,2833.260926,23.610508,469.412284,11458598.235932
2025-12-16,09:40-09:50,0.956900,1168.029333,685.136883,482.892450,482.892450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2833.260926,2833.260926,23.610508,462.079785,11459060.315717
2025-12-16,09:50-10:00,0.997700,1178.358333,721.712500,456.645833,0.000000,0.000000,456.645833,0.000000,0.000000,0.000000,0.000000,2833.260926,2325.876667,19.382306,0.000000,11459060.315717
2025-12-16,10:00-10:10,0.991900,1170.290633,748.964933,421.325700,0.000000,0.000000,421.325700,0.000000,0.000000,0.000000,0.000000,2325.876667,1857.737000,15.481142,0.000000,11459060.315717
2025-12-16,10:10-10:20,0.958800,1151.882750,811.522833,340.359917,36.787567,0.000000,303.572350,0.000000,0.000000,0.000000,0.000000,1857.737000,1520.434389,12.670287,35.271919,11459095.587636
2025-12-16,10:20-10:30,0.954900,1145.473333,881.556250,263.917083,263.917083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1520.434389,1520.434389,12.670287,252.014423,11459347.602059
2025-12-16,10:30-10:40,0.983900,1169.010817,880.619867,288.390950,0.000000,0.000000,288.390950,0.000000,0.000000,0.000000,0.000000,1520.434389,1200.000000,10.000000,0.000000,11459347.602059
2025-12-16,10:40-10:50,0.799000,1179.224283,866.875233,312.349050,312.349050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,249.566891,11459597.168950
2025-12-16,10:50-11:00,0.502500,1161.363333,881.493750,279.869583,1113.202917,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,1200.000000,1950.000000,16.250000,559.384466,11460156.553415
2025-12-16,11:00-11:10,0.466200,1145.475167,911.156483,234.318683,1067.652017,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,1950.000000,2700.000000,22.500000,497.739370,11460654.292786
2025-12-16,11:10-11:20,0.500700,1162.863050,933.344933,229.518117,1062.851450,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,2700.000000,3450.000000,28.750000,532.169721,11461186.462507
2025-12-16,11:20-11:30,0.482700,1196.156667,933.900000,262.256667,1095.590000,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,3450.000000,4200.000000,35.000000,528.841293,11461715.303800
2025-12-16,11:30-11:40,0.478500,1192.110033,916.167983,275.942050,1109.275383,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,4200.000000,4950.000000,41.250000,530.788271,11462246.092071
2025-12-16,11:40-11:50,0.466200,1148.581000,911.783683,236.797317,1070.130650,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,4950.000000,5700.000000,47.500000,498.894909,11462744.986980
2025-12-16,11:50-12:00,0.443200,1090.113333,927.837500,162.275833,995.609167,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5700.000000,6450.000000,53.750000,441.253983,11463186.240962
2025-12-16,12:00-12:10,0.441100,1051.369717,940.390933,110.978783,944.312117,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,6450.000000,7200.000000,60.000000,416.536075,11463602.777037
2025-12-16,12:10-12:20,0.455100,1052.107067,928.596100,123.510967,956.844300,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7200.000000,7950.000000,66.250000,435.459841,11464038.236878
2025-12-16,12:20-12:30,0.446300,1065.593333,899.650000,165.943333,999.276667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7950.000000,8700.000000,72.500000,445.977176,11464484.214054
2025-12-16,12:30-12:40,0.411300,1046.869167,882.041250,164.827917,998.161250,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,8700.000000,9450.000000,78.750000,410.543722,11464894.757776
2025-12-16,12:40-12:50,0.568200,1045.621233,880.971517,164.649717,997.983050,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,9450.000000,10200.000000,85.000000,567.053969,11465461.811745
2025-12-16,12:50-13:00,0.827900,1069.543333,878.475000,191.068333,191.068333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10200.000000,10200.000000,85.000000,158.185473,11465619.997218
2025-12-16,13:00-13:10,0.863600,1074.420883,854.353767,220.067117,220.067117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10200.000000,10200.000000,85.000000,190.049962,11465810.047180
2025-12-16,13:10-13:20,0.841600,1072.445850,845.461833,226.984017,226.984017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10200.000000,10200.000000,85.000000,191.029748,11466001.076929
2025-12-16,13:20-13:30,0.861800,1080.383333,852.631250,227.752083,227.752083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10200.000000,10200.000000,85.000000,196.276745,11466197.353674
2025-12-16,13:30-13:40,0.862300,1100.316467,837.695017,262.621450,262.621450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10200.000000,10200.000000,85.000000,226.458476,11466423.812151
2025-12-16,13:40-13:50,0.902600,1116.716817,808.425233,308.291583,297.326417,0.000000,10.965167,0.000000,0.000000,0.000000,0.000000,10200.000000,10187.816481,84.898471,268.366824,11466692.178974
2025-12-16,13:50-14:00,0.975400,1111.955000,785.675000,326.280000,0.000000,0.000000,326.280000,0.000000,0.000000,0.000000,0.000000,10187.816481,9825.283148,81.877360,0.000000,11466692.178974
2025-12-16,14:00-14:10,1.000200,1084.549100,779.699983,304.849117,0.000000,0.000000,304.849117,0.000000,0.000000,0.000000,0.000000,9825.283148,9486.561907,79.054683,0.000000,11466692.178974
2025-12-16,14:10-14:20,0.997800,1085.379000,756.029583,329.349417,0.000000,0.000000,329.349417,0.000000,0.000000,0.000000,0.000000,9486.561907,9120.618111,76.005151,0.000000,11466692.178974
2025-12-16,14:20-14:30,1.027100,1099.430000,710.625000,388.805000,0.000000,0.000000,388.805000,0.000000,0.000000,0.000000,0.000000,9120.618111,8688.612556,72.405105,0.000000,11466692.178974
2025-12-16,14:30-14:40,1.090600,1063.928400,671.690133,392.238267,0.000000,0.000000,392.238267,0.000000,0.000000,0.000000,0.000000,8688.612556,8252.792259,68.773269,0.000000,11466692.178974
2025-12-16,14:40-14:50,0.937600,1037.797850,630.284817,407.513033,0.000000,0.000000,407.513033,0.000000,0.000000,0.000000,0.000000,8252.792259,7800.000000,65.000000,0.000000,11466692.178974
2025-12-16,14:50-15:00,0.669400,1040.491667,576.462500,464.029167,1297.362500,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7800.000000,8550.000000,71.250000,868.454457,11467560.633432
2025-12-16,15:00-15:10,0.660000,1034.911350,512.548550,522.362800,1355.696133,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,8550.000000,9300.000000,77.500000,894.759448,11468455.392880
2025-12-16,15:10-15:20,0.721700,1039.304317,454.368767,584.935550,1418.268883,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,9300.000000,10050.000000,83.750000,1023.564653,11469478.957533
