日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-10-02,04:50-05:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.439500,640.041667,0.000000,585.673333,0.000000,640.041667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,54.368333,10050.000000,10050.000000,281.298313,0.000000,281.298313,640.041667,585.673333,0.000000,0.000000
2025-10-02,05:00-05:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.433300,619.913083,0.000000,594.404150,0.000000,619.913083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.508933,10050.000000,10050.000000,268.608339,0.000000,268.608339,619.913083,594.404150,0.000000,0.000000
2025-10-02,05:10-05:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.443900,618.089600,0.000000,600.796850,0.000000,618.089600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.292750,10050.000000,10050.000000,274.369973,0.000000,274.369973,618.089600,600.796850,0.000000,0.000000
2025-10-02,05:20-05:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.430100,616.631667,0.000000,588.418333,0.000000,616.631667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,28.213333,10050.000000,10050.000000,265.213280,0.000000,265.213280,616.631667,588.418333,0.000000,0.000000
2025-10-02,05:30-05:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.371300,597.406583,0.000000,578.494350,0.000000,1430.739917,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,18.912233,10050.000000,10800.000000,531.233731,0.000000,531.233731,597.406583,578.494350,0.000000,0.000000
2025-10-02,05:40-05:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.570800,667.308783,0.000000,687.252200,0.000000,667.308783,0.000000,0.000000,0.000000,0.000000,19.943417,0.000000,0.000000,10800.000000,10800.000000,380.899854,56.918511,437.818365,667.308783,687.252200,0.000000,0.000000
2025-10-02,05:50-06:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.909900,816.471667,0.000000,828.911667,0.000000,0.000000,0.000000,816.471667,0.000000,828.911667,0.000000,0.000000,0.000000,10800.000000,9878.987037,0.000000,0.000000,0.000000,816.471667,828.911667,0.000000,-12.440000
2025-10-02,06:00-06:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.936800,823.673150,6.963983,792.688867,2.824117,0.000000,0.000000,816.709167,0.000000,789.864750,0.000000,0.000000,0.000000,9878.987037,9001.359537,0.000000,0.000000,0.000000,816.709167,789.864750,0.000000,26.844417
2025-10-02,06:10-06:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.875800,805.328917,35.817100,760.861250,30.718083,0.000000,0.000000,769.511817,0.000000,730.143167,0.000000,0.000000,0.000000,9001.359537,8190.089352,0.000000,0.000000,0.000000,769.511817,730.143167,0.000000,39.368650
2025-10-02,06:20-06:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.875900,807.375000,86.262500,801.380000,83.656250,0.000000,0.000000,721.112500,0.000000,717.723750,0.000000,0.000000,0.000000,8190.089352,7392.618519,0.000000,0.000000,0.000000,721.112500,717.723750,0.000000,3.388750
2025-10-02,06:30-06:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.860100,805.842767,130.577283,805.385000,140.197983,0.000000,0.000000,675.265483,0.000000,665.187017,0.000000,0.000000,0.000000,7392.618519,6653.521833,0.000000,0.000000,0.000000,675.265483,665.187017,0.000000,10.078467
2025-10-02,06:40-06:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.844200,824.321833,180.191750,813.764550,200.295283,0.000000,0.000000,644.130083,0.000000,613.469267,0.000000,0.000000,0.000000,6653.521833,5971.889315,0.000000,0.000000,0.000000,644.130083,613.469267,0.000000,30.660817
2025-10-02,06:50-07:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.833400,817.588333,233.500000,832.356667,263.987500,331.689733,0.000000,252.398600,0.000000,236.679433,0.000000,0.000000,0.000000,5971.889315,5708.912167,276.430224,0.000000,276.430224,584.088333,568.369167,0.000000,15.719167
2025-10-02,07:00-07:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.809200,826.343200,293.466317,816.254783,327.455983,532.876883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.078083,5708.912167,5708.912167,431.203974,0.000000,431.203974,532.876883,488.798800,0.000000,0.000000
2025-10-02,07:10-07:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.797200,808.239850,344.905717,812.957800,393.427183,463.334133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,43.803517,5708.912167,5708.912167,369.369971,0.000000,369.369971,463.334133,419.530617,0.000000,0.000000
2025-10-02,07:20-07:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.764400,800.315000,387.850000,802.448333,460.750000,412.465000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,70.766667,5708.912167,5708.912167,315.288246,0.000000,315.288246,412.465000,341.698333,0.000000,0.000000
2025-10-02,07:30-07:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.689900,788.770283,441.274033,746.040350,523.384983,347.496250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,124.840883,5708.912167,5708.912167,239.737663,0.000000,239.737663,347.496250,222.655367,0.000000,0.000000
2025-10-02,07:40-07:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.860000,930.273317,505.306783,879.077483,578.595250,0.000000,0.000000,424.966533,0.000000,300.482233,0.000000,0.000000,0.000000,5708.912167,5375.043019,0.000000,0.000000,0.000000,424.966533,300.482233,0.000000,124.484300
2025-10-02,07:50-08:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.161700,1107.620000,565.612500,1118.388333,637.181250,0.000000,0.000000,542.007500,0.000000,481.207083,0.000000,0.000000,0.000000,5375.043019,4840.368481,0.000000,0.000000,0.000000,542.007500,481.207083,0.000000,60.800417
2025-10-02,08:00-08:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.168300,1133.802983,620.650933,1126.574433,709.837317,0.000000,0.000000,513.152050,0.000000,416.737117,0.000000,0.000000,0.000000,4840.368481,4377.327241,0.000000,0.000000,0.000000,513.152050,416.737117,0.000000,96.414933
2025-10-02,08:10-08:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.095600,1105.370450,671.716983,1091.185400,758.361067,0.000000,0.000000,433.653467,0.000000,332.824333,0.000000,0.000000,0.000000,4377.327241,4007.522426,0.000000,0.000000,0.000000,433.653467,332.824333,0.000000,100.829133
2025-10-02,08:20-08:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.084900,1104.438333,701.381250,1102.016667,780.643750,0.000000,0.000000,403.057083,0.000000,321.372917,0.000000,0.000000,0.000000,4007.522426,3650.441407,0.000000,0.000000,0.000000,403.057083,321.372917,0.000000,81.684167
2025-10-02,08:30-08:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.061000,1095.819117,747.881183,1060.260850,819.950717,0.000000,0.000000,347.937933,0.000000,240.310133,0.000000,0.000000,0.000000,3650.441407,3383.430148,0.000000,0.000000,0.000000,347.937933,240.310133,0.000000,107.627800
2025-10-02,08:40-08:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.043000,1092.845717,798.460350,1041.650250,904.316450,0.000000,0.000000,294.385367,0.000000,137.333800,0.000000,0.000000,0.000000,3383.430148,3230.837037,0.000000,0.000000,0.000000,294.385367,137.333800,0.000000,157.051567
2025-10-02,08:50-09:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.036000,1091.801667,839.118750,1075.525000,991.462500,0.000000,0.000000,252.682917,0.000000,84.062500,0.000000,0.000000,0.000000,3230.837037,3137.434259,0.000000,0.000000,0.000000,252.682917,84.062500,0.000000,168.620417
2025-10-02,09:00-09:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.014700,1133.924300,871.716517,1108.466867,1012.554350,0.000000,0.000000,262.207783,0.000000,95.912517,0.000000,0.000000,0.000000,3137.434259,3030.864796,0.000000,0.000000,0.000000,262.207783,95.912517,0.000000,166.295267
2025-10-02,09:10-09:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.992200,1136.368733,912.771500,1126.124767,1051.731100,0.000000,0.000000,223.597233,0.000000,74.393667,0.000000,0.000000,0.000000,3030.864796,2948.205167,0.000000,0.000000,0.000000,223.597233,74.393667,0.000000,149.203567
2025-10-02,09:20-09:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.970000,1123.131667,968.156250,1118.998333,1125.325000,0.000000,0.000000,154.975417,0.000000,0.000000,0.000000,6.326667,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,154.975417,-6.326667,0.000000,154.975417
2025-10-02,09:30-09:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.942200,1098.800450,1027.075150,1079.865267,1167.828383,0.000000,0.000000,71.725300,0.000000,0.000000,0.000000,87.963117,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,71.725300,-87.963117,0.000000,71.725300
2025-10-02,09:40-09:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.956900,1089.178200,1069.126100,1034.792500,1211.286167,0.000000,0.000000,20.052100,0.000000,0.000000,0.000000,176.493667,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,20.052100,-176.493667,0.000000,20.052100
2025-10-02,09:50-10:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.997700,1080.223333,1081.668750,1028.295000,1263.500000,0.000000,1.445417,0.000000,0.000000,0.000000,0.000000,235.205000,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,-1.445417,-235.205000,1.445417,0.000000
2025-10-02,10:00-10:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.991900,1091.307767,1105.545717,1083.688100,1294.976867,0.000000,14.237950,0.000000,0.000000,0.000000,0.000000,211.288767,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,-14.237950,-211.288767,14.237950,0.000000
2025-10-02,10:10-10:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.958800,1087.514467,1150.088567,1104.087500,1325.408467,0.000000,62.574100,0.000000,0.000000,0.000000,0.000000,221.320967,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,-62.574100,-221.320967,62.574100,0.000000
2025-10-02,10:20-10:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.954900,1081.315000,1164.187500,1072.591667,1367.875000,0.000000,82.872500,0.000000,0.000000,0.000000,0.000000,295.283333,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,-82.872500,-295.283333,82.872500,0.000000
2025-10-02,10:30-10:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.983900,1086.211083,1218.119517,1063.403900,1410.601450,0.000000,131.908433,0.000000,0.000000,0.000000,0.000000,347.197550,0.000000,2948.205167,2948.205167,0.000000,0.000000,0.000000,-131.908433,-347.197550,131.908433,0.000000
2025-10-02,10:40-10:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.799000,1082.283700,1243.337950,1074.648217,1423.161450,0.000000,161.054250,0.000000,348.513233,0.000000,0.000000,0.000000,0.000000,2948.205167,3261.867077,0.000000,0.000000,0.000000,-161.054250,-348.513233,-187.458983,0.000000
2025-10-02,10:50-11:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.502500,1095.031667,1243.450000,1085.905000,1437.787500,674.366067,822.784400,0.000000,0.000000,0.000000,0.000000,351.882500,674.366067,3261.867077,3261.867077,338.868949,0.000000,338.868949,-148.418333,-351.882500,822.784400,0.000000
2025-10-02,11:00-11:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.466200,1088.316400,1284.491100,1084.868500,1509.768983,637.158633,833.333333,0.000000,0.000000,0.000000,0.000000,424.900483,637.158633,3261.867077,3261.867077,297.043355,0.000000,297.043355,-196.174700,-424.900483,833.333333,0.000000
2025-10-02,11:10-11:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.500700,1076.587933,1314.262517,1084.313300,1525.113533,595.658750,833.333333,0.000000,652.580298,0.000000,0.000000,0.000000,383.878685,3261.867077,3849.189345,298.246336,0.000000,298.246336,-237.674583,-440.800233,180.753035,0.000000
2025-10-02,11:20-11:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.482700,1071.130000,1340.500000,1088.956667,1484.268750,563.963333,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,125.942083,3849.189345,4599.189345,272.225101,0.000000,272.225101,-269.370000,-395.312083,0.000000,0.000000
2025-10-02,11:30-11:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.478500,1101.488050,1343.232650,1084.184000,1504.347367,591.588733,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,178.418767,4599.189345,5349.189345,283.075209,0.000000,283.075209,-241.744600,-420.163367,0.000000,0.000000
2025-10-02,11:40-11:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.466200,1060.396067,1364.370617,1038.148767,1541.014783,529.358783,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,198.891467,5349.189345,6099.189345,246.787065,0.000000,246.787065,-303.974550,-502.866017,0.000000,0.000000
2025-10-02,11:50-12:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.443200,1011.030000,1337.606250,979.916667,1550.693750,506.757083,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,244.200833,6099.189345,6849.189345,224.594739,0.000000,224.594739,-326.576250,-570.777083,0.000000,0.000000
2025-10-02,12:00-12:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.441100,1013.624033,1355.676783,976.831083,1537.398483,491.280583,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,218.514650,6849.189345,7599.189345,216.703865,0.000000,216.703865,-342.052750,-560.567400,0.000000,0.000000
2025-10-02,12:10-12:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.455100,1011.084933,1345.694700,990.598217,1524.325100,498.723567,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,199.117117,7599.189345,8349.189345,226.969095,0.000000,226.969095,-334.609767,-533.726883,0.000000,0.000000
2025-10-02,12:20-12:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.446300,996.171667,1316.862500,990.030000,1543.900000,512.642500,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,233.179167,8349.189345,9099.189345,228.792348,0.000000,228.792348,-320.690833,-553.870000,0.000000,0.000000
2025-10-02,12:30-12:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.411300,1001.338817,1310.336933,984.125367,1601.253000,524.335217,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,308.129517,9099.189345,9849.189345,215.659075,0.000000,215.659075,-308.998117,-617.127633,0.000000,0.000000
2025-10-02,12:40-12:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.568200,1021.695300,1282.766200,1003.679517,1579.734100,0.000000,261.070900,0.000000,576.054583,0.000000,0.000000,0.000000,0.000000,9849.189345,10367.638470,0.000000,0.000000,0.000000,-261.070900,-576.054583,-314.983683,0.000000
2025-10-02,12:50-13:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.827900,1069.615000,1270.331250,1038.326667,1492.112500,0.000000,200.716250,0.000000,453.785833,0.000000,0.000000,0.000000,0.000000,10367.638470,10776.045720,0.000000,0.000000,0.000000,-200.716250,-453.785833,-253.069583,0.000000
2025-10-02,13:00-13:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.863600,1082.047400,1242.286100,1047.599533,1464.975283,0.000000,160.238700,0.000000,0.000000,0.000000,0.000000,417.375750,0.000000,10776.045720,10776.045720,0.000000,0.000000,0.000000,-160.238700,-417.375750,160.238700,0.000000
2025-10-02,13:10-13:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.841600,1057.341017,1215.585200,1053.756633,1444.062383,0.000000,158.244183,0.000000,0.000000,0.000000,0.000000,390.305750,0.000000,10776.045720,10776.045720,0.000000,0.000000,0.000000,-158.244183,-390.305750,158.244183,0.000000
2025-10-02,13:20-13:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.861800,1066.220000,1165.050000,1054.213333,1409.000000,0.000000,98.830000,0.000000,0.000000,0.000000,0.000000,354.786667,0.000000,10776.045720,10776.045720,0.000000,0.000000,0.000000,-98.830000,-354.786667,98.830000,0.000000
2025-10-02,13:30-13:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.862300,1056.661167,1159.151117,1026.748667,1397.107467,0.000000,102.489950,0.000000,0.000000,0.000000,0.000000,370.358800,0.000000,10776.045720,10776.045720,0.000000,0.000000,0.000000,-102.489950,-370.358800,102.489950,0.000000
2025-10-02,13:40-13:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.902600,1058.609967,1104.593683,1030.855167,1356.681600,0.000000,45.983717,0.000000,0.000000,0.000000,0.000000,325.826433,0.000000,10776.045720,10776.045720,0.000000,0.000000,0.000000,-45.983717,-325.826433,45.983717,0.000000
2025-10-02,13:50-14:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.975400,1046.711667,1073.762500,1058.825000,1295.381250,0.000000,27.050833,0.000000,26.615867,0.000000,0.000000,209.940383,0.000000,10776.045720,10800.000000,0.000000,0.000000,0.000000,-27.050833,-236.556250,0.434967,0.000000
2025-10-02,14:00-14:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.000200,1040.053233,1041.884983,1042.499900,1276.024467,0.000000,1.831750,0.000000,0.000000,0.000000,0.000000,233.524567,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,-1.831750,-233.524567,1.831750,0.000000
2025-10-02,14:10-14:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.997800,1049.995233,1005.090483,1022.253267,1254.396350,0.000000,0.000000,44.904750,0.000000,0.000000,0.000000,232.143083,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,44.904750,-232.143083,0.000000,44.904750
2025-10-02,14:20-14:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.027100,1064.063333,955.893750,1021.383333,1212.206250,0.000000,0.000000,108.169583,0.000000,0.000000,0.000000,190.822917,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,108.169583,-190.822917,0.000000,108.169583
2025-10-02,14:30-14:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.090600,1050.438817,893.722250,1024.463850,1171.107983,0.000000,0.000000,156.716567,0.000000,0.000000,0.000000,146.644133,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,156.716567,-146.644133,0.000000,156.716567
2025-10-02,14:40-14:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.937600,1050.893267,849.142500,1040.346667,1100.676467,0.000000,0.000000,201.750767,0.000000,0.000000,0.000000,60.329800,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,201.750767,-60.329800,0.000000,201.750767
2025-10-02,14:50-15:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.669400,1043.780000,803.837500,1049.686667,1013.756250,239.942500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,204.012083,10800.000000,10800.000000,160.617510,0.000000,160.617510,239.942500,35.930417,0.000000,0.000000
2025-10-02,15:00-15:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.660000,1049.066217,754.796250,1019.732317,960.885367,925.802888,631.532922,0.000000,0.000000,0.000000,0.000000,0.000000,866.955938,10800.000000,10800.000000,611.029906,0.000000,611.029906,294.269967,58.846950,631.532922,0.000000
2025-10-02,15:10-15:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.721700,1072.990667,700.567000,1000.618617,917.123183,372.423667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,288.928233,10800.000000,10800.000000,268.778160,0.000000,268.778160,372.423667,83.495433,0.000000,0.000000
2025-10-02,15:20-15:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.730800,1063.741667,675.106250,1005.826667,866.706250,388.635417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,249.515000,10800.000000,10800.000000,284.014762,0.000000,284.014762,388.635417,139.120417,0.000000,0.000000
2025-10-02,15:30-15:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.753400,1028.371500,607.318900,1002.624400,816.104833,421.052600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,234.533033,10800.000000,10800.000000,317.221029,0.000000,317.221029,421.052600,186.519567,0.000000,0.000000
2025-10-02,15:40-15:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.782300,1043.085800,576.229400,1003.342117,747.399550,466.856400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,210.913833,10800.000000,10800.000000,365.221762,0.000000,365.221762,466.856400,255.942567,0.000000,0.000000
2025-10-02,15:50-16:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.805500,1074.611667,529.118750,1006.833333,667.268750,545.492917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,205.928333,10800.000000,10800.000000,439.394544,0.000000,439.394544,545.492917,339.564583,0.000000,0.000000
2025-10-02,16:00-16:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.827100,1073.707217,471.252300,998.920817,600.554017,602.454917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,204.088117,10800.000000,10800.000000,498.290462,0.000000,498.290462,602.454917,398.366800,0.000000,0.000000
2025-10-02,16:10-16:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.851900,1061.060933,418.666733,1012.460117,522.593967,642.394200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,152.528050,10800.000000,10800.000000,547.255619,0.000000,547.255619,642.394200,489.866150,0.000000,0.000000
2025-10-02,16:20-16:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.879100,1054.226667,372.512500,1038.820000,438.887500,681.714167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.781667,10800.000000,10800.000000,599.294924,0.000000,599.294924,681.714167,599.932500,0.000000,0.000000
2025-10-02,16:30-16:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.902400,1057.605967,326.478650,1029.947383,383.427467,731.127317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.607400,10800.000000,10800.000000,659.769291,0.000000,659.769291,731.127317,646.519917,0.000000,0.000000
2025-10-02,16:40-16:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.916300,1059.529683,283.086750,995.273450,333.619667,776.442933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,114.789150,10800.000000,10800.000000,711.454660,0.000000,711.454660,776.442933,661.653783,0.000000,0.000000
2025-10-02,16:50-17:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.926400,1069.996667,236.681250,983.673333,273.731250,833.315417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.373333,10800.000000,10800.000000,771.983402,0.000000,771.983402,833.315417,709.942083,0.000000,0.000000
2025-10-02,17:00-17:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.946200,1084.126867,188.415567,1033.008717,209.786033,895.711300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.488617,10800.000000,10800.000000,847.522032,0.000000,847.522032,895.711300,823.222683,0.000000,0.000000
2025-10-02,17:10-17:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.974200,1067.177600,140.623600,1045.182750,148.605200,926.554000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.976450,10800.000000,10800.000000,902.648907,0.000000,902.648907,926.554000,896.577550,0.000000,0.000000
2025-10-02,17:20-17:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.986200,1061.415000,87.712500,1025.121667,89.868750,973.702500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.449583,10800.000000,10800.000000,960.265405,0.000000,960.265405,973.702500,935.252917,0.000000,0.000000
2025-10-02,17:30-17:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.976000,1103.120500,35.826100,1045.881817,32.903700,1067.294400,0.000000,0.000000,0.000000,0.000000,0.000000,32.903700,21.412583,10800.000000,10800.000000,1041.679334,0.000000,1041.679334,1067.294400,1012.978117,0.000000,0.000000
2025-10-02,17:40-17:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.074200,994.006483,6.926017,917.997333,2.692633,987.080467,0.000000,0.000000,0.000000,0.000000,0.000000,2.692633,69.083133,10800.000000,10800.000000,1060.321837,0.000000,1060.321837,987.080467,915.304700,0.000000,0.000000
2025-10-02,17:50-18:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.231300,785.618333,0.000000,705.283333,0.000000,785.618333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.335000,10800.000000,10800.000000,967.331854,0.000000,967.331854,785.618333,705.283333,0.000000,0.000000
2025-10-02,18:00-18:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.256100,747.925667,0.000000,684.440750,0.204300,747.925667,0.000000,0.000000,0.000000,0.000000,0.000000,0.204300,63.484917,10800.000000,10800.000000,939.469430,0.000000,939.469430,747.925667,684.236450,0.000000,0.000000
2025-10-02,18:10-18:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.244700,804.306017,0.000000,709.578617,0.000000,804.306017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.727400,10800.000000,10800.000000,1001.119699,0.000000,1001.119699,804.306017,709.578617,0.000000,0.000000
2025-10-02,18:20-18:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.254500,829.483333,0.000000,697.295000,0.000000,829.483333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.188333,10800.000000,10800.000000,1040.586842,0.000000,1040.586842,829.483333,697.295000,0.000000,0.000000
2025-10-02,18:30-18:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.252200,822.758450,0.000000,712.098183,0.000000,822.758450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.660267,10800.000000,10800.000000,1030.258131,0.000000,1030.258131,822.758450,712.098183,0.000000,0.000000
2025-10-02,18:40-18:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.288100,831.858067,0.000000,724.754167,0.000000,831.858067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.103900,10800.000000,10800.000000,1071.516376,0.000000,1071.516376,831.858067,724.754167,0.000000,0.000000
2025-10-02,18:50-19:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.346600,819.986667,0.000000,709.136667,0.000000,0.000000,0.000000,819.986667,0.000000,709.136667,0.000000,0.000000,0.000000,10800.000000,10012.070370,0.000000,0.000000,0.000000,819.986667,709.136667,0.000000,110.850000
