日期,时间段,电价（元/kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,全知购电量（kWh）,全知充电量（kWh）,全知放电量（kWh）,全知弃光量（kWh）,全知未利用购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段购电费（元）
2025-11-14,10:30-10:40,0.983900,606.387333,1052.552933,0.000000,0.000000,0.000000,446.165600,0.000000,1200.000000,1200.000000,0.000000
2025-11-14,10:40-10:50,0.799000,600.908900,1032.748000,0.000000,431.839100,0.000000,0.000000,0.000000,1200.000000,1588.655190,0.000000
2025-11-14,10:50-11:00,0.502500,626.071667,1032.162500,0.000000,373.585283,0.000000,32.505550,0.000000,1588.655190,1924.881945,0.000000
2025-11-14,11:00-11:10,0.466200,615.489600,1068.521933,0.000000,453.032333,0.000000,0.000000,0.000000,1924.881945,2332.611045,0.000000
2025-11-14,11:10-11:20,0.500700,607.042150,1109.024267,0.000000,501.982117,0.000000,0.000000,0.000000,2332.611045,2784.394950,0.000000
2025-11-14,11:20-11:30,0.482700,609.880000,1133.506250,0.000000,523.626250,0.000000,0.000000,0.000000,2784.394950,3255.658575,0.000000
2025-11-14,11:30-11:40,0.478500,594.802250,1146.138500,0.000000,551.336250,0.000000,0.000000,0.000000,3255.658575,3751.861200,0.000000
2025-11-14,11:40-11:50,0.466200,599.875333,1147.447200,0.000000,547.571867,0.000000,0.000000,0.000000,3751.861200,4244.675880,0.000000
2025-11-14,11:50-12:00,0.443200,617.991667,1134.350000,0.000000,516.358333,0.000000,0.000000,0.000000,4244.675880,4709.398380,0.000000
2025-11-14,12:00-12:10,0.441100,601.094733,1107.696583,0.000000,506.601850,0.000000,0.000000,0.000000,4709.398380,5165.340045,0.000000
2025-11-14,12:10-12:20,0.455100,586.146083,1092.510917,0.000000,506.364833,0.000000,0.000000,0.000000,5165.340045,5621.068395,0.000000
2025-11-14,12:20-12:30,0.446300,595.550000,1091.775000,0.000000,496.225000,0.000000,0.000000,0.000000,5621.068395,6067.670895,0.000000
2025-11-14,12:30-12:40,0.411300,611.024883,1085.468583,0.000000,474.443700,0.000000,0.000000,0.000000,6067.670895,6494.670225,0.000000
2025-11-14,12:40-12:50,0.568200,599.433583,1074.232750,0.000000,474.799167,0.000000,0.000000,0.000000,6494.670225,6921.989475,0.000000
2025-11-14,12:50-13:00,0.827900,567.288333,1069.231250,0.000000,501.942917,0.000000,0.000000,0.000000,6921.989475,7373.738100,0.000000
2025-11-14,13:00-13:10,0.863600,556.876900,1079.171117,0.000000,522.294217,0.000000,0.000000,0.000000,7373.738100,7843.802895,0.000000
2025-11-14,13:10-13:20,0.841600,580.315767,1083.374683,0.000000,503.058917,0.000000,0.000000,0.000000,7843.802895,8296.555920,0.000000
2025-11-14,13:20-13:30,0.861800,609.293333,1068.218750,0.000000,458.925417,0.000000,0.000000,0.000000,8296.555920,8709.588795,0.000000
2025-11-14,13:30-13:40,0.862300,604.959767,1034.740233,0.000000,429.780467,0.000000,0.000000,0.000000,8709.588795,9096.391215,0.000000
2025-11-14,13:40-13:50,0.902600,612.844533,985.480433,0.000000,372.635900,0.000000,0.000000,0.000000,9096.391215,9431.763525,0.000000
2025-11-14,13:50-14:00,0.975400,628.935000,938.856250,0.000000,309.921250,0.000000,0.000000,0.000000,9431.763525,9710.692650,0.000000
2025-11-14,14:00-14:10,1.000200,602.092283,912.918933,0.000000,310.826650,0.000000,0.000000,0.000000,9710.692650,9990.436635,0.000000
2025-11-14,14:10-14:20,0.997800,574.804767,864.265150,0.000000,289.460383,0.000000,0.000000,0.000000,9990.436635,10250.950980,0.000000
2025-11-14,14:20-14:30,1.027100,571.875000,794.037500,0.000000,222.162500,0.000000,0.000000,0.000000,10250.950980,10450.897230,0.000000
2025-11-14,14:30-14:40,1.090600,577.699550,746.552267,0.000000,168.852717,0.000000,0.000000,0.000000,10450.897230,10602.864675,0.000000
2025-11-14,14:40-14:50,0.937600,582.792117,700.070267,0.000000,117.278150,0.000000,0.000000,0.000000,10602.864675,10708.415010,0.000000
2025-11-14,14:50-15:00,0.669400,585.343333,651.537500,0.000000,66.194167,0.000000,0.000000,0.000000,10708.415010,10767.989760,0.000000
2025-11-14,15:00-15:10,0.660000,586.501700,620.982050,0.000000,34.480350,0.000000,0.000000,0.000000,10767.989760,10799.022075,0.000000
2025-11-14,15:10-15:20,0.721700,577.643083,578.729667,0.000000,1.086583,0.000000,0.000000,0.000000,10799.022075,10800.000000,0.000000
2025-11-14,15:20-15:30,0.730800,573.701667,514.287500,59.414167,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,43.419873
2025-11-14,15:30-15:40,0.753400,596.098600,448.085417,148.013183,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,111.513132
2025-11-14,15:40-15:50,0.782300,591.058033,395.352367,195.705667,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,153.100543
2025-11-14,15:50-16:00,0.805500,556.488333,349.487500,207.000833,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,166.739171
2025-11-14,16:00-16:10,0.827100,548.022133,291.813717,256.208417,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,211.909981
2025-11-14,16:10-16:20,0.851900,568.468283,235.352250,333.116033,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,283.781549
2025-11-14,16:20-16:30,0.879100,592.060000,185.156250,406.903750,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,357.709087
2025-11-14,16:30-16:40,0.902400,581.977050,133.335967,448.641083,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,404.853714
2025-11-14,16:40-16:50,0.916300,518.237233,84.507050,433.730183,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,397.426967
2025-11-14,16:50-17:00,0.926400,446.280000,42.481250,403.798750,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,374.079162
2025-11-14,17:00-17:10,0.946200,440.469767,9.467017,431.002750,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,407.814802
2025-11-14,17:10-17:20,0.974200,449.002733,0.000000,449.002733,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,437.418463
2025-11-14,17:20-17:30,0.986200,441.075000,0.000000,441.075000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,434.988165
2025-11-14,17:30-17:40,0.976000,435.903717,0.566733,435.336983,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,424.888896
2025-11-14,17:40-17:50,1.074200,439.718250,0.000000,0.132000,0.000000,439.586250,0.000000,0.000000,10800.000000,10311.570833,0.141794
2025-11-14,17:50-18:00,1.231300,449.901667,0.000000,0.000000,0.000000,449.901667,0.000000,0.000000,10311.570833,9811.680093,0.000000
2025-11-14,18:00-18:10,1.256100,458.165317,0.000000,0.000000,0.000000,458.165317,0.000000,0.000000,9811.680093,9302.607519,0.000000
2025-11-14,18:10-18:20,1.244700,454.565900,0.000000,0.000000,0.000000,454.565900,0.000000,0.000000,9302.607519,8797.534296,0.000000
2025-11-14,18:20-18:30,1.254500,450.950000,0.000000,0.000000,0.000000,450.950000,0.000000,0.000000,8797.534296,8296.478741,0.000000
2025-11-14,18:30-18:40,1.252200,467.943917,0.000000,0.000000,0.000000,467.943917,0.000000,0.000000,8296.478741,7776.541056,0.000000
2025-11-14,18:40-18:50,1.288100,474.041050,0.000000,0.000000,0.000000,474.041050,0.000000,0.000000,7776.541056,7249.828778,0.000000
2025-11-14,18:50-19:00,1.346600,454.998333,0.000000,0.000000,0.000000,454.998333,0.000000,0.000000,7249.828778,6744.275074,0.000000
2025-11-14,19:00-19:10,1.352300,431.338183,0.000000,0.000000,0.000000,431.338183,0.000000,0.000000,6744.275074,6265.010426,0.000000
2025-11-14,19:10-19:20,1.344500,438.184817,0.000000,0.000000,0.000000,438.184817,0.000000,0.000000,6265.010426,5778.138407,0.000000
2025-11-14,19:20-19:30,1.348300,461.666667,0.000000,0.000000,0.000000,461.666667,0.000000,0.000000,5778.138407,5265.175444,0.000000
2025-11-14,19:30-19:40,1.349000,455.445217,0.000000,0.000000,0.000000,455.445217,0.000000,0.000000,5265.175444,4759.125204,0.000000
2025-11-14,19:40-19:50,1.347300,450.934950,0.000000,0.000000,0.000000,450.934950,0.000000,0.000000,4759.125204,4258.086370,0.000000
2025-11-14,19:50-20:00,1.348200,462.675000,0.000000,0.000000,0.000000,462.675000,0.000000,0.000000,4258.086370,3744.003037,0.000000
2025-11-14,20:00-20:10,1.351300,469.377817,0.000000,0.000000,0.000000,469.377817,0.000000,0.000000,3744.003037,3222.472130,0.000000
2025-11-14,20:10-20:20,1.340000,455.591517,0.000000,0.000000,0.000000,455.591517,0.000000,0.000000,3222.472130,2716.259333,0.000000
2025-11-14,20:20-20:30,1.348900,443.875000,0.000000,0.000000,0.000000,443.875000,0.000000,0.000000,2716.259333,2223.064889,0.000000
2025-11-14,20:30-20:40,1.395200,466.433733,0.000000,0.000000,0.000000,466.433733,0.000000,0.000000,2223.064889,1704.805185,0.000000
2025-11-14,20:40-20:50,1.222600,454.324667,0.000000,0.000000,0.000000,454.324667,0.000000,0.000000,1704.805185,1200.000000,0.000000
2025-11-14,20:50-21:00,0.933200,423.286667,0.000000,423.286667,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,395.011117
2025-11-14,21:00-21:10,0.906800,458.437600,0.000000,458.437600,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,415.711216
2025-11-14,21:10-21:20,0.937100,484.821583,0.000000,484.821583,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,454.326306
2025-11-14,21:20-21:30,0.937100,474.415000,0.000000,474.415000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,444.574297
2025-11-14,21:30-21:40,0.987100,467.807783,0.000000,467.807783,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,461.773063
2025-11-14,21:40-21:50,0.776400,430.604100,0.000000,430.604100,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,334.321023
2025-11-14,21:50-22:00,0.420900,381.808333,0.000000,1215.141667,833.333333,0.000000,0.000000,0.000000,1200.000000,1950.000000,511.453127
2025-11-14,22:00-22:10,0.385900,382.364000,0.000000,1215.697333,833.333333,0.000000,0.000000,0.000000,1950.000000,2700.000000,469.137601
2025-11-14,22:10-22:20,0.436800,372.225567,0.000000,372.225567,0.000000,0.000000,0.000000,0.000000,2700.000000,2700.000000,162.588128
2025-11-14,22:20-22:30,0.419800,344.851667,0.000000,1178.185000,833.333333,0.000000,0.000000,0.000000,2700.000000,3450.000000,494.602063
2025-11-14,22:30-22:40,0.418600,355.998967,0.000000,1189.332300,833.333333,0.000000,0.000000,0.000000,3450.000000,4200.000000,497.854501
2025-11-14,22:40-22:50,0.424100,374.022950,0.000000,374.022950,0.000000,0.000000,0.000000,0.000000,4200.000000,4200.000000,158.623133
2025-11-14,22:50-23:00,0.423700,381.503333,0.000000,1214.836667,833.333333,0.000000,0.000000,0.000000,4200.000000,4950.000000,514.726296
2025-11-14,23:00-23:10,0.424800,391.686583,0.000000,391.686583,0.000000,0.000000,0.000000,0.000000,4950.000000,4950.000000,166.388461
2025-11-14,23:10-23:20,0.424000,393.509683,0.000000,974.100218,580.590535,0.000000,0.000000,0.000000,4950.000000,5472.531481,413.018493
2025-11-14,23:20-23:30,0.422000,393.041667,0.000000,1226.375000,833.333333,0.000000,0.000000,0.000000,5472.531481,6222.531481,517.530250
2025-11-14,23:30-23:40,0.424000,410.098167,0.000000,1243.431500,833.333333,0.000000,0.000000,0.000000,6222.531481,6972.531481,527.214956
2025-11-14,23:40-23:50,0.427100,425.547817,0.000000,425.547817,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,181.751472
2025-11-14,23:50-24:00,0.427600,422.345000,0.000000,422.345000,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,180.594722
2025-11-15,00:00-00:10,0.424800,403.677433,0.000000,403.677433,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,171.482174
2025-11-15,00:10-00:20,0.424500,403.425733,0.000000,403.425733,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,171.254224
2025-11-15,00:20-00:30,0.426900,419.518333,0.000000,419.518333,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,179.092377
2025-11-15,00:30-00:40,0.427200,419.481533,0.000000,419.481533,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,179.202511
2025-11-15,00:40-00:50,0.427100,421.882750,0.000000,421.882750,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,180.186123
2025-11-15,00:50-01:00,0.428500,428.478333,0.000000,428.478333,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,183.602966
2025-11-15,01:00-01:10,0.431100,422.059383,0.000000,422.059383,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,181.949800
2025-11-15,01:10-01:20,0.430200,428.131950,0.000000,428.131950,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,184.182365
2025-11-15,01:20-01:30,0.427900,446.328333,0.000000,446.328333,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,190.983894
2025-11-15,01:30-01:40,0.431200,446.774550,0.000000,446.774550,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,192.649186
2025-11-15,01:40-01:50,0.433300,429.667300,0.000000,429.667300,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,186.174841
2025-11-15,01:50-02:00,0.431100,415.971667,0.000000,415.971667,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,179.325385
2025-11-15,02:00-02:10,0.429300,425.437150,0.000000,425.437150,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,182.640168
2025-11-15,02:10-02:20,0.432400,423.735200,0.000000,423.735200,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,183.223100
2025-11-15,02:20-02:30,0.436700,412.158333,0.000000,412.158333,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,179.989544
2025-11-15,02:30-02:40,0.434800,426.625750,0.000000,426.625750,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,185.496876
2025-11-15,02:40-02:50,0.433500,445.336983,0.000000,445.336983,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,193.053582
2025-11-15,02:50-03:00,0.435700,452.016667,0.000000,452.016667,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,196.943662
2025-11-15,03:00-03:10,0.437400,451.939883,0.000000,451.939883,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,197.678505
2025-11-15,03:10-03:20,0.437100,454.199183,0.000000,454.199183,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,198.530463
2025-11-15,03:20-03:30,0.435600,459.573333,0.000000,459.573333,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,200.190144
2025-11-15,03:30-03:40,0.435300,460.374667,0.000000,460.374667,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,200.401092
2025-11-15,03:40-03:50,0.436000,452.108933,0.000000,452.108933,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,197.119495
2025-11-15,03:50-04:00,0.437800,451.356667,0.000000,451.356667,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,197.603949
2025-11-15,04:00-04:10,0.440100,475.079317,0.000000,475.079317,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,209.082407
2025-11-15,04:10-04:20,0.438900,465.050567,0.000000,465.050567,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,204.110694
2025-11-15,04:20-04:30,0.436400,434.961667,0.000000,434.961667,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,189.817271
2025-11-15,04:30-04:40,0.439300,454.321900,0.000000,454.321900,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,199.583611
2025-11-15,04:40-04:50,0.442200,456.314017,0.000000,456.314017,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,201.782058
2025-11-15,04:50-05:00,0.439500,433.368333,0.000000,433.368333,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,190.465383
2025-11-15,05:00-05:10,0.433300,447.267500,0.000000,447.267500,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,193.801008
2025-11-15,05:10-05:20,0.443900,461.804600,0.000000,461.804600,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,204.995062
2025-11-15,05:20-05:30,0.430100,458.800000,0.000000,458.800000,0.000000,0.000000,0.000000,0.000000,6972.531481,6972.531481,197.329880
2025-11-15,05:30-05:40,0.371300,458.120883,0.000000,1291.454217,833.333333,0.000000,0.000000,0.000000,6972.531481,7722.531481,479.516951
2025-11-15,05:40-05:50,0.570800,457.492850,0.000000,0.000000,0.000000,457.492850,0.000000,0.000000,7722.531481,7214.206093,0.000000
2025-11-15,05:50-06:00,0.909900,446.725000,0.000000,0.000000,0.000000,446.725000,0.000000,0.000000,7214.206093,6717.844981,0.000000
2025-11-15,06:00-06:10,0.936800,424.928217,0.000000,0.000000,0.000000,424.928217,0.000000,0.000000,6717.844981,6245.702519,0.000000
2025-11-15,06:10-06:20,0.875800,433.188350,0.529817,0.000000,0.000000,432.658533,0.000000,0.000000,6245.702519,5764.970815,0.000000
2025-11-15,06:20-06:30,0.875900,458.440000,0.000000,0.000000,0.000000,458.440000,0.000000,0.000000,5764.970815,5255.593037,0.000000
2025-11-15,06:30-06:40,0.860100,451.080317,0.000000,0.000000,0.000000,451.080317,0.000000,0.000000,5255.593037,4754.392685,0.000000
2025-11-15,06:40-06:50,0.844200,470.688433,8.941467,0.000000,0.000000,461.746967,0.000000,0.000000,4754.392685,4241.340500,0.000000
2025-11-15,06:50-07:00,0.833400,529.060000,42.175000,0.000000,0.000000,486.885000,0.000000,0.000000,4241.340500,3700.357167,0.000000
2025-11-15,07:00-07:10,0.809200,568.744733,88.100717,0.000000,0.000000,480.644017,0.000000,0.000000,3700.357167,3166.308259,0.000000
2025-11-15,07:10-07:20,0.797200,560.538000,137.939517,0.000000,0.000000,422.598483,0.000000,0.000000,3166.308259,2696.754389,0.000000
2025-11-15,07:20-07:30,0.764400,530.235000,188.000000,0.000000,0.000000,342.235000,0.000000,0.000000,2696.754389,2316.493278,0.000000
2025-11-15,07:30-07:40,0.689900,531.666067,239.379750,0.000000,0.000000,292.286317,0.000000,0.000000,2316.493278,1991.730704,0.000000
2025-11-15,07:40-07:50,0.860000,543.398817,292.562783,0.000000,0.000000,250.836033,0.000000,0.000000,1991.730704,1713.024000,0.000000
2025-11-15,07:50-08:00,1.161700,547.855000,348.100000,0.000000,0.000000,199.755000,0.000000,0.000000,1713.024000,1491.074000,0.000000
2025-11-15,08:00-08:10,1.168300,548.930667,404.248100,0.000000,0.000000,144.682567,0.000000,0.000000,1491.074000,1330.315593,0.000000
2025-11-15,08:10-08:20,1.095600,543.451633,450.085517,0.000000,0.000000,93.366117,0.000000,0.000000,1330.315593,1226.575463,0.000000
2025-11-15,08:20-08:30,1.084900,521.261667,497.343750,0.000000,0.000000,23.917917,0.000000,0.000000,1226.575463,1200.000000,0.000000
2025-11-15,08:30-08:40,1.061000,490.917167,566.181433,0.000000,0.000000,0.000000,75.264267,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,08:40-08:50,1.043000,548.912283,613.177917,0.000000,36.358930,0.000000,27.906703,0.000000,1200.000000,1232.723037,0.000000
2025-11-15,08:50-09:00,1.036000,660.181667,635.962500,0.000000,0.000000,24.219167,0.000000,0.000000,1232.723037,1205.812852,0.000000
2025-11-15,09:00-09:10,1.014700,683.996617,678.765050,0.000000,0.000000,5.231567,0.000000,0.000000,1205.812852,1200.000000,0.000000
2025-11-15,09:10-09:20,0.992200,668.923300,743.020900,0.000000,0.000000,0.000000,74.097600,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,09:20-09:30,0.970000,656.908333,811.525000,0.000000,0.000000,0.000000,154.616667,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,09:30-09:40,0.942200,642.715450,862.625367,0.000000,0.000000,0.000000,219.909917,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,09:40-09:50,0.956900,652.922333,886.963517,0.000000,0.000000,0.000000,234.041183,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,09:50-10:00,0.997700,677.651667,897.206250,0.000000,0.000000,0.000000,219.554583,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,10:00-10:10,0.991900,674.707050,919.223200,0.000000,0.000000,0.000000,244.516150,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,10:10-10:20,0.958800,652.493950,955.907800,0.000000,0.000000,0.000000,303.413850,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,10:20-10:30,0.954900,628.001667,997.356250,0.000000,0.000000,0.000000,369.354583,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,10:30-10:40,0.983900,611.329417,1034.408383,0.000000,0.000000,0.000000,423.078967,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,10:40-10:50,0.799000,602.969417,1086.325667,0.000000,0.000000,0.000000,483.356250,0.000000,1200.000000,1200.000000,0.000000
2025-11-15,10:50-11:00,0.502500,594.415000,1135.487500,0.000000,397.503283,0.000000,143.569217,0.000000,1200.000000,1557.752955,0.000000
2025-11-15,11:00-11:10,0.466200,580.166517,1143.660233,0.000000,563.493717,0.000000,0.000000,0.000000,1557.752955,2064.897300,0.000000
2025-11-15,11:10-11:20,0.500700,591.003467,1163.290167,0.000000,572.286700,0.000000,0.000000,0.000000,2064.897300,2579.955330,0.000000
2025-11-15,11:20-11:30,0.482700,613.653333,1199.037500,0.000000,585.384167,0.000000,0.000000,0.000000,2579.955330,3106.801080,0.000000
2025-11-15,11:30-11:40,0.478500,603.129250,1200.050417,0.000000,596.921167,0.000000,0.000000,0.000000,3106.801080,3644.030130,0.000000
2025-11-15,11:40-11:50,0.466200,598.053367,1177.152533,0.000000,579.099167,0.000000,0.000000,0.000000,3644.030130,4165.219380,0.000000
2025-11-15,11:50-12:00,0.443200,605.925000,1156.518750,0.000000,550.593750,0.000000,0.000000,0.000000,4165.219380,4660.753755,0.000000
2025-11-15,12:00-12:10,0.441100,596.869167,1158.399483,0.000000,561.530317,0.000000,0.000000,0.000000,4660.753755,5166.131040,0.000000
2025-11-15,12:10-12:20,0.455100,599.968683,1181.301183,0.000000,581.332500,0.000000,0.000000,0.000000,5166.131040,5689.330290,0.000000
2025-11-15,12:20-12:30,0.446300,614.500000,1185.656250,0.000000,571.156250,0.000000,0.000000,0.000000,5689.330290,6203.370915,0.000000
2025-11-15,12:30-12:40,0.411300,611.235617,1131.110083,0.000000,519.874467,0.000000,0.000000,0.000000,6203.370915,6671.257935,0.000000
2025-11-15,12:40-12:50,0.568200,624.662433,1100.162350,0.000000,475.499917,0.000000,0.000000,0.000000,6671.257935,7099.207860,0.000000
2025-11-15,12:50-13:00,0.827900,642.776667,1102.025000,0.000000,459.248333,0.000000,0.000000,0.000000,7099.207860,7512.531360,0.000000
2025-11-15,13:00-13:10,0.863600,616.547217,1065.166900,0.000000,448.619683,0.000000,0.000000,0.000000,7512.531360,7916.289075,0.000000
2025-11-15,13:10-13:20,0.841600,597.847617,1011.820917,0.000000,413.973300,0.000000,0.000000,0.000000,7916.289075,8288.865045,0.000000
2025-11-15,13:20-13:30,0.861800,604.255000,972.800000,0.000000,368.545000,0.000000,0.000000,0.000000,8288.865045,8620.555545,0.000000
2025-11-15,13:30-13:40,0.862300,603.673600,958.767567,0.000000,355.093967,0.000000,0.000000,0.000000,8620.555545,8940.140115,0.000000
2025-11-15,13:40-13:50,0.902600,605.135133,963.267383,0.000000,358.132250,0.000000,0.000000,0.000000,8940.140115,9262.459140,0.000000
2025-11-15,13:50-14:00,0.975400,605.028333,963.168750,0.000000,358.140417,0.000000,0.000000,0.000000,9262.459140,9584.785515,0.000000
2025-11-15,14:00-14:10,1.000200,588.144650,934.020467,0.000000,345.875817,0.000000,0.000000,0.000000,9584.785515,9896.073750,0.000000
2025-11-15,14:10-14:20,0.997800,585.223717,894.992217,0.000000,309.768500,0.000000,0.000000,0.000000,9896.073750,10174.865400,0.000000
2025-11-15,14:20-14:30,1.027100,593.038333,844.918750,0.000000,251.880417,0.000000,0.000000,0.000000,10174.865400,10401.557775,0.000000
2025-11-15,14:30-14:40,1.090600,581.045417,769.108200,0.000000,188.062783,0.000000,0.000000,0.000000,10401.557775,10570.814280,0.000000
2025-11-15,14:40-14:50,0.937600,589.414183,720.916250,0.000000,131.502067,0.000000,0.000000,0.000000,10570.814280,10689.166140,0.000000
2025-11-15,14:50-15:00,0.669400,611.056667,694.643750,0.000000,83.587083,0.000000,0.000000,0.000000,10689.166140,10764.394515,0.000000
2025-11-15,15:00-15:10,0.660000,595.113783,633.185000,0.000000,38.071217,0.000000,0.000000,0.000000,10764.394515,10798.658610,0.000000
2025-11-15,15:10-15:20,0.721700,575.504567,576.995000,0.000000,1.490433,0.000000,0.000000,0.000000,10798.658610,10800.000000,0.000000
2025-11-15,15:20-15:30,0.730800,565.116667,535.806250,29.310417,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,21.420052
2025-11-15,15:30-15:40,0.753400,549.282367,475.976733,73.305633,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,55.228464
2025-11-15,15:40-15:50,0.782300,570.911000,413.332683,157.578317,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,123.273517
2025-11-15,15:50-16:00,0.805500,597.188333,357.506250,239.682083,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,193.063918
2025-11-15,16:00-16:10,0.827100,549.584333,302.104550,247.479783,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,204.690529
2025-11-15,16:10-16:20,0.851900,524.423317,252.738900,271.684417,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,231.447955
2025-11-15,16:20-16:30,0.879100,557.155000,204.593750,352.561250,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,309.936595
2025-11-15,16:30-16:40,0.902400,576.680717,145.672567,431.008150,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,388.941755
2025-11-15,16:40-16:50,0.916300,513.416083,89.311733,424.104350,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,388.606816
2025-11-15,16:50-17:00,0.926400,421.546667,44.000000,377.546667,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,349.759232
2025-11-15,17:00-17:10,0.946200,427.605983,9.702817,417.903167,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,395.419976
2025-11-15,17:10-17:20,0.974200,461.338367,0.000000,461.338367,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,449.435837
2025-11-15,17:20-17:30,0.986200,464.361667,0.000000,464.361667,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,457.953476
2025-11-15,17:30-17:40,0.976000,445.073800,0.579633,444.494167,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,433.826307
2025-11-15,17:40-17:50,1.074200,428.789800,0.000000,0.000000,0.000000,428.789800,0.000000,0.000000,10800.000000,10323.566889,0.000000
2025-11-15,17:50-18:00,1.231300,431.928333,0.000000,0.000000,0.000000,431.928333,0.000000,0.000000,10323.566889,9843.646519,0.000000
2025-11-15,18:00-18:10,1.256100,451.696400,0.000000,0.000000,0.000000,451.696400,0.000000,0.000000,9843.646519,9341.761630,0.000000
2025-11-15,18:10-18:20,1.244700,459.390533,0.000000,0.000000,0.000000,459.390533,0.000000,0.000000,9341.761630,8831.327704,0.000000
