日期,阶段,内部时段,内部真实区间,模板显示区间,生效购电版本,0点预测电价,实际结算电价,实际负载电量,实际光伏电量,实际净负荷电量,0点初始计划,最终有效购电,增购差额,减购差额,实际充电量,实际放电量,紧急购电量,弃光量,未利用有效购电量,时段初储电量,时段末储电量,初始计划费,增购费,减购退费,减购违约费,紧急购电费,时段实际总费
2025-10-04,正式期,59,09:40-09:50,9:50-10:00,06:00版本,0.710968,0.687100,626.112283,1111.818267,-485.705983,0.000000,0.000000,0.000000,0.000000,485.705983,0.000000,0.000000,0.000000,0.000000,3539.779035,3976.914420,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,60,09:50-10:00,10:00-10:10,06:00版本,0.699649,0.670600,659.673333,1198.343750,-538.670417,0.000000,0.000000,0.000000,0.000000,538.670417,0.000000,0.000000,0.000000,0.000000,3976.914420,4461.717795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,61,10:00-10:10,10:10-10:20,06:00版本,0.689977,0.647400,647.292850,1232.199617,-584.906767,0.000000,0.000000,0.000000,0.000000,584.906767,0.000000,0.000000,0.000000,0.000000,4461.717795,4988.133885,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,62,10:10-10:20,10:20-10:30,06:00版本,0.673904,0.628200,632.286083,1249.879183,-617.593100,0.000000,0.000000,0.000000,0.000000,362.379180,0.000000,0.000000,255.213920,0.000000,4988.133885,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,63,10:20-10:30,10:30-10:40,06:00版本,0.665089,0.633700,633.560000,1273.087500,-639.527500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,639.527500,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,64,10:30-10:40,10:40-10:50,06:00版本,0.663644,0.648600,626.351883,1289.142417,-662.790533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,662.790533,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,65,10:40-10:50,10:50-11:00,06:00版本,0.533108,0.500100,616.660683,1303.224017,-686.563333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,686.563333,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,66,10:50-11:00,11:00-11:10,06:00版本,0.338951,0.268300,616.375000,1321.118750,-704.743750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,704.743750,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,67,11:00-11:10,11:10-11:20,06:00版本,0.299547,0.225100,626.064800,1341.046567,-714.981767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,714.981767,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,68,11:10-11:20,11:20-11:30,06:00版本,0.305416,0.249100,613.202450,1349.545867,-736.343417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,736.343417,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,69,11:20-11:30,11:30-11:40,06:00版本,0.289422,0.238200,598.788333,1363.000000,-764.211667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,764.211667,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,70,11:30-11:40,11:40-11:50,06:00版本,0.294006,0.207700,631.537300,1411.992783,-780.455483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,780.455483,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,71,11:40-11:50,11:50-12:00,06:00版本,0.294575,0.160000,629.019983,1454.791183,-825.771200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,825.771200,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,72,11:50-12:00,12:00-12:10,06:00版本,0.281631,0.132000,591.463333,1471.131250,-879.667917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,879.667917,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,73,12:00-12:10,12:10-12:20,12:00版本,0.274612,0.169900,598.792467,1473.155267,-874.362800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,874.362800,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,74,12:10-12:20,12:20-12:30,12:00版本,0.274867,0.204000,589.758533,1445.049567,-855.291033,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,855.291033,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,75,12:20-12:30,12:30-12:40,12:00版本,0.265386,0.187700,569.321667,1410.218750,-840.897083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,840.897083,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,76,12:30-12:40,12:40-12:50,12:00版本,0.253973,0.165600,608.218183,1414.267183,-806.049000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,806.049000,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,77,12:40-12:50,12:50-13:00,12:00版本,0.390299,0.318400,632.763700,1407.553033,-774.789333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,774.789333,0.000000,5314.275147,5314.275147,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,78,12:50-13:00,13:00-13:10,12:00版本,0.594365,0.549000,613.696667,1373.837500,-760.140833,0.000000,0.000000,0.000000,0.000000,760.140833,0.000000,0.000000,0.000000,0.000000,5314.275147,5998.401897,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,79,13:00-13:10,13:10-13:20,12:00版本,0.619971,0.569600,595.700450,1342.203183,-746.502733,0.000000,0.000000,0.000000,0.000000,746.502733,0.000000,0.000000,0.000000,0.000000,5998.401897,6670.254357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,80,13:10-13:20,13:20-13:30,12:00版本,0.609634,0.565800,592.065917,1293.474117,-701.408200,0.000000,0.000000,0.000000,0.000000,701.408200,0.000000,0.000000,0.000000,0.000000,6670.254357,7301.521737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,81,13:20-13:30,13:30-13:40,12:00版本,0.645718,0.616100,594.991667,1226.825000,-631.833333,0.000000,0.000000,0.000000,0.000000,631.833333,0.000000,0.000000,0.000000,0.000000,7301.521737,7870.171737,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,82,13:30-13:40,13:40-13:50,12:00版本,0.666301,0.612300,593.076733,1173.800367,-580.723633,0.000000,0.000000,0.000000,0.000000,580.723633,0.000000,0.000000,0.000000,0.000000,7870.171737,8392.823007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,83,13:40-13:50,13:50-14:00,12:00版本,0.673434,0.614400,608.042917,1168.522450,-560.479533,0.000000,0.000000,0.000000,0.000000,560.479533,0.000000,0.000000,0.000000,0.000000,8392.823007,8897.254587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,84,13:50-14:00,14:00-14:10,12:00版本,0.683539,0.644400,627.578333,1183.937500,-556.359167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,556.359167,0.000000,8897.254587,8897.254587,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,85,14:00-14:10,14:10-14:20,12:00版本,0.702388,0.653300,610.702917,1155.627000,-544.924083,0.000000,0.000000,0.000000,0.000000,544.924083,0.000000,0.000000,0.000000,0.000000,8897.254587,9387.686262,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,86,14:10-14:20,14:20-14:30,12:00版本,0.708900,0.640800,572.076083,1114.325367,-542.249283,0.000000,0.000000,0.000000,0.000000,542.249283,0.000000,0.000000,0.000000,0.000000,9387.686262,9875.710617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,87,14:20-14:30,14:30-14:40,12:00版本,0.726938,0.656900,552.383333,1085.550000,-533.166667,0.000000,0.000000,0.000000,0.000000,213.727514,0.000000,0.000000,319.439152,0.000000,9875.710617,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,88,14:30-14:40,14:40-14:50,12:00版本,0.778315,0.723700,580.680800,1061.033133,-480.352333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,480.352333,0.000000,10068.065380,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,89,14:40-14:50,14:50-15:00,12:00版本,0.683388,0.618100,595.719900,1016.863683,-421.143783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,421.143783,0.000000,10068.065380,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,90,14:50-15:00,15:00-15:10,12:00版本,0.506545,0.413000,577.511667,943.150000,-365.638333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,365.638333,0.000000,10068.065380,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,91,15:00-15:10,15:10-15:20,12:00版本,0.507632,0.421700,564.071117,853.795783,-289.724667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,289.724667,0.000000,10068.065380,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,92,15:10-15:20,15:20-15:30,12:00版本,0.555481,0.491400,568.940350,785.311833,-216.371483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,216.371483,0.000000,10068.065380,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,93,15:20-15:30,15:30-15:40,12:00版本,0.561411,0.517800,584.430000,730.581250,-146.151250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,146.151250,0.000000,10068.065380,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,94,15:30-15:40,15:40-15:50,12:00版本,0.572010,0.548000,588.919933,652.622850,-63.702917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.702917,0.000000,10068.065380,10068.065380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,95,15:40-15:50,15:50-16:00,12:00版本,0.599479,0.563900,564.775483,589.210567,-24.435083,7.833833,7.833833,0.000000,0.000000,0.000000,0.000000,0.000000,32.268917,0.000000,10068.065380,10068.065380,4.417499,0.000000,0.000000,0.000000,0.000000,4.417499
2025-10-04,正式期,96,15:50-16:00,16:00-16:10,12:00版本,0.631595,0.567900,542.543333,548.843750,-6.300417,133.601250,133.601250,0.000000,0.000000,0.000000,0.000000,0.000000,139.901667,0.000000,10068.065380,10068.065380,75.872150,0.000000,0.000000,0.000000,0.000000,75.872150
2025-10-04,正式期,97,16:00-16:10,16:10-16:20,12:00版本,0.652212,0.586400,565.930283,499.385533,66.544750,181.126983,181.126983,0.000000,0.000000,0.000000,0.000000,0.000000,114.582233,0.000000,10068.065380,10068.065380,106.212863,0.000000,0.000000,0.000000,0.000000,106.212863
2025-10-04,正式期,98,16:10-16:20,16:20-16:30,12:00版本,0.684764,0.592800,549.561900,440.358983,109.202917,218.462617,218.462617,0.000000,0.000000,0.000000,0.000000,0.000000,109.259700,0.000000,10068.065380,10068.065380,129.504639,0.000000,0.000000,0.000000,0.000000,129.504639
2025-10-04,正式期,99,16:20-16:30,16:30-16:40,12:00版本,0.722628,0.612800,520.540000,384.150000,136.390000,279.499167,279.499167,0.000000,0.000000,0.000000,0.000000,0.000000,143.109167,0.000000,10068.065380,10068.065380,171.277089,0.000000,0.000000,0.000000,0.000000,171.277089
2025-10-04,正式期,100,16:30-16:40,16:40-16:50,12:00版本,0.732233,0.691200,578.560017,340.892900,237.667117,317.117050,317.117050,0.000000,0.000000,0.000000,0.000000,0.000000,79.449933,0.000000,10068.065380,10068.065380,219.191305,0.000000,0.000000,0.000000,0.000000,219.191305
2025-10-04,正式期,101,16:40-16:50,16:50-17:00,12:00版本,0.732417,0.693400,544.244650,294.668067,249.576583,302.127233,302.127233,0.000000,0.000000,0.000000,0.000000,0.000000,52.550650,0.000000,10068.065380,10068.065380,209.495024,0.000000,0.000000,0.000000,0.000000,209.495024
2025-10-04,正式期,102,16:50-17:00,17:00-17:10,12:00版本,0.744741,0.639200,430.895000,236.906250,193.988750,273.293750,273.293750,0.000000,0.000000,6.382202,0.000000,0.000000,72.922798,0.000000,10068.065380,10073.809361,174.689365,0.000000,0.000000,0.000000,0.000000,174.689365
2025-10-04,正式期,103,17:00-17:10,17:10-17:20,12:00版本,0.775217,0.685400,438.457233,174.630750,263.826483,299.787050,299.787050,0.000000,0.000000,0.000000,0.000000,0.000000,35.960567,0.000000,10073.809361,10073.809361,205.474044,0.000000,0.000000,0.000000,0.000000,205.474044
2025-10-04,正式期,104,17:10-17:20,17:20-17:30,12:00版本,0.810318,0.738700,462.672150,120.859483,341.812667,326.589083,326.589083,0.000000,0.000000,0.000000,15.223583,0.000000,0.000000,0.000000,10073.809361,10056.894269,241.251356,0.000000,0.000000,0.000000,0.000000,241.251356
2025-10-04,正式期,105,17:20-17:30,17:30-17:40,12:00版本,0.827749,0.735700,442.851667,73.431250,369.420417,365.693333,365.693333,0.000000,0.000000,0.000000,3.727083,0.000000,0.000000,0.000000,10056.894269,10052.753065,269.040585,0.000000,0.000000,0.000000,0.000000,269.040585
2025-10-04,正式期,106,17:30-17:40,17:40-17:50,12:00版本,0.828483,0.738200,428.853500,23.292917,405.560583,476.304217,476.304217,0.000000,0.000000,17.013683,0.000000,0.000000,23.292917,30.437034,10052.753065,10068.065380,351.607773,0.000000,0.000000,0.000000,0.000000,351.607773
2025-10-04,正式期,107,17:40-17:50,17:50-18:00,12:00版本,0.914727,0.918500,423.096783,0.000000,423.096783,519.672017,519.672017,0.000000,0.000000,12.705761,0.000000,0.000000,0.000000,83.869472,10068.065380,10079.500565,477.318747,0.000000,0.000000,0.000000,0.000000,477.318747
2025-10-04,正式期,108,17:50-18:00,18:00-18:10,12:00版本,1.045726,1.154800,425.585000,0.000000,425.585000,426.356050,426.356050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.771050,10079.500565,10079.500565,492.355967,0.000000,0.000000,0.000000,0.000000,492.355967
2025-10-04,正式期,109,18:00-18:10,18:10-18:20,18:00版本,1.069640,1.137700,441.524700,0.612467,440.912233,0.000000,0.000000,0.000000,0.000000,0.000000,440.912233,0.000000,0.000000,0.000000,10079.500565,9589.598084,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,110,18:10-18:20,18:20-18:30,18:00版本,1.059417,1.079100,454.706550,0.000000,454.706550,0.000000,0.000000,0.000000,0.000000,0.000000,454.706550,0.000000,0.000000,0.000000,9589.598084,9084.368584,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,111,18:20-18:30,18:30-18:40,18:00版本,1.062844,1.107900,464.686667,0.000000,464.686667,0.000000,0.000000,0.000000,0.000000,0.000000,464.686667,0.000000,0.000000,0.000000,9084.368584,8568.050065,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,112,18:30-18:40,18:40-18:50,18:00版本,1.056309,1.141600,479.528267,0.000000,479.528267,0.000000,500.659033,500.659033,0.000000,21.130767,0.000000,0.000000,0.000000,0.000000,8568.050065,8587.067755,0.000000,857.328529,0.000000,0.000000,0.000000,857.328529
2025-10-04,正式期,113,18:40-18:50,18:50-19:00,18:00版本,1.062359,1.123300,459.632033,0.000000,459.632033,0.000000,0.000000,0.000000,0.000000,0.000000,459.632033,0.000000,0.000000,0.000000,8587.067755,8076.365496,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,114,18:50-19:00,19:00-19:10,18:00版本,1.076087,1.077000,427.453333,0.000000,427.453333,0.000000,0.000000,0.000000,0.000000,0.000000,427.453333,0.000000,0.000000,0.000000,8076.365496,7601.417348,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,115,19:00-19:10,19:10-19:20,18:00版本,1.067954,1.076600,446.624583,0.000000,446.624583,0.000000,0.000000,0.000000,0.000000,0.000000,446.624583,0.000000,0.000000,0.000000,7601.417348,7105.167811,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,116,19:10-19:20,19:20-19:30,18:00版本,1.067286,1.107100,452.754300,0.000000,452.754300,0.000000,0.000000,0.000000,0.000000,0.000000,452.754300,0.000000,0.000000,0.000000,7105.167811,6602.107477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,117,19:20-19:30,19:30-19:40,18:00版本,1.074080,1.147600,441.515000,0.000000,441.515000,0.000000,0.000000,0.000000,0.000000,0.000000,441.515000,0.000000,0.000000,0.000000,6602.107477,6111.535255,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,118,19:30-19:40,19:40-19:50,18:00版本,1.060914,1.184500,469.806350,0.000000,469.806350,0.000000,0.000000,0.000000,0.000000,0.000000,469.806350,0.000000,0.000000,0.000000,6111.535255,5589.528199,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,119,19:40-19:50,19:50-20:00,18:00版本,1.066139,1.166000,472.020283,0.000000,472.020283,0.000000,0.000000,0.000000,0.000000,0.000000,472.020283,0.000000,0.000000,0.000000,5589.528199,5065.061218,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,120,19:50-20:00,20:00-20:10,18:00版本,1.085609,1.117900,444.760000,0.000000,444.760000,0.000000,0.000000,0.000000,0.000000,0.000000,444.760000,0.000000,0.000000,0.000000,5065.061218,4570.883440,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,121,20:00-20:10,20:10-20:20,18:00版本,1.074013,1.119300,454.093783,0.000000,454.093783,0.000000,0.000000,0.000000,0.000000,0.000000,454.093783,0.000000,0.000000,0.000000,4570.883440,4066.334792,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,122,20:10-20:20,20:20-20:30,18:00版本,1.058756,1.117800,469.865850,0.000000,469.865850,0.000000,81.459842,81.459842,0.000000,0.000000,388.406008,0.000000,0.000000,0.000000,4066.334792,3634.772560,0.000000,136.583716,0.000000,0.000000,0.000000,136.583716
2025-10-04,正式期,123,20:20-20:30,20:30-20:40,18:00版本,1.074844,1.119700,467.566667,0.000000,467.566667,0.000000,0.000000,0.000000,0.000000,0.000000,467.566667,0.000000,0.000000,0.000000,3634.772560,3115.254042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,124,20:30-20:40,20:40-20:50,18:00版本,1.105229,1.156600,454.914483,0.000000,454.914483,0.000000,0.000000,0.000000,0.000000,0.000000,454.914483,0.000000,0.000000,0.000000,3115.254042,2609.793505,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-10-04,正式期,125,20:40-20:50,20:50-21:00,18:00版本,0.981418,1.009800,445.566467,0.000000,445.566467,473.978733,473.978733,0.000000,0.000000,28.412267,0.000000,0.000000,0.000000,0.000000,2609.793505,2635.364545,478.623725,0.000000,0.000000,0.000000,0.000000,478.623725
2025-10-04,正式期,126,20:50-21:00,21:00-21:10,18:00版本,0.782093,0.771900,453.473333,0.000000,453.473333,513.160000,513.160000,0.000000,0.000000,59.686667,0.000000,0.000000,0.000000,0.000000,2635.364545,2689.082545,396.108204,0.000000,0.000000,0.000000,0.000000,396.108204
2025-10-04,正式期,127,21:00-21:10,21:10-21:20,18:00版本,0.765394,0.770400,480.022883,0.000000,480.022883,559.988517,559.988517,0.000000,0.000000,79.965633,0.000000,0.000000,0.000000,0.000000,2689.082545,2761.051615,431.415153,0.000000,0.000000,0.000000,0.000000,431.415153
2025-10-04,正式期,128,21:10-21:20,21:20-21:30,18:00版本,0.777781,0.786300,482.590783,0.000000,482.590783,555.374367,555.374367,0.000000,0.000000,72.783583,0.000000,0.000000,0.000000,0.000000,2761.051615,2826.556840,436.690865,0.000000,0.000000,0.000000,0.000000,436.690865
2025-10-04,正式期,129,21:20-21:30,21:30-21:40,18:00版本,0.773173,0.767700,471.853333,0.000000,471.853333,531.008333,531.008333,0.000000,0.000000,59.155000,0.000000,0.000000,0.000000,0.000000,2826.556840,2879.796340,407.655098,0.000000,0.000000,0.000000,0.000000,407.655098
2025-10-04,正式期,130,21:30-21:40,21:40-21:50,18:00版本,0.824206,0.844500,487.971167,0.000000,487.971167,559.786317,559.786317,0.000000,0.000000,71.815150,0.000000,0.000000,0.000000,0.000000,2879.796340,2944.429975,472.739544,0.000000,0.000000,0.000000,0.000000,472.739544
2025-10-04,正式期,131,21:40-21:50,21:50-22:00,18:00版本,0.644924,0.666000,438.964950,0.000000,438.964950,522.465400,522.465400,0.000000,0.000000,83.500450,0.000000,0.000000,0.000000,0.000000,2944.429975,3019.580380,347.961956,0.000000,0.000000,0.000000,0.000000,347.961956
2025-10-04,正式期,132,21:50-22:00,22:00-22:10,18:00版本,0.333998,0.324900,360.636667,0.000000,360.636667,1263.726667,1263.726667,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,69.756667,3019.580380,3769.580380,410.584794,0.000000,0.000000,0.000000,0.000000,410.584794
2025-10-04,正式期,133,22:00-22:10,22:10-22:20,18:00版本,0.307095,0.300100,386.702967,0.000000,386.702967,1252.799183,1252.799183,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,32.762883,3769.580380,4519.580380,375.965035,0.000000,0.000000,0.000000,0.000000,375.965035
2025-10-04,正式期,134,22:10-22:20,22:20-22:30,18:00版本,0.351565,0.360000,402.949683,0.000000,402.949683,441.054083,441.054083,0.000000,0.000000,38.104400,0.000000,0.000000,0.000000,0.000000,4519.580380,4553.874340,158.779470,0.000000,0.000000,0.000000,0.000000,158.779470
2025-10-04,正式期,135,22:20-22:30,22:30-22:40,18:00版本,0.332579,0.345600,379.330000,0.000000,379.330000,1233.413333,1233.413333,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,20.750000,4553.874340,5303.874340,426.267648,0.000000,0.000000,0.000000,0.000000,426.267648
2025-10-04,正式期,136,22:30-22:40,22:40-22:50,18:00版本,0.332329,0.330700,398.383483,0.000000,398.383483,1283.998917,1283.998917,0.000000,0.000000,617.455490,0.000000,0.000000,0.000000,268.159943,5303.874340,5859.584281,424.618442,0.000000,0.000000,0.000000,0.000000,424.618442
2025-10-04,正式期,137,22:40-22:50,22:50-23:00,18:00版本,0.341620,0.296300,405.080200,0.000000,405.080200,461.831533,461.831533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,56.751333,5859.584281,5859.584281,136.840683,0.000000,0.000000,0.000000,0.000000,136.840683
2025-10-04,正式期,138,22:50-23:00,23:00-23:10,18:00版本,0.346024,0.268800,394.475000,0.000000,394.475000,443.641667,443.641667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,49.166667,5859.584281,5859.584281,119.250880,0.000000,0.000000,0.000000,0.000000,119.250880
2025-10-04,正式期,139,23:00-23:10,23:10-23:20,18:00版本,0.348833,0.313000,418.762233,0.000000,418.762233,449.923167,449.923167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.160933,5859.584281,5859.584281,140.825951,0.000000,0.000000,0.000000,0.000000,140.825951
2025-10-04,正式期,140,23:10-23:20,23:20-23:30,18:00版本,0.344562,0.364700,418.190333,0.000000,418.190333,480.650500,480.650500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.460167,5859.584281,5859.584281,175.293237,0.000000,0.000000,0.000000,0.000000,175.293237
2025-10-04,正式期,141,23:20-23:30,23:30-23:40,18:00版本,0.340188,0.362000,392.950000,0.000000,392.950000,1127.037895,1188.618142,61.580247,0.000000,0.000000,0.000000,0.000000,0.000000,795.668142,5859.584281,5859.584281,407.987718,33.438074,0.000000,0.000000,0.000000,441.425792
2025-10-04,正式期,142,23:30-23:40,23:40-23:50,18:00版本,0.348469,0.312700,415.665383,0.000000,415.665383,459.790133,459.790133,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.124750,5859.584281,5859.584281,143.776375,0.000000,0.000000,0.000000,0.000000,143.776375
2025-10-04,正式期,143,23:40-23:50,23:50-0:00+1,18:00版本,0.347473,0.352300,491.532917,0.000000,491.532917,517.308317,517.308317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.775400,5859.584281,5859.584281,182.247720,0.000000,0.000000,0.000000,0.000000,182.247720
2025-10-04,正式期,144,23:50-24:00,0:00-0:10+1,18:00版本,0.333681,0.438400,570.106667,0.000000,570.106667,1256.573333,1256.573333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,686.466667,5859.584281,5859.584281,550.881749,0.000000,0.000000,0.000000,0.000000,550.881749
2025-10-05,正式期,1,00:00-00:10,0:10-0:20,00:00版本,0.434865,0.401200,589.088000,0.000000,589.088000,1469.995067,1469.995067,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,47.573733,5859.584281,6609.584281,589.762021,0.000000,0.000000,0.000000,0.000000,589.762021
2025-10-05,正式期,2,00:10-00:20,0:20-0:30,00:00版本,0.439430,0.391700,588.068183,0.000000,588.068183,1433.619967,1433.619967,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,12.218450,6609.584281,7359.584281,561.548941,0.000000,0.000000,0.000000,0.000000,561.548941
2025-10-05,正式期,3,00:20-00:30,0:30-0:40,00:00版本,0.448989,0.438400,588.523333,0.000000,588.523333,591.758333,591.758333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.235000,7359.584281,7359.584281,259.426853,0.000000,0.000000,0.000000,0.000000,259.426853
2025-10-05,正式期,4,00:30-00:40,0:40-0:50,00:00版本,0.450723,0.421200,578.543183,0.000000,578.543183,604.884300,604.884300,0.000000,0.000000,26.341117,0.000000,0.000000,0.000000,0.000000,7359.584281,7383.291286,254.777267,0.000000,0.000000,0.000000,0.000000,254.777267
2025-10-05,正式期,5,00:40-00:50,0:50-1:00,00:00版本,0.449133,0.439000,586.927233,0.000000,586.927233,606.971817,606.971817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.044583,7383.291286,7383.291286,266.460628,0.000000,0.000000,0.000000,0.000000,266.460628
2025-10-05,正式期,6,00:50-01:00,1:00-1:10,00:00版本,0.445235,0.490700,613.165000,0.000000,613.165000,600.908333,600.908333,0.000000,0.000000,0.000000,12.256667,0.000000,0.000000,0.000000,7383.291286,7369.672767,294.865719,0.000000,0.000000,0.000000,0.000000,294.865719
2025-10-05,正式期,7,01:00-01:10,1:10-1:20,00:00版本,0.437183,0.467000,622.333983,0.000000,622.333983,1446.697667,1446.697667,0.000000,0.000000,824.363683,0.000000,0.000000,0.000000,0.000000,7369.672767,8111.600082,675.607810,0.000000,0.000000,0.000000,0.000000,675.607810
