日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价预测来源,价格水平权重,价格形态衰减天数,预测电价（元/kWh）,实际电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测净负荷（kWh）,实际净负荷（kWh）,计划与实际充电量之差（kWh）,计划与实际放电量之差（kWh）
2025-12-21,16:00-16:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.995762,0.980000,1042.505517,206.940800,1001.224000,199.842133,835.564717,0.000000,0.000000,0.948100,0.000000,0.000000,0.000000,33.234750,10799.146710,10800.000000,818.853422,0.000000,818.853422,835.564717,801.381867,-0.948100,0.000000
2025-12-21,16:10-16:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.009573,0.967300,1042.715750,159.263917,1003.638367,160.995217,883.451833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,40.808683,10800.000000,10800.000000,854.562958,0.000000,854.562958,883.451833,842.643150,0.000000,0.000000
2025-12-21,16:20-16:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.029442,1.018200,1030.610000,114.206250,1038.546667,113.437500,916.403750,0.000000,0.000000,0.000000,0.000000,8.705417,0.000000,0.000000,10800.000000,10800.000000,933.082298,44.319276,977.401574,916.403750,925.109167,0.000000,0.000000
2025-12-21,16:30-16:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.073736,1.086100,1054.870817,70.661450,1029.631367,69.838567,984.209367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.416567,10800.000000,10800.000000,1068.949793,0.000000,1068.949793,984.209367,959.792800,0.000000,0.000000
2025-12-21,16:40-16:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.083899,1.106600,1058.750683,29.060850,1021.832933,28.968750,1029.689833,0.000000,0.000000,0.000000,0.000000,0.000000,28.968750,7.856900,10800.000000,10800.000000,1139.454770,0.000000,1139.454770,1029.689833,992.864183,0.000000,0.000000
2025-12-21,16:50-17:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.068627,1.087900,1044.068333,0.000000,1028.796667,0.000000,1044.068333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,15.271667,10800.000000,10800.000000,1135.841940,0.000000,1135.841940,1044.068333,1028.796667,0.000000,0.000000
2025-12-21,17:00-17:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.094960,1.097200,1039.254067,0.000000,1018.695700,0.000000,1039.254067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,20.558367,10800.000000,10800.000000,1140.269562,0.000000,1140.269562,1039.254067,1018.695700,0.000000,0.000000
2025-12-21,17:10-17:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.117387,1.128300,1052.780833,0.998950,1026.783783,1.033483,1051.781883,0.000000,0.000000,0.000000,0.000000,0.000000,1.033483,24.998100,10800.000000,10800.000000,1186.725499,0.000000,1186.725499,1051.781883,1025.750300,0.000000,0.000000
2025-12-21,17:20-17:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.094930,1.138200,1047.595000,0.000000,1056.461667,0.000000,1047.595000,0.000000,0.000000,0.000000,0.000000,8.866667,0.000000,0.000000,10800.000000,10800.000000,1192.372629,50.460200,1242.832829,1047.595000,1056.461667,0.000000,0.000000
2025-12-21,17:30-17:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.055507,1.103000,1071.030800,0.000000,1048.349133,0.000000,1071.030800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,22.681667,10800.000000,10800.000000,1181.346972,0.000000,1181.346972,1071.030800,1048.349133,0.000000,0.000000
2025-12-21,17:40-17:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.157730,1.140700,933.147383,0.000000,898.817633,0.000000,933.147383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.329750,10800.000000,10800.000000,1064.441220,0.000000,1064.441220,933.147383,898.817633,0.000000,0.000000
2025-12-21,17:50-18:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.337099,1.247900,718.310000,0.000000,712.633333,0.000000,718.310000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.676667,10800.000000,10800.000000,896.379049,0.000000,896.379049,718.310000,712.633333,0.000000,0.000000
2025-12-21,18:00-18:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.362555,1.295700,720.824933,0.000000,715.414450,0.000000,720.824933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.410483,10800.000000,10800.000000,933.972866,0.000000,933.972866,720.824933,715.414450,0.000000,0.000000
2025-12-21,18:10-18:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.351148,1.282600,747.137917,0.000000,748.273267,0.000000,747.137917,0.000000,0.000000,0.000000,0.000000,1.135350,0.000000,0.000000,10800.000000,10800.000000,958.279092,7.281000,965.560091,747.137917,748.273267,0.000000,0.000000
2025-12-21,18:20-18:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.360290,1.238000,746.851667,0.000000,730.008333,0.000000,746.851667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,16.843333,10800.000000,10800.000000,924.602363,0.000000,924.602363,746.851667,730.008333,0.000000,0.000000
2025-12-21,18:30-18:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.344008,1.210700,726.884733,0.000000,734.344383,0.000000,726.884733,0.000000,0.000000,0.000000,0.000000,7.459650,0.000000,0.000000,10800.000000,10800.000000,880.039347,45.156991,925.196338,726.884733,734.344383,0.000000,0.000000
2025-12-21,18:40-18:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.431260,1.329300,735.166550,0.000000,750.083600,0.000000,175.943483,0.000000,559.223067,0.000000,559.223067,14.917050,0.000000,0.000000,10800.000000,10178.641037,233.881672,99.146173,333.027845,735.166550,750.083600,0.000000,0.000000
2025-12-21,18:50-19:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.579482,1.521400,737.613333,0.000000,748.460000,0.000000,0.000000,0.000000,737.613333,0.000000,737.613333,10.846667,0.000000,0.000000,10178.641037,9359.070667,0.000000,82.510593,82.510593,737.613333,748.460000,0.000000,0.000000
2025-12-21,19:00-19:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.601557,1.565900,721.184200,0.000000,722.483233,0.000000,0.000000,0.000000,721.184200,0.000000,721.184200,1.299033,0.000000,0.000000,9359.070667,8557.754889,0.000000,10.170781,10.170781,721.184200,722.483233,0.000000,0.000000
2025-12-21,19:10-19:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.594315,1.526600,734.501183,0.000000,726.165517,0.000000,0.000000,0.000000,734.501183,0.000000,726.165517,0.000000,0.000000,0.000000,8557.754889,7750.904315,0.000000,0.000000,0.000000,734.501183,726.165517,0.000000,8.335667
2025-12-21,19:20-19:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.611354,1.484700,744.280000,0.000000,744.431667,0.000000,0.000000,0.000000,744.280000,0.000000,744.431667,0.000000,0.000000,0.000000,7750.904315,6923.758019,0.000000,0.000000,0.000000,744.280000,744.431667,0.000000,-0.151667
2025-12-21,19:30-19:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.604321,1.467100,730.311817,0.000000,716.928700,0.000000,0.000000,0.000000,730.311817,0.000000,716.928700,0.000000,0.000000,0.000000,6923.758019,6127.170574,0.000000,0.000000,0.000000,730.311817,716.928700,0.000000,13.383117
2025-12-21,19:40-19:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.583726,1.503900,724.303450,0.000000,733.119500,0.000000,0.000000,0.000000,724.303450,0.000000,733.119500,0.000000,0.000000,0.000000,6127.170574,5312.593352,0.000000,0.000000,0.000000,724.303450,733.119500,0.000000,-8.816050
2025-12-21,19:50-20:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.580208,1.548300,727.646667,0.000000,780.268333,0.000000,0.000000,0.000000,727.646667,0.000000,740.397733,39.870600,0.000000,0.000000,5312.593352,4489.929204,0.000000,308.658250,308.658250,727.646667,780.268333,0.000000,-12.751067
2025-12-21,20:00-20:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.607021,1.513700,726.358017,0.000000,747.585900,0.000000,0.000000,0.000000,726.358017,0.000000,726.358017,21.227883,0.000000,0.000000,4489.929204,3682.864741,0.000000,160.663235,160.663235,726.358017,747.585900,0.000000,0.000000
2025-12-21,20:10-20:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.597285,1.465400,735.942067,0.000000,692.817100,0.000000,0.000000,0.000000,735.942067,0.000000,692.817100,0.000000,0.000000,0.000000,3682.864741,2913.067963,0.000000,0.000000,0.000000,735.942067,692.817100,0.000000,43.124967
2025-12-21,20:20-20:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.593124,1.488000,743.926667,0.000000,681.751667,0.000000,0.000000,0.000000,743.926667,0.000000,681.751667,0.000000,0.000000,0.000000,2913.067963,2155.566111,0.000000,0.000000,0.000000,743.926667,681.751667,0.000000,62.175000
2025-12-21,20:30-20:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.651239,1.561600,754.709533,0.000000,720.371100,0.000000,0.000000,0.000000,754.709533,0.000000,720.371100,0.000000,0.000000,0.000000,2155.566111,1355.153778,0.000000,0.000000,0.000000,754.709533,720.371100,0.000000,34.338433
2025-12-21,20:40-20:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.398341,1.346500,745.497683,0.000000,722.800167,0.000000,745.497683,0.000000,0.000000,22.697517,0.000000,0.000000,0.000000,0.000000,1355.153778,1375.581543,1003.812631,0.000000,1003.812631,745.497683,722.800167,-22.697517,0.000000
2025-12-21,20:50-21:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.972878,0.960100,749.140000,0.000000,690.743333,0.000000,749.140000,0.000000,0.000000,58.396667,0.000000,0.000000,0.000000,0.000000,1375.581543,1428.138543,719.249314,0.000000,719.249314,749.140000,690.743333,-58.396667,0.000000
2025-12-21,21:00-21:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.924294,0.882900,746.055450,0.000000,704.543500,0.000000,746.055450,0.000000,0.000000,41.511950,0.000000,0.000000,0.000000,0.000000,1428.138543,1465.499298,658.692357,0.000000,658.692357,746.055450,704.543500,-41.511950,0.000000
2025-12-21,21:10-21:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.978097,0.915100,752.677900,0.000000,721.160717,0.000000,752.677900,0.000000,0.000000,31.517183,0.000000,0.000000,0.000000,0.000000,1465.499298,1493.864763,688.775546,0.000000,688.775546,752.677900,721.160717,-31.517183,0.000000
2025-12-21,21:20-21:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.987910,0.934500,743.310000,0.000000,726.305000,0.000000,743.310000,0.000000,0.000000,17.005000,0.000000,0.000000,0.000000,0.000000,1493.864763,1509.169263,694.623195,0.000000,694.623195,743.310000,726.305000,-17.005000,0.000000
2025-12-21,21:30-21:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,1.040058,0.981500,757.128217,0.000000,739.519033,0.000000,757.128217,0.000000,0.000000,17.609183,0.000000,0.000000,0.000000,0.000000,1509.169263,1525.017528,743.121345,0.000000,743.121345,757.128217,739.519033,-17.609183,0.000000
2025-12-21,21:40-21:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.812314,0.754600,687.157800,0.000000,678.499233,0.000000,687.157800,0.000000,0.000000,8.658567,0.000000,0.000000,0.000000,0.000000,1525.017528,1532.810238,518.529276,0.000000,518.529276,687.157800,678.499233,-8.658567,0.000000
2025-12-21,21:50-22:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.432437,0.400100,561.681667,0.000000,572.400000,0.000000,895.015000,333.333333,0.000000,322.615000,0.000000,0.000000,0.000000,0.000000,1532.810238,1823.163738,358.095501,0.000000,358.095501,561.681667,572.400000,10.718333,0.000000
2025-12-21,22:00-22:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.393343,0.403200,576.886917,0.000000,545.092317,0.000000,1410.220250,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,31.794600,1823.163738,2573.163738,568.600805,0.000000,568.600805,576.886917,545.092317,0.000000,0.000000
2025-12-21,22:10-22:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.437586,0.474700,587.305933,0.000000,550.836133,0.000000,587.305933,0.000000,0.000000,36.469800,0.000000,0.000000,0.000000,0.000000,2573.163738,2605.986558,278.794127,0.000000,278.794127,587.305933,550.836133,-36.469800,0.000000
2025-12-21,22:20-22:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.405789,0.432300,568.723333,0.000000,542.600000,0.000000,1402.056667,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,26.123333,2605.986558,3355.986558,606.109097,0.000000,606.109097,568.723333,542.600000,0.000000,0.000000
2025-12-21,22:30-22:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.403430,0.390500,565.703350,0.000000,525.919000,0.000000,1399.036683,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,39.784350,3355.986558,4105.986558,546.323825,0.000000,546.323825,565.703350,525.919000,0.000000,0.000000
2025-12-21,22:40-22:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.428327,0.420500,579.067400,0.000000,543.393917,0.000000,1412.400733,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,35.673483,4105.986558,4855.986558,593.914508,0.000000,593.914508,579.067400,543.393917,0.000000,0.000000
2025-12-21,22:50-23:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.446278,0.473800,585.673333,0.000000,584.828333,0.000000,585.673333,0.000000,0.000000,0.845000,0.000000,0.000000,0.000000,0.000000,4855.986558,4856.747058,277.492025,0.000000,277.492025,585.673333,584.828333,-0.845000,0.000000
2025-12-21,23:00-23:10,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.434669,0.447100,588.286817,0.000000,592.452567,0.000000,588.286817,0.000000,0.000000,0.000000,4.165750,0.000000,0.000000,0.000000,4856.747058,4852.118447,263.023036,0.000000,263.023036,588.286817,592.452567,0.000000,-4.165750
2025-12-21,23:10-23:20,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.422693,0.431400,588.347067,0.000000,565.943800,0.000000,1421.680400,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,22.403267,4852.118447,5602.118447,613.312925,0.000000,613.312925,588.347067,565.943800,0.000000,0.000000
2025-12-21,23:20-23:30,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.426877,0.450200,582.565000,0.000000,550.931667,0.000000,1415.898333,833.333333,0.000000,442.090615,0.000000,0.000000,0.000000,422.876052,5602.118447,6000.000000,637.437430,0.000000,637.437430,582.565000,550.931667,391.242719,0.000000
2025-12-21,23:30-23:40,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.438637,0.433400,602.810967,0.000000,589.960217,0.000000,602.810967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.850750,6000.000000,6000.000000,261.258273,0.000000,261.258273,602.810967,589.960217,0.000000,0.000000
2025-12-21,23:40-23:50,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.451531,0.406000,600.422750,0.000000,595.331833,0.000000,600.422750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.090917,6000.000000,6000.000000,243.771636,0.000000,243.771636,600.422750,595.331833,0.000000,0.000000
2025-12-21,23:50-24:00,2025-12-20,2025-12-20,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.455569,0.403200,602.608333,0.000000,577.400000,0.000000,602.608333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.208333,6000.000000,6000.000000,242.971680,0.000000,242.971680,602.608333,577.400000,0.000000,0.000000
2025-12-22,00:00-00:10,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.432573,0.430700,596.017717,0.000000,624.232700,0.000000,1429.351050,833.333333,0.000000,805.118350,0.000000,0.000000,0.000000,0.000000,6000.000000,6724.606515,615.621497,0.000000,615.621497,596.017717,624.232700,28.214983,0.000000
2025-12-22,00:10-00:20,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.439067,0.438400,603.942317,0.000000,618.669617,0.000000,1437.275650,833.333333,0.000000,818.606033,0.000000,0.000000,0.000000,0.000000,6724.606515,7461.351945,630.101645,0.000000,630.101645,603.942317,618.669617,14.727300,0.000000
2025-12-22,00:20-00:30,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.455766,0.425700,620.443333,0.000000,566.401667,0.000000,620.443333,0.000000,0.000000,54.041667,0.000000,0.000000,0.000000,0.000000,7461.351945,7509.989445,264.122727,0.000000,264.122727,620.443333,566.401667,-54.041667,0.000000
2025-12-22,00:30-00:40,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.451571,0.434600,618.548433,0.000000,596.245983,0.000000,1451.881767,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,22.302450,7509.989445,8259.989445,630.987816,0.000000,630.987816,618.548433,596.245983,0.000000,0.000000
2025-12-22,00:40-00:50,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.449573,0.425800,619.785033,0.000000,631.227300,0.000000,1453.118367,833.333333,0.000000,821.891067,0.000000,0.000000,0.000000,0.000000,8259.989445,8999.691405,618.737801,0.000000,618.737801,619.785033,631.227300,11.442267,0.000000
2025-12-22,00:50-01:00,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.458825,0.419700,613.355000,0.000000,634.093333,0.000000,613.355000,0.000000,0.000000,0.000000,0.000000,20.738333,0.000000,0.000000,8999.691405,8999.691405,257.425094,43.519392,300.944486,613.355000,634.093333,0.000000,0.000000
2025-12-22,01:00-01:10,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.462564,0.480900,623.716333,0.000000,645.762567,0.000000,623.716333,0.000000,0.000000,0.000000,0.000000,22.046233,0.000000,0.000000,8999.691405,8999.691405,299.945185,53.010168,352.955353,623.716333,645.762567,0.000000,0.000000
2025-12-22,01:10-01:20,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.453709,0.533300,633.235950,0.000000,648.786417,0.000000,966.569283,333.333333,0.000000,317.782867,0.000000,0.000000,0.000000,0.000000,8999.691405,9285.695985,515.471399,0.000000,515.471399,633.235950,648.786417,15.550467,0.000000
2025-12-22,01:20-01:30,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.441397,0.533200,627.631667,0.000000,640.878333,0.000000,1460.965000,833.333333,0.000000,820.086667,0.000000,0.000000,0.000000,0.000000,9285.695985,10023.773985,778.986538,0.000000,778.986538,627.631667,640.878333,13.246667,0.000000
2025-12-22,01:30-01:40,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.444690,0.509100,637.489267,0.000000,644.417733,0.000000,1470.822600,833.333333,0.000000,826.404867,0.000000,0.000000,0.000000,0.000000,10023.773985,10767.538365,748.795786,0.000000,748.795786,637.489267,644.417733,6.928467,0.000000
2025-12-22,01:40-01:50,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.467568,0.502100,646.572467,0.000000,656.804000,0.000000,646.572467,0.000000,0.000000,0.000000,0.000000,10.231533,0.000000,0.000000,10767.538365,10767.538365,324.644036,25.686264,350.330300,646.572467,656.804000,0.000000,0.000000
2025-12-22,01:50-02:00,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.485301,0.499600,668.170000,0.000000,656.643333,0.000000,668.170000,0.000000,0.000000,11.526667,0.000000,0.000000,0.000000,0.000000,10767.538365,10777.912365,333.817732,0.000000,333.817732,668.170000,656.643333,-11.526667,0.000000
2025-12-22,02:00-02:10,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.467156,0.464400,665.387233,0.000000,630.267217,0.000000,665.387233,0.000000,0.000000,24.541817,0.000000,0.000000,0.000000,10.578200,10777.912365,10800.000000,309.005831,0.000000,309.005831,665.387233,630.267217,-24.541817,0.000000
2025-12-22,02:10-02:20,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.454968,0.478600,653.869117,0.000000,639.899867,0.000000,653.869117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.969250,10800.000000,10800.000000,312.941759,0.000000,312.941759,653.869117,639.899867,0.000000,0.000000
2025-12-22,02:20-02:30,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.463163,0.531200,638.986667,0.000000,679.325000,0.000000,638.986667,0.000000,0.000000,0.000000,0.000000,40.338333,0.000000,0.000000,10800.000000,10800.000000,339.429717,107.138613,446.568331,638.986667,679.325000,0.000000,0.000000
2025-12-22,02:30-02:40,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.466699,0.517600,653.452567,0.000000,675.971733,0.000000,653.452567,0.000000,0.000000,0.000000,0.000000,22.519167,0.000000,0.000000,10800.000000,10800.000000,338.227049,58.279603,396.506652,653.452567,675.971733,0.000000,0.000000
2025-12-22,02:40-02:50,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.466415,0.454100,659.767683,0.000000,642.361850,0.000000,659.767683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.405833,10800.000000,10800.000000,299.600505,0.000000,299.600505,659.767683,642.361850,0.000000,0.000000
2025-12-22,02:50-03:00,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.474001,0.408000,668.705000,0.000000,620.523333,0.000000,668.705000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,48.181667,10800.000000,10800.000000,272.831640,0.000000,272.831640,668.705000,620.523333,0.000000,0.000000
2025-12-22,03:00-03:10,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.494379,0.436700,696.757683,0.000000,644.089967,0.000000,696.757683,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.667717,10800.000000,10800.000000,304.274080,0.000000,304.274080,696.757683,644.089967,0.000000,0.000000
2025-12-22,03:10-03:20,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.492420,0.480900,685.888783,0.000000,684.303900,0.000000,685.888783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.584883,10800.000000,10800.000000,329.843916,0.000000,329.843916,685.888783,684.303900,0.000000,0.000000
2025-12-22,03:20-03:30,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.474445,0.502900,673.390000,0.000000,702.853333,0.000000,673.390000,0.000000,0.000000,0.000000,0.000000,29.463333,0.000000,0.000000,10800.000000,10800.000000,338.647831,74.085552,412.733383,673.390000,702.853333,0.000000,0.000000
2025-12-22,03:30-03:40,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.481089,0.513100,703.414300,0.000000,684.220533,0.000000,703.414300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.193767,10800.000000,10800.000000,360.921877,0.000000,360.921877,703.414300,684.220533,0.000000,0.000000
2025-12-22,03:40-03:50,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.485755,0.510000,737.320950,0.000000,677.010167,0.000000,737.320950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,60.310783,10800.000000,10800.000000,376.033684,0.000000,376.033684,737.320950,677.010167,0.000000,0.000000
2025-12-22,03:50-04:00,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.482570,0.508300,688.893333,0.000000,687.580000,0.000000,688.893333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.313333,10800.000000,10800.000000,350.164481,0.000000,350.164481,688.893333,687.580000,0.000000,0.000000
2025-12-22,04:00-04:10,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.493295,0.526900,676.443283,0.000000,675.881417,0.000000,676.443283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.561867,10800.000000,10800.000000,356.417966,0.000000,356.417966,676.443283,675.881417,0.000000,0.000000
2025-12-22,04:10-04:20,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.498969,0.527800,680.399233,0.000000,649.779433,0.000000,680.399233,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,30.619800,10800.000000,10800.000000,359.114715,0.000000,359.114715,680.399233,649.779433,0.000000,0.000000
2025-12-22,04:20-04:30,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.497748,0.504800,713.733333,0.000000,645.645000,0.000000,713.733333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,68.088333,10800.000000,10800.000000,360.292587,0.000000,360.292587,713.733333,645.645000,0.000000,0.000000
2025-12-22,04:30-04:40,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.507469,0.492500,701.851883,0.000000,689.153367,0.000000,701.851883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.698517,10800.000000,10800.000000,345.662053,0.000000,345.662053,701.851883,689.153367,0.000000,0.000000
2025-12-22,04:40-04:50,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.514308,0.501300,695.803350,0.000000,704.101117,0.000000,695.803350,0.000000,0.000000,0.000000,0.000000,8.297767,0.000000,0.000000,10800.000000,10800.000000,348.806219,20.798352,369.604572,695.803350,704.101117,0.000000,0.000000
2025-12-22,04:50-05:00,2025-12-21,2025-12-21,历史实测分位数,历史实测分位数,历史实际电价,1,7,0.510567,0.507800,678.515000,0.000000,690.008333,0.000000,678.515000,0.000000,0.000000,0.000000,0.000000,11.493333,0.000000,0.000000,10800.000000,10800.000000,344.549917,29.181573,373.731490,678.515000,690.008333,0.000000,0.000000
