日期,阶段,内部时段,内部真实区间,模板显示区间,生效购电版本,实时截断边界,近端10分钟块数,远端30分钟块数,光伏预报批次,参数版本,电价,光伏预报特征电量,净负荷诊断0.8分位数,实际净负荷电量,实际负载电量,实际光伏电量,0点初始计划,最终有效购电,增购差额,减购差额,实际充电量,实际放电量,紧急购电量,弃光量,未利用有效购电量,时段初储电量,时段末储电量,初始计划费,增购费,减购退费,减购违约费,紧急购电费,时段实际总费
2025-12-28,正式期,23,03:40-03:50,3:50-4:00,00:00版本,06:00,6,3,00:00批次,短窗集中,0.436000,0.000000,679.660050,699.276883,699.276883,0.000000,659.669933,659.669933,0.000000,0.000000,0.000000,39.606950,0.000000,0.000000,0.000000,9832.759019,9788.751297,287.616091,0.000000,0.000000,0.000000,0.000000,287.616091
2025-12-28,正式期,24,03:50-04:00,4:00-4:10,00:00版本,06:00,6,3,00:00批次,短窗集中,0.437800,0.000000,699.736667,692.355000,692.355000,0.000000,722.461667,722.461667,0.000000,0.000000,30.106667,0.000000,0.000000,0.000000,0.000000,9788.751297,9815.847297,316.293718,0.000000,0.000000,0.000000,0.000000,316.293718
2025-12-28,正式期,25,04:00-04:10,4:10-4:20,00:00版本,06:00,6,2,00:00批次,短窗集中,0.440100,0.000000,708.413500,704.850767,704.850767,0.000000,708.413500,708.413500,0.000000,0.000000,3.562733,0.000000,0.000000,0.000000,0.000000,9815.847297,9819.053757,311.772781,0.000000,0.000000,0.000000,0.000000,311.772781
2025-12-28,正式期,26,04:10-04:20,4:20-4:30,00:00版本,06:00,6,2,00:00批次,短窗集中,0.438900,0.000000,692.224383,694.694083,694.694083,0.000000,661.723300,661.723300,0.000000,0.000000,0.000000,32.970783,0.000000,0.000000,0.000000,9819.053757,9782.419553,290.430356,0.000000,0.000000,0.000000,0.000000,290.430356
2025-12-28,正式期,27,04:20-04:30,4:30-4:40,00:00版本,06:00,6,2,00:00批次,短窗集中,0.436400,0.000000,704.386667,672.391667,672.391667,0.000000,644.321667,644.321667,0.000000,0.000000,0.000000,28.070000,0.000000,0.000000,0.000000,9782.419553,9751.230664,281.181975,0.000000,0.000000,0.000000,0.000000,281.181975
2025-12-28,正式期,28,04:30-04:40,4:40-4:50,00:00版本,06:00,6,1,00:00批次,短窗集中,0.439300,0.000000,713.695117,693.653150,693.653150,0.000000,679.480900,679.480900,0.000000,0.000000,0.000000,14.172250,0.000000,0.000000,0.000000,9751.230664,9735.483720,298.495959,0.000000,0.000000,0.000000,0.000000,298.495959
2025-12-28,正式期,29,04:40-04:50,4:50-5:00,00:00版本,06:00,6,1,00:00批次,短窗集中,0.442200,0.000000,715.618633,711.102817,711.102817,0.000000,715.618633,715.618633,0.000000,0.000000,4.515817,0.000000,0.000000,0.000000,0.000000,9735.483720,9739.547955,316.446560,0.000000,0.000000,0.000000,0.000000,316.446560
2025-12-28,正式期,30,04:50-05:00,5:00-5:10,00:00版本,06:00,6,1,00:00批次,短窗集中,0.439500,0.000000,690.008333,696.166667,696.166667,0.000000,722.441667,722.441667,0.000000,0.000000,26.275000,0.000000,0.000000,0.000000,0.000000,9739.547955,9763.195455,317.513112,0.000000,0.000000,0.000000,0.000000,317.513112
2025-12-28,正式期,31,05:00-05:10,5:10-5:20,00:00版本,06:00,6,0,00:00批次,短窗集中,0.433300,0.000000,711.646400,670.884050,670.884050,0.000000,711.646400,711.646400,0.000000,0.000000,40.762350,0.000000,0.000000,0.000000,0.000000,9763.195455,9799.881570,308.356385,0.000000,0.000000,0.000000,0.000000,308.356385
2025-12-28,正式期,32,05:10-05:20,5:20-5:30,00:00版本,06:00,5,0,00:00批次,短窗集中,0.443900,0.000000,708.874733,675.045600,675.045600,0.000000,702.247933,702.247933,0.000000,0.000000,27.202333,0.000000,0.000000,0.000000,0.000000,9799.881570,9824.363670,311.727858,0.000000,0.000000,0.000000,0.000000,311.727858
2025-12-28,正式期,33,05:20-05:30,5:30-5:40,00:00版本,06:00,4,0,00:00批次,短窗集中,0.430100,0.000000,707.405000,678.011667,678.011667,0.000000,721.683333,721.683333,0.000000,0.000000,43.671667,0.000000,0.000000,0.000000,0.000000,9824.363670,9863.668170,310.396002,0.000000,0.000000,0.000000,0.000000,310.396002
2025-12-28,正式期,34,05:30-05:40,5:40-5:50,00:00版本,06:00,3,0,00:00批次,短窗集中,0.371300,0.000000,691.950883,632.820800,632.820800,0.000000,1475.341383,1475.341383,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,9.187250,9863.668170,10613.668170,547.794256,0.000000,0.000000,0.000000,0.000000,547.794256
2025-12-28,正式期,35,05:40-05:50,5:50-6:00,00:00版本,06:00,2,0,00:00批次,短窗集中,0.570800,0.000000,776.036967,712.588667,712.588667,0.000000,741.511883,741.511883,0.000000,0.000000,28.923217,0.000000,0.000000,0.000000,0.000000,10613.668170,10639.699065,423.254983,0.000000,0.000000,0.000000,0.000000,423.254983
2025-12-28,正式期,36,05:50-06:00,6:00-6:10,00:00版本,06:00,1,0,00:00批次,短窗集中,0.909900,0.000000,915.108333,870.678333,870.678333,0.000000,861.090000,861.090000,0.000000,0.000000,0.000000,9.588333,0.000000,0.000000,0.000000,10639.699065,10629.045361,783.505791,0.000000,0.000000,0.000000,0.000000,783.505791
2025-12-28,正式期,37,06:00-06:10,6:10-6:20,06:00版本,12:00,6,10,06:00批次,短窗集中,0.936800,0.000000,922.790500,876.933600,876.933600,0.000000,265.635225,341.275055,75.639830,0.000000,0.000000,535.658545,0.000000,0.000000,0.000000,10629.045361,10033.869200,248.847079,106.289089,0.000000,0.000000,0.000000,355.136167
2025-12-28,正式期,38,06:10-06:20,6:20-6:30,06:00版本,12:00,6,10,06:00批次,短窗集中,0.875800,0.000000,905.281783,862.497233,862.497233,0.000000,880.381433,880.381433,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,17.884200,10033.869200,10033.869200,771.038059,0.000000,0.000000,0.000000,0.000000,771.038059
2025-12-28,正式期,39,06:20-06:30,6:30-6:40,06:00版本,12:00,6,10,06:00批次,短窗集中,0.875900,0.000000,931.175000,893.050000,893.050000,0.000000,864.395000,864.395000,0.000000,0.000000,0.000000,28.655000,0.000000,0.000000,0.000000,10033.869200,10002.030311,757.123581,0.000000,0.000000,0.000000,0.000000,757.123581
2025-12-28,正式期,40,06:30-06:40,6:40-6:50,06:00版本,12:00,6,9,06:00批次,短窗集中,0.860100,0.000000,903.822550,896.968567,897.899033,0.930467,866.273100,903.822550,37.549450,0.000000,6.853983,0.000000,0.000000,0.000000,0.000000,10002.030311,10008.198896,745.081493,48.444423,0.000000,0.000000,0.000000,793.525916
2025-12-28,正式期,41,06:40-06:50,6:50-7:00,06:00版本,12:00,6,9,06:00批次,短窗集中,0.844200,0.000000,913.414033,894.782200,894.782200,0.000000,890.485233,920.814333,30.329100,0.000000,26.032133,0.000000,0.000000,0.000000,0.000000,10008.198896,10031.627816,751.747634,38.405739,0.000000,0.000000,0.000000,790.153373
2025-12-28,正式期,42,06:50-07:00,7:0-7:10,06:00版本,12:00,6,9,06:00批次,短窗集中,0.833400,0.000000,912.848333,894.913333,894.913333,0.000000,927.271667,927.271667,0.000000,0.000000,32.358333,0.000000,0.000000,0.000000,0.000000,10031.627816,10060.750316,772.788207,0.000000,0.000000,0.000000,0.000000,772.788207
2025-12-28,正式期,43,07:00-07:10,7:10-7:20,06:00版本,12:00,6,8,06:00批次,短窗集中,0.809200,19.791022,881.242733,862.040083,888.240483,26.200400,876.320767,876.320767,0.000000,0.000000,0.000000,0.000000,0.000000,14.280683,0.000000,10060.750316,10060.750316,709.118764,0.000000,0.000000,0.000000,0.000000,709.118764
2025-12-28,正式期,44,07:10-07:20,7:20-7:30,06:00版本,12:00,6,8,06:00批次,短窗集中,0.797200,59.373067,838.203350,834.652650,898.435467,63.782817,837.143567,837.143567,0.000000,0.000000,0.000000,0.000000,0.000000,2.490917,0.000000,10060.750316,10060.750316,667.370851,0.000000,0.000000,0.000000,0.000000,667.370851
2025-12-28,正式期,45,07:20-07:30,7:30-7:40,06:00版本,12:00,6,8,06:00批次,短窗集中,0.764400,98.955111,785.147083,792.027083,896.033333,104.006250,776.900000,776.900000,0.000000,0.000000,0.000000,15.127083,0.000000,0.000000,0.000000,10060.750316,10043.942445,593.862360,0.000000,0.000000,0.000000,0.000000,593.862360
2025-12-28,正式期,46,07:30-07:40,7:40-7:50,06:00版本,12:00,6,7,06:00批次,短窗集中,0.689900,138.537156,706.809817,704.721633,853.007217,148.285583,1516.490017,1520.013200,3.523183,0.000000,802.206335,0.000000,0.000000,13.085232,0.000000,10043.942445,10765.928147,1046.226462,3.645966,0.000000,0.000000,0.000000,1049.872429
2025-12-28,正式期,47,07:40-07:50,7:50-8:00,06:00版本,12:00,6,7,06:00批次,短窗集中,0.860000,178.119200,784.501767,787.078633,979.649867,192.571233,774.437067,781.924083,7.487017,0.000000,0.000000,5.154550,0.000000,0.000000,0.000000,10765.928147,10760.200869,666.015877,9.658251,0.000000,0.000000,0.000000,675.674129
2025-12-28,正式期,48,07:50-08:00,8:00-8:10,06:00版本,12:00,6,7,06:00批次,短窗集中,1.161700,217.701244,945.975000,968.345833,1204.383333,236.037500,128.701667,128.701667,0.000000,0.000000,0.000000,833.333333,6.310833,0.000000,0.000000,10760.200869,9834.274943,149.512726,0.000000,0.000000,0.000000,36.656475,186.169202
2025-12-28,正式期,49,08:00-08:10,8:10-8:20,06:00版本,12:00,6,6,06:00批次,短窗集中,1.168300,262.859776,920.160250,942.752150,1224.543517,281.791367,61.876267,61.876267,0.000000,0.000000,0.000000,833.333333,47.542550,0.000000,0.000000,9834.274943,8908.349017,72.290042,0.000000,0.000000,0.000000,277.719806,350.009848
2025-12-28,正式期,50,08:10-08:20,8:20-8:30,06:00版本,12:00,6,6,06:00批次,短窗集中,1.095600,313.594796,835.777767,845.605600,1175.710200,330.104600,0.000000,0.000000,0.000000,0.000000,0.000000,833.333333,12.272267,0.000000,0.000000,8908.349017,7982.423091,0.000000,0.000000,0.000000,0.000000,67.227477,67.227477
2025-12-28,正式期,51,08:20-08:30,8:30-8:40,06:00版本,12:00,6,6,06:00批次,短窗集中,1.084900,364.329815,788.409167,784.391667,1171.766667,387.375000,0.000000,0.000000,0.000000,0.000000,0.000000,784.391667,0.000000,0.000000,0.000000,7982.423091,7110.876795,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,52,08:30-08:40,8:40-8:50,06:00版本,12:00,6,5,06:00批次,短窗集中,1.061000,415.064835,754.639167,730.532917,1187.815600,457.282683,0.000000,0.000000,0.000000,0.000000,0.000000,730.532917,0.000000,0.000000,0.000000,7110.876795,6299.173554,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,53,08:40-08:50,8:50-9:00,06:00版本,12:00,6,5,06:00批次,短窗集中,1.043000,465.799854,695.208750,678.628617,1185.477733,506.849117,0.000000,0.000000,0.000000,0.000000,0.000000,678.628617,0.000000,0.000000,0.000000,6299.173554,5545.141758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,54,08:50-09:00,9:00-9:10,06:00版本,12:00,6,5,06:00批次,短窗集中,1.036000,516.534874,652.066250,626.371667,1160.246667,533.875000,0.000000,0.000000,0.000000,0.000000,0.000000,626.371667,0.000000,0.000000,0.000000,5545.141758,4849.173239,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,55,09:00-09:10,9:10-9:20,06:00版本,12:00,6,4,06:00批次,短窗集中,1.014700,563.380954,594.252383,570.502333,1139.963367,569.461033,0.000000,0.000000,0.000000,0.000000,0.000000,570.502333,0.000000,0.000000,0.000000,4849.173239,4215.281758,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,56,09:10-09:20,9:20-9:30,06:00版本,12:00,6,4,06:00批次,短窗集中,0.992200,606.338096,562.084933,520.758117,1138.344733,617.586617,0.000000,0.000000,0.000000,0.000000,0.000000,520.758117,0.000000,0.000000,0.000000,4215.281758,3636.661628,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,57,09:20-09:30,9:30-9:40,06:00版本,12:00,6,4,06:00批次,短窗集中,0.970000,649.295237,535.050833,484.902917,1154.371667,669.468750,0.000000,0.000000,0.000000,0.000000,0.000000,484.902917,0.000000,0.000000,0.000000,3636.661628,3097.880610,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,58,09:30-09:40,9:40-9:50,06:00版本,12:00,6,3,06:00批次,短窗集中,0.942200,692.252379,491.698683,460.823717,1173.348050,712.524333,455.040317,455.040317,0.000000,0.000000,0.000000,5.783400,0.000000,0.000000,0.000000,3097.880610,3091.454610,428.738986,0.000000,0.000000,0.000000,0.000000,428.738986
2025-12-28,正式期,59,09:40-09:50,9:50-10:00,06:00版本,12:00,6,3,06:00批次,短窗集中,0.956900,735.209521,476.541883,429.157083,1170.733783,741.576700,113.931950,113.931950,0.000000,0.000000,0.000000,315.225133,0.000000,0.000000,0.000000,3091.454610,2741.204462,109.021483,0.000000,0.000000,0.000000,0.000000,109.021483
2025-12-28,正式期,60,09:50-10:00,10:00-10:10,06:00版本,12:00,6,3,06:00批次,短窗集中,0.997700,778.166663,461.175417,393.102917,1156.421667,763.318750,0.000000,0.000000,0.000000,0.000000,0.000000,393.102917,0.000000,0.000000,0.000000,2741.204462,2304.423443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,61,10:00-10:10,10:10-10:20,06:00版本,12:00,6,2,06:00批次,短窗集中,0.991900,810.820725,377.262933,367.390350,1160.261933,792.871583,0.000000,0.000000,0.000000,0.000000,0.000000,367.390350,0.000000,0.000000,0.000000,2304.423443,1896.211943,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,62,10:10-10:20,10:20-10:30,06:00版本,12:00,6,2,06:00批次,短窗集中,0.958800,833.171708,340.359917,308.996467,1147.327267,838.330800,0.000000,0.000000,0.000000,0.000000,0.000000,308.996467,0.000000,0.000000,0.000000,1896.211943,1552.882536,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,63,10:20-10:30,10:30-10:40,06:00版本,12:00,6,2,06:00批次,短窗集中,0.954900,855.522692,315.460833,237.592917,1122.811667,885.218750,239.222083,239.222083,0.000000,0.000000,1.629167,0.000000,0.000000,0.000000,0.000000,1552.882536,1554.348786,228.433167,0.000000,0.000000,0.000000,0.000000,228.433167
2025-12-28,正式期,64,10:30-10:40,10:40-10:50,06:00版本,12:00,6,1,06:00批次,短窗集中,0.983900,877.873675,288.390950,223.631350,1130.465617,906.834267,0.000000,0.000000,0.000000,0.000000,0.000000,223.631350,0.000000,0.000000,0.000000,1554.348786,1305.869508,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,65,10:40-10:50,10:50-11:00,06:00版本,12:00,6,1,06:00批次,短窗集中,0.799000,900.224658,279.506533,231.653167,1142.509317,910.856150,249.883533,249.883533,0.000000,0.000000,18.230367,0.000000,0.000000,0.000000,0.000000,1305.869508,1322.276838,199.656943,0.000000,0.000000,0.000000,0.000000,199.656943
2025-12-28,正式期,66,10:50-11:00,11:00-11:10,06:00版本,12:00,6,1,06:00批次,短窗集中,0.502500,922.575642,246.213333,214.309167,1138.196667,923.887500,1046.232917,1046.232917,0.000000,0.000000,831.923750,0.000000,0.000000,0.000000,0.000000,1322.276838,2071.008213,525.732041,0.000000,0.000000,0.000000,0.000000,525.732041
2025-12-28,正式期,67,11:00-11:10,11:10-11:20,06:00版本,12:00,6,0,06:00批次,短窗集中,0.466200,937.121728,234.318683,163.686167,1127.476383,963.790217,1023.245467,1023.245467,0.000000,0.000000,833.333333,0.000000,0.000000,26.225967,0.000000,2071.008213,2821.008213,477.037037,0.000000,0.000000,0.000000,0.000000,477.037037
2025-12-28,正式期,68,11:10-11:20,11:20-11:30,06:00版本,12:00,5,0,06:00批次,短窗集中,0.500700,943.862917,233.434500,163.410317,1139.328150,975.917833,945.097883,945.097883,0.000000,0.000000,781.687567,0.000000,0.000000,0.000000,0.000000,2821.008213,3524.527023,473.210510,0.000000,0.000000,0.000000,0.000000,473.210510
2025-12-28,正式期,69,11:20-11:30,11:30-11:40,06:00版本,12:00,4,0,06:00批次,短窗集中,0.482700,950.604106,237.019167,218.522917,1171.041667,952.518750,859.885417,859.885417,0.000000,0.000000,641.362500,0.000000,0.000000,0.000000,0.000000,3524.527023,4101.753273,415.066691,0.000000,0.000000,0.000000,0.000000,415.066691
2025-12-28,正式期,70,11:30-11:40,11:40-11:50,06:00版本,12:00,3,0,06:00批次,短窗集中,0.478500,957.345294,187.834133,241.730133,1182.695500,940.965367,867.037833,867.037833,0.000000,0.000000,625.307700,0.000000,0.000000,0.000000,0.000000,4101.753273,4664.530203,414.877603,0.000000,0.000000,0.000000,0.000000,414.877603
2025-12-28,正式期,71,11:40-11:50,11:50-12:00,06:00版本,12:00,2,0,06:00批次,短窗集中,0.466200,964.086483,160.028150,184.946967,1133.504150,948.557183,888.542250,888.542250,0.000000,0.000000,703.595283,0.000000,0.000000,0.000000,0.000000,4664.530203,5297.765958,414.238397,0.000000,0.000000,0.000000,0.000000,414.238397
2025-12-28,正式期,72,11:50-12:00,12:00-12:10,06:00版本,12:00,1,0,06:00批次,短窗集中,0.443200,970.827672,162.275833,87.191250,1058.210000,971.018750,883.015417,883.015417,0.000000,0.000000,795.824167,0.000000,0.000000,0.000000,0.000000,5297.765958,6014.007708,391.352433,0.000000,0.000000,0.000000,0.000000,391.352433
2025-12-28,正式期,73,12:00-12:10,12:10-12:20,12:00版本,18:00,6,10,12:00批次,短窗集中,0.441100,967.939572,110.978783,42.296900,1038.988217,996.691317,897.965376,884.725100,0.000000,13.240276,833.333333,0.000000,0.000000,9.094867,0.000000,6014.007708,6764.007708,396.092527,0.000000,5.840286,2.920143,0.000000,393.172384
2025-12-28,正式期,74,12:10-12:20,12:20-12:30,12:00版本,18:00,6,10,12:00批次,短窗集中,0.455100,961.781217,148.007850,57.699300,1047.353967,989.654667,901.496383,901.496383,0.000000,0.000000,833.333333,0.000000,0.000000,10.463750,0.000000,6764.007708,7514.007708,410.271004,0.000000,0.000000,0.000000,0.000000,410.271004
2025-12-28,正式期,75,12:20-12:30,12:30-12:40,12:00版本,18:00,6,10,12:00批次,短窗集中,0.446300,955.622861,127.330833,97.630833,1048.968333,951.337500,914.560417,914.560417,0.000000,0.000000,816.929583,0.000000,0.000000,0.000000,0.000000,7514.007708,8249.244333,408.168314,0.000000,0.000000,0.000000,0.000000,408.168314
2025-12-28,正式期,76,12:30-12:40,12:40-12:50,12:00版本,18:00,6,9,12:00批次,短窗集中,0.411300,949.464506,137.472967,119.230400,1041.638567,922.408167,903.199117,907.562367,4.363250,0.000000,788.331967,0.000000,0.000000,0.000000,0.000000,8249.244333,8958.743103,371.485797,2.691907,0.000000,0.000000,0.000000,374.177704
2025-12-28,正式期,77,12:40-12:50,12:50-13:00,12:00版本,18:00,6,9,12:00批次,短窗集中,0.568200,943.306150,160.482100,133.789817,1058.701650,924.911833,946.477050,946.477050,0.000000,0.000000,812.687233,0.000000,0.000000,0.000000,0.000000,8958.743103,9690.161613,537.788260,0.000000,0.000000,0.000000,0.000000,537.788260
2025-12-28,正式期,78,12:50-13:00,13:00-13:10,12:00版本,18:00,6,9,12:00批次,短窗集中,0.827900,937.147794,212.207500,154.123750,1085.255000,931.131250,200.140833,201.638333,1.497500,0.000000,47.514583,0.000000,0.000000,0.000000,0.000000,9690.161613,9732.924738,165.696596,1.859670,0.000000,0.000000,0.000000,167.556266
2025-12-28,正式期,79,13:00-13:10,13:10-13:20,12:00版本,18:00,6,8,12:00批次,短窗集中,0.863600,925.361211,245.189867,181.077650,1074.713717,893.636067,237.541067,269.029417,31.488350,0.000000,87.951767,0.000000,0.000000,0.000000,0.000000,9732.924738,9812.081328,205.140465,40.790009,0.000000,0.000000,0.000000,245.930474
2025-12-28,正式期,80,13:10-13:20,13:20-13:30,12:00版本,18:00,6,8,12:00批次,短窗集中,0.841600,907.946400,266.630200,215.545083,1078.196883,862.651800,237.878967,282.252700,44.373733,0.000000,66.707617,0.000000,0.000000,0.000000,0.000000,9812.081328,9872.118183,200.198938,56.017401,0.000000,0.000000,0.000000,256.216339
2025-12-28,正式期,81,13:20-13:30,13:30-13:40,12:00版本,18:00,6,8,12:00批次,短窗集中,0.861800,890.531589,246.780833,234.688333,1102.263333,867.575000,227.360000,278.232917,50.872917,0.000000,43.544583,0.000000,0.000000,0.000000,0.000000,9872.118183,9911.308308,195.938848,65.763419,0.000000,0.000000,0.000000,261.702267
2025-12-28,正式期,82,13:30-13:40,13:40-13:50,12:00版本,18:00,6,7,12:00批次,短窗集中,0.862300,873.116778,272.414333,210.683600,1096.198917,885.515317,224.336450,318.789433,94.452983,0.000000,0.000000,0.000000,0.000000,108.105833,0.000000,9911.308308,9911.308308,193.445321,122.170211,0.000000,0.000000,0.000000,315.615532
2025-12-28,正式期,83,13:40-13:50,13:50-14:00,12:00版本,18:00,6,7,12:00批次,短窗集中,0.902600,855.701967,308.291583,190.053967,1059.957950,869.903983,255.088633,331.446250,76.357617,0.000000,0.000000,0.000000,0.000000,141.392283,0.000000,9911.308308,9911.308308,230.243000,103.380577,0.000000,0.000000,0.000000,333.623578
2025-12-28,正式期,84,13:50-14:00,14:00-14:10,12:00版本,18:00,6,7,12:00批次,短窗集中,0.975400,838.287156,318.940000,210.415833,1036.853333,826.437500,0.000000,0.000000,0.000000,0.000000,0.000000,210.415833,0.000000,0.000000,0.000000,9911.308308,9677.512938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,85,14:00-14:10,14:10-14:20,12:00版本,18:00,6,6,12:00批次,短窗集中,1.000200,812.515813,356.814150,266.331150,1069.143567,802.812417,0.000000,0.000000,0.000000,0.000000,0.000000,266.331150,0.000000,0.000000,0.000000,9677.512938,9381.589438,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,86,14:10-14:20,14:20-14:30,12:00版本,18:00,6,6,12:00批次,短窗集中,0.997800,778.387937,401.869667,294.478767,1079.028833,784.550067,0.000000,0.000000,0.000000,0.000000,0.000000,294.478767,0.000000,0.000000,0.000000,9381.589438,9054.390808,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,87,14:20-14:30,14:30-14:40,12:00版本,18:00,6,6,12:00批次,短窗集中,1.027100,744.260063,419.685000,292.702917,1046.296667,753.593750,0.000000,0.000000,0.000000,0.000000,0.000000,292.702917,0.000000,0.000000,0.000000,9054.390808,8729.165345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,88,14:30-14:40,14:40-14:50,12:00版本,18:00,6,5,12:00批次,短窗集中,1.090600,710.132187,456.417700,316.540967,1025.909350,709.368383,0.000000,0.000000,0.000000,0.000000,0.000000,316.540967,0.000000,0.000000,0.000000,8729.165345,8377.453160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,89,14:40-14:50,14:50-15:00,12:00版本,18:00,6,5,12:00批次,短窗集中,0.937600,676.004312,491.032750,352.546383,1022.008700,669.462317,0.000000,0.000000,0.000000,0.000000,0.000000,352.546383,0.000000,0.000000,0.000000,8377.453160,7985.734956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-12-28,正式期,90,14:50-15:00,15:00-15:10,12:00版本,18:00,6,5,12:00批次,短窗集中,0.669400,641.876437,548.463750,404.885833,1029.698333,624.812500,1335.077917,1379.184167,44.106250,0.000000,0.000000,0.000000,0.000000,624.812500,349.485833,7985.734956,7985.734956,893.701157,44.287086,0.000000,0.000000,0.000000,937.988243
2025-12-28,正式期,91,15:00-15:10,15:10-15:20,12:00版本,18:00,6,4,12:00批次,短窗集中,0.660000,595.344867,585.918500,490.491150,1043.342133,552.850983,1401.011000,1401.011000,0.000000,0.000000,833.333333,0.000000,0.000000,77.186517,0.000000,7985.734956,8735.734956,924.667260,0.000000,0.000000,0.000000,0.000000,924.667260
2025-12-28,正式期,92,15:10-15:20,15:20-15:30,12:00版本,18:00,6,4,12:00批次,短窗集中,0.721700,536.409600,621.995983,539.511267,1037.758100,498.246833,1426.790067,1426.790067,0.000000,0.000000,833.333333,0.000000,0.000000,53.945467,0.000000,8735.734956,9485.734956,1029.714391,0.000000,0.000000,0.000000,0.000000,1029.714391
2025-12-28,正式期,93,15:20-15:30,15:30-15:40,12:00版本,18:00,6,4,12:00批次,短窗集中,0.730800,477.474333,676.346250,571.579583,1027.098333,455.518750,1449.072917,1490.575833,41.502917,0.000000,833.333333,0.000000,0.000000,85.662917,0.000000,9485.734956,10235.734956,1058.982487,45.495497,0.000000,0.000000,0.000000,1104.477985
2025-12-28,正式期,94,15:30-15:40,15:40-15:50,12:00版本,18:00,6,3,12:00批次,短窗集中,0.753400,418.539067,708.694567,672.084700,1049.019400,376.934700,1236.067117,1236.067117,0.000000,0.000000,563.982417,0.000000,0.000000,0.000000,0.000000,10235.734956,10743.319131,931.252966,0.000000,0.000000,0.000000,0.000000,931.252966
2025-12-28,正式期,95,15:40-15:50,15:50-16:00,12:00版本,18:00,6,3,12:00批次,短窗集中,0.782300,359.603800,760.038767,748.057967,1060.268883,312.210917,760.038767,760.038767,0.000000,0.000000,4.264470,0.000000,0.000000,7.716330,0.000000,10743.319131,10747.157155,594.578327,0.000000,0.000000,0.000000,0.000000,594.578327
2025-12-28,正式期,96,15:50-16:00,16:00-16:10,12:00版本,18:00,6,3,12:00批次,短窗集中,0.805500,300.668533,806.975000,772.450000,1046.000000,273.550000,806.975000,806.975000,0.000000,0.000000,0.000000,0.000000,0.000000,34.525000,0.000000,10747.157155,10747.157155,650.018362,0.000000,0.000000,0.000000,0.000000,650.018362
2025-12-28,正式期,97,16:00-16:10,16:10-16:20,12:00版本,18:00,6,2,12:00批次,短窗集中,0.827100,248.600825,839.489033,812.153183,1034.488867,222.335683,839.489033,839.489033,0.000000,0.000000,12.781626,0.000000,0.000000,14.554224,0.000000,10747.157155,10758.660618,694.341379,0.000000,0.000000,0.000000,0.000000,694.341379
2025-12-28,正式期,98,16:10-16:20,16:20-16:30,12:00版本,18:00,6,2,12:00批次,短窗集中,0.851900,203.400675,882.827667,863.237583,1029.942017,166.704433,882.827667,882.827667,0.000000,0.000000,0.000000,0.000000,0.000000,19.590083,0.000000,10758.660618,10758.660618,752.080889,0.000000,0.000000,0.000000,0.000000,752.080889
2025-12-28,正式期,99,16:20-16:30,16:30-16:40,12:00版本,18:00,6,2,12:00批次,短窗集中,0.879100,158.200525,923.073750,910.792500,1028.105000,117.312500,897.095417,897.095417,0.000000,0.000000,0.000000,13.697083,0.000000,0.000000,0.000000,10758.660618,10743.441636,788.636581,0.000000,0.000000,0.000000,0.000000,788.636581
2025-12-28,正式期,100,16:30-16:40,16:40-16:50,12:00版本,18:00,6,1,12:00批次,短窗集中,0.902400,113.000375,976.042450,950.231833,1023.936700,73.704867,952.619167,952.619167,0.000000,0.000000,2.387333,0.000000,0.000000,0.000000,0.000000,10743.441636,10745.590236,859.643536,0.000000,0.000000,0.000000,0.000000,859.643536
2025-12-28,正式期,101,16:40-16:50,16:50-17:00,12:00版本,18:00,6,1,12:00批次,短窗集中,0.916300,67.800225,1026.910367,986.005583,1017.124417,31.118833,1026.910367,1026.910367,0.000000,0.000000,15.923151,0.000000,0.000000,24.981633,0.000000,10745.590236,10759.921072,940.957969,0.000000,0.000000,0.000000,0.000000,940.957969
