日期,阶段,预测历史截止,调参历史截止,负载先验回退,光伏先验回退,负载衰减天数（仅marginal生效）,光伏衰减天数（仅marginal生效）,终端惩罚,求解路径,求解状态,MIP相对间隙,预测秒数,选中方案求解秒数,当日预测与候选计算秒数（不含写盘）,日初储电量,计划日末储电量,实际日末储电量,计划购电费,紧急购电费,实际总购电费,预测方法,联合净负荷衰减天数（仅joint生效）,净负荷MAE,净负荷0.8分位数损失,净负荷覆盖率,紧急购电费占比,紧急购电量,未利用计划购电量,未利用计划购电对应费用（已含在计划费用中）,实际弃光量,计划充电截断量,计划放电截断量,实际减计划日末储电量,截断偏差恒等式残差
2025-07-08,正式期,2025-07-07,2025-07-07,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004273,0.003383,0.018782,6140.867319,6000.000000,6212.380259,57371.495193,1530.840007,58902.335200,marginal,5.0,81.186776,18.180799,0.805556,0.025989,419.216567,1631.930020,793.520323,10034.137301,3578.684321,3089.876533,212.380259,-5.4569682106375694e-12
2025-07-09,正式期,2025-07-08,2025-07-08,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004373,0.003144,0.018815,6212.380259,6000.000000,6355.207050,56756.957400,1132.818974,57889.776374,marginal,5.0,83.515851,17.786808,0.902778,0.019569,231.117817,1648.891600,778.086033,10549.133199,4107.666899,3646.896533,355.207050,-1.3642420526593924e-12
2025-07-10,正式期,2025-07-09,2025-07-09,否,否,5.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004367,0.003178,0.018652,6355.207050,6000.000000,6129.616494,54148.314864,1368.462224,55516.777089,marginal,5.0,68.313210,15.467169,0.868056,0.024650,313.343533,1740.147183,813.009448,7986.065731,2939.973731,2498.033567,129.616494,2.2737367544323206e-12
2025-07-11,正式期,2025-07-10,2025-07-10,否,否,14.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.002736,0.003096,0.016771,6129.616494,6000.000000,5933.317335,25307.421377,7760.697227,33068.118603,marginal,10.0,51.739551,24.830538,0.513889,0.234688,1638.068130,782.136350,388.207016,8546.484333,1109.284850,838.506330,-66.682665,6.821210263296962e-12
2025-07-12,正式期,2025-07-11,2025-07-11,否,否,10.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.002780,0.003007,0.016884,5933.317335,6000.000000,6042.104048,25726.147417,1785.059138,27511.206556,marginal,14.0,48.091484,13.113525,0.743056,0.064885,522.945317,777.898332,458.991488,9246.072522,767.926739,659.914301,42.104048,2.1600499167107046e-12
2025-07-13,正式期,2025-07-12,2025-07-12,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004437,0.003303,0.018607,6042.104048,6000.000000,6268.332011,55536.834199,862.873650,56399.707849,marginal,5.0,104.350350,21.777455,0.916667,0.015299,146.939933,1729.373450,840.739624,13546.131981,4100.835215,3563.175333,268.332011,-9.094947017729282e-13
2025-07-14,正式期,2025-07-13,2025-07-13,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004495,0.003137,0.018565,6268.332011,6000.000000,6188.853963,54440.331073,1638.979590,56079.310663,marginal,5.0,79.691981,17.495928,0.868056,0.029226,326.137033,1360.740600,652.565371,10339.855042,4296.826360,3650.397918,188.853963,0.0
2025-07-15,正式期,2025-07-14,2025-07-14,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004607,0.003023,0.018587,6188.853963,6000.000000,6437.309741,54127.134948,1078.447762,55205.582710,marginal,3.0,74.501656,18.638832,0.833333,0.019535,303.223283,1750.671950,850.862497,7825.216555,3855.188971,3516.281833,437.309741,-7.73070496506989e-12
2025-07-16,正式期,2025-07-15,2025-07-15,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004468,0.003242,0.018925,6437.309741,6000.000000,6340.577150,54207.827559,1633.579983,55841.407542,marginal,5.0,77.649368,17.707292,0.854167,0.029254,411.827483,1777.106233,1053.882995,9246.241106,4114.163022,3638.991483,340.577150,-3.637978807091713e-12
2025-07-17,正式期,2025-07-16,2025-07-16,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004553,0.003092,0.018956,6340.577150,6000.000000,6377.805081,54090.821058,1852.163316,55942.984375,marginal,5.0,71.936500,16.641688,0.812500,0.033108,468.191483,1631.983783,776.437865,8170.436134,2092.123717,2034.644783,377.805081,2.7284841053187847e-12
2025-07-18,正式期,2025-07-17,2025-07-17,否,否,10.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.002942,0.003224,0.016840,6377.805081,6000.000000,6420.351614,25944.126383,723.531575,26667.657958,marginal,14.0,44.384769,13.857164,0.687500,0.027131,181.151167,1513.991083,846.054506,8207.328228,910.589812,1115.894200,420.351614,-2.0463630789890885e-12
2025-07-19,正式期,2025-07-18,2025-07-18,否,否,10.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.002943,0.003309,0.016687,6420.351614,6000.000000,6208.830490,25524.319026,1630.640514,27154.959541,marginal,14.0,65.919291,15.226884,0.819444,0.060049,456.749733,976.440567,459.436541,12809.762685,1199.903385,1159.869183,208.830490,-2.2737367544323206e-12
2025-07-20,正式期,2025-07-19,2025-07-19,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004565,0.003111,0.018679,6208.830490,6000.000000,6442.464535,54118.924678,871.648185,54990.572863,marginal,5.0,71.752123,15.421195,0.909722,0.015851,236.956700,2032.959533,1059.574656,8305.872457,3588.196608,3304.657334,442.464535,1.3642420526593924e-12
2025-07-21,正式期,2025-07-20,2025-07-20,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004845,0.003007,0.019003,6442.464535,6000.000000,6390.401000,53333.446639,1257.748492,54591.195131,marginal,5.0,55.099576,12.974680,0.826389,0.023039,297.659517,1867.482183,941.132291,5500.184054,2238.504408,2164.549470,390.401000,0.0
2025-07-22,正式期,2025-07-21,2025-07-21,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004651,0.003115,0.019199,6390.401000,6000.000000,6289.959407,53389.769881,3292.263634,56682.033515,marginal,5.0,64.102658,17.163070,0.763889,0.058083,799.656817,1299.289650,736.575646,6894.937715,2679.840165,2431.634000,289.959407,-6.366462912410498e-12
2025-07-23,正式期,2025-07-22,2025-07-22,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004837,0.003704,0.020353,6289.959407,6000.000000,6261.050073,53952.625933,1933.616244,55886.242176,marginal,5.0,60.082914,14.501095,0.812500,0.034599,437.870817,1676.201617,893.744870,6417.617203,2271.155186,2074.580767,261.050073,2.7284841053187847e-12
2025-07-24,正式期,2025-07-23,2025-07-23,否,否,5.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004782,0.003143,0.019138,6261.050073,6000.000000,6436.847852,53569.986514,2641.328302,56211.314816,marginal,5.0,63.425289,15.941343,0.826389,0.046989,632.856383,1734.487817,976.746069,6693.093687,3250.859493,3026.359256,436.847852,-3.183231456205249e-12
2025-07-25,正式期,2025-07-24,2025-07-24,否,否,10.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003341,0.003077,0.017325,6436.847852,6000.000000,6518.974296,26183.767273,1020.396797,27204.164070,marginal,14.0,71.976574,15.944200,0.888889,0.037509,231.128000,1684.476250,831.539547,13202.799202,978.066152,1259.310450,518.974296,-6.821210263296962e-13
2025-07-26,正式期,2025-07-25,2025-07-25,否,否,10.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.002963,0.003085,0.016836,6518.974296,6000.000000,6280.146422,25764.035666,944.576301,26708.611966,marginal,14.0,54.969836,14.118545,0.840278,0.035366,288.468250,1362.750333,657.204034,11179.135638,758.090005,866.184683,280.146422,2.2737367544323206e-12
2025-07-27,正式期,2025-07-26,2025-07-26,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004653,0.003167,0.019031,6280.146422,6000.000000,6420.521278,53783.712767,3216.672998,57000.385765,marginal,5.0,64.605090,16.116053,0.819444,0.056432,732.192319,1454.245983,737.734746,6932.240082,1385.510597,1500.732733,420.521278,-6.366462912410498e-12
2025-07-28,正式期,2025-07-27,2025-07-27,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004835,0.003472,0.019230,6420.521278,6000.000000,6437.812630,53197.229304,4065.463294,57262.692597,marginal,10.0,42.514527,15.419846,0.701389,0.070997,896.067067,1569.501883,769.690948,1978.061663,1281.934280,1432.398133,437.812630,-1.5916157281026244e-12
2025-07-29,正式期,2025-07-28,2025-07-28,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004686,0.003107,0.018996,6437.812630,6000.000000,6187.487627,53853.222601,2544.504601,56397.727201,marginal,10.0,54.263281,15.452911,0.784722,0.045117,529.552283,1859.880383,1006.955741,4564.483463,2409.263563,2120.242350,187.487627,0.0
2025-07-30,正式期,2025-07-29,2025-07-29,否,否,5.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005096,0.003130,0.019461,6187.487627,6000.000000,6436.332500,54200.357015,1397.891982,55598.248998,marginal,10.0,60.254160,13.575563,0.861111,0.025143,351.953383,1685.088717,895.194448,6678.966502,2421.435802,2354.062250,436.332500,2.7284841053187847e-12
2025-07-31,正式期,2025-07-30,2025-07-30,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004868,0.003284,0.019351,6436.332500,6000.000000,6268.200739,54191.031067,1236.194320,55427.225387,marginal,10.0,56.361459,12.563568,0.875000,0.022303,298.434733,2182.053517,1108.600660,5750.489174,1996.057924,1858.187583,268.200739,-4.547473508864641e-12
2025-08-01,正式期,2025-07-31,2025-07-31,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003086,0.003091,0.017228,6268.200739,6000.000000,6384.648685,25907.104003,688.170986,26595.274989,marginal,14.0,110.892327,23.495456,0.888889,0.025876,273.989317,1858.656300,968.699364,18175.786011,1679.771111,1706.798417,384.648685,-2.2737367544323206e-12
2025-08-02,正式期,2025-08-01,2025-08-01,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003072,0.003432,0.017054,6384.648685,6000.000000,6298.630685,25570.352305,688.472538,26258.824843,marginal,7.0,105.201034,21.809186,0.923611,0.026219,184.554917,2235.289717,1179.652086,17576.148072,1189.552572,1232.305200,298.630685,-1.3642420526593924e-12
2025-08-03,正式期,2025-08-02,2025-08-02,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004844,0.003144,0.018851,6298.630685,6000.000000,6111.593604,53610.348941,940.591585,54550.940526,marginal,10.0,130.756699,27.154825,0.909722,0.017242,188.165267,1543.132617,739.742178,17880.610436,5203.791036,4315.504983,111.593604,3.637978807091713e-12
2025-08-04,正式期,2025-08-03,2025-08-03,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005293,0.003100,0.019731,6111.593604,6000.000000,6635.555833,53337.897907,229.979919,53567.877827,marginal,14.0,107.005377,21.815044,0.944444,0.004293,99.352367,1764.820867,908.702762,13899.606529,4878.977695,4523.972183,635.555833,0.0
2025-08-05,正式期,2025-08-04,2025-08-04,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004920,0.003094,0.019061,6635.555833,6000.000000,6489.888926,52569.691058,152.014522,52721.705580,marginal,14.0,103.484744,20.985939,0.937500,0.002883,42.444117,1719.934133,930.859572,13419.904363,4080.034979,3745.728367,489.888926,9.094947017729282e-13
2025-08-06,正式期,2025-08-05,2025-08-05,否,否,10.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005060,0.003474,0.019386,6489.888926,6000.000000,6749.049593,52068.101718,1479.723330,53547.825048,marginal,14.0,83.067002,18.736610,0.847222,0.027634,363.469200,1721.045833,856.431163,9609.390125,3676.861362,3652.402336,749.049593,1.3642420526593924e-12
2025-08-07,正式期,2025-08-06,2025-08-06,否,否,21.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004942,0.003078,0.019001,6749.049593,6000.000000,6358.608735,51975.615647,455.027177,52430.642824,marginal,10.0,112.149170,23.388139,0.916667,0.008679,132.003983,1984.784067,1109.531676,14230.398645,3770.696529,3377.012050,358.608735,3.183231456205249e-12
2025-08-08,正式期,2025-08-07,2025-08-07,否,否,10.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003402,0.003087,0.017296,6358.608735,6000.000000,6510.025074,25169.742216,306.922084,25476.664300,marginal,7.0,106.221812,21.641603,0.937500,0.012047,66.604400,2227.412217,1150.210106,21684.731294,652.794177,987.785850,510.025074,-4.547473508864641e-13
2025-08-09,正式期,2025-08-08,2025-08-08,否,否,28.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003360,0.002972,0.017013,6510.025074,6000.000000,6615.972167,24936.183437,676.869903,25613.053340,marginal,5.0,76.386111,16.141886,0.916667,0.026427,175.593033,1682.966867,830.143328,18863.672777,815.861811,1215.223017,615.972167,0.0
2025-08-10,正式期,2025-08-09,2025-08-09,否,否,21.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.004991,0.003259,0.019342,6615.972167,6000.000000,6379.822778,49768.066754,123.252986,49891.319740,marginal,10.0,72.659632,15.536221,0.930556,0.002470,54.585300,2020.007767,1080.884371,8295.436755,3272.496255,2992.562467,379.822778,4.547473508864641e-13
2025-08-11,正式期,2025-08-10,2025-08-10,否,否,28.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005162,0.003506,0.019604,6379.822778,6000.000000,6314.475924,49113.475077,1417.868198,50531.343275,marginal,5.0,72.643326,16.225990,0.909722,0.028059,316.543133,1960.327783,1164.818104,8026.549700,1618.103500,1593.692167,314.475924,-4.547473508864641e-12
2025-08-12,正式期,2025-08-11,2025-08-11,否,否,28.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005098,0.003052,0.018963,6314.475924,6000.000000,6258.274975,48357.322812,2203.234930,50560.557742,marginal,7.0,52.110037,15.285982,0.791667,0.043576,489.885950,1926.900533,1000.801520,3964.598632,2446.963999,2214.488317,258.274975,4.547473508864641e-13
2025-08-13,正式期,2025-08-12,2025-08-12,否,否,28.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005219,0.003103,0.019350,6258.274975,6000.000000,6635.563833,49567.338565,716.441770,50283.780335,marginal,7.0,65.287215,14.549145,0.868056,0.014248,215.029300,2023.225400,958.614233,6765.393690,2422.395123,2534.147500,635.563833,-4.092726157978177e-12
2025-08-14,正式期,2025-08-13,2025-08-13,否,否,28.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005044,0.003058,0.019050,6635.563833,6000.000000,6319.351204,49233.606832,3094.764071,52328.370903,marginal,7.0,68.613827,16.348102,0.854167,0.059141,625.184050,2285.788533,1144.267131,6857.320880,974.272613,1076.576900,319.351204,-1.5916157281026244e-12
2025-08-15,正式期,2025-08-14,2025-08-14,否,否,28.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003349,0.002943,0.017005,6319.351204,6000.000000,6611.749556,25109.794363,291.691180,25401.485543,marginal,5.0,88.310957,18.019742,0.958333,0.011483,85.812067,1920.349917,1012.174654,20337.350051,411.546584,883.927333,611.749556,3.183231456205249e-12
2025-08-16,正式期,2025-08-15,2025-08-15,否,否,56.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003388,0.003740,0.017980,6611.749556,6000.000000,6365.010676,24549.279549,847.531243,25396.810791,marginal,5.0,74.557051,15.969478,0.875000,0.033372,172.786883,1630.125117,863.954433,20760.298176,932.641142,1083.948933,365.010676,2.9558577807620168e-12
2025-08-17,正式期,2025-08-16,2025-08-16,否,否,42.0,5.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005132,0.003158,0.019490,6365.010676,6000.000000,6325.365111,48379.838418,1092.796305,49472.634723,marginal,7.0,71.529607,15.319300,0.909722,0.022089,216.448083,1972.494883,1036.831841,8091.281982,1717.452798,1683.965367,325.365111,-2.5011104298755527e-12
2025-08-18,正式期,2025-08-17,2025-08-17,否,否,42.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005229,0.003039,0.018850,6325.365111,6000.000000,6361.609352,47744.457164,1924.023640,49668.480804,marginal,7.0,56.195294,12.902494,0.888889,0.038737,378.453083,2079.823000,1168.192163,5543.175839,1454.320206,1503.447783,361.609352,2.2737367544323206e-13
2025-08-19,正式期,2025-08-18,2025-08-18,否,否,42.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005160,0.003294,0.019552,6361.609352,6000.000000,6426.884426,47997.033395,1460.838371,49457.871766,marginal,7.0,58.647712,13.292007,0.895833,0.029537,291.871100,1678.546200,884.005466,6464.183066,2840.877716,2685.306933,426.884426,2.2737367544323206e-12
2025-08-20,正式期,2025-08-19,2025-08-19,否,否,56.0,3.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005322,0.003273,0.019393,6426.884426,6000.000000,6000.000000,48091.126739,10896.384634,58987.511373,marginal,7.0,48.565209,21.111907,0.652778,0.184724,1949.565706,2080.043550,1150.093805,1660.094217,1413.879617,1145.242489,0.000000,5.6843418860808015e-12
2025-08-21,正式期,2025-08-20,2025-08-20,否,否,56.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005353,0.003185,0.019707,6000.000000,6000.000000,6373.964093,49546.436234,553.078214,50099.514449,marginal,7.0,64.834271,14.264311,0.923611,0.011040,112.828350,1862.593283,1032.419076,7315.709921,3624.666955,3272.547917,373.964093,-1.3642420526593924e-12
2025-08-22,正式期,2025-08-21,2025-08-21,否,否,56.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003571,0.002964,0.017034,6373.964093,6000.000000,6321.568203,24806.757433,2051.989972,26858.747405,marginal,7.0,64.131731,16.295297,0.770833,0.076399,506.896850,1728.752017,882.032573,17004.581718,1060.295268,1148.250550,321.568203,5.002220859751105e-12
2025-08-23,正式期,2025-08-22,2025-08-22,否,否,56.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003527,0.002951,0.017094,6321.568203,6000.000000,6394.658333,24985.100097,240.573892,25225.673989,marginal,7.0,52.512171,13.372908,0.847222,0.009537,77.202900,1721.061017,894.786108,15288.421199,930.348416,1108.774717,394.658333,6.59383658785373e-12
2025-08-24,正式期,2025-08-23,2025-08-23,否,否,56.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005320,0.003098,0.019567,6394.658333,6000.000000,6605.585333,49485.152673,396.419498,49881.572171,marginal,7.0,77.707660,15.889468,0.916667,0.007947,83.504683,1854.217083,889.210581,9051.793801,1813.890885,2014.278417,605.585333,0.0
2025-08-25,正式期,2025-08-24,2025-08-24,否,否,56.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005375,0.003248,0.019419,6605.585333,6000.000000,6377.269473,49462.455648,2987.215268,52449.670916,marginal,7.0,47.505057,15.466816,0.729167,0.056954,738.834600,2358.167450,1339.696796,2324.129437,1609.803137,1643.483067,377.269473,2.2737367544323206e-12
2025-08-26,正式期,2025-08-25,2025-08-25,否,否,84.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005368,0.003059,0.019476,6377.269473,6000.000000,6452.518907,49827.504655,571.438106,50398.942761,marginal,7.0,69.375009,14.422746,0.909722,0.011338,128.404317,2267.799150,1177.628393,7563.502076,2016.210926,2040.397867,452.518907,2.7284841053187847e-12
2025-08-27,正式期,2025-08-26,2025-08-26,否,否,84.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005657,0.003065,0.019687,6452.518907,6000.000000,6434.865630,49809.216695,2361.195127,52170.411822,marginal,7.0,56.694778,13.392619,0.888889,0.045259,474.089983,2137.219833,1138.711512,5351.268306,1197.302490,1361.194083,434.865630,-4.547473508864641e-13
2025-08-28,正式期,2025-08-27,2025-08-27,否,否,84.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005406,0.003245,0.019753,6434.865630,6000.000000,6369.042111,50204.412369,2755.620086,52960.032456,marginal,7.0,62.859845,21.492401,0.784722,0.052032,583.001217,2211.830533,1091.761304,3204.899558,2083.455391,2019.736767,369.042111,-1.3642420526593924e-12
2025-08-29,正式期,2025-08-28,2025-08-28,否,否,56.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003622,0.003141,0.017600,6369.042111,6000.000000,6523.302492,25818.471935,990.188816,26808.660751,marginal,10.0,65.328115,14.574823,0.875000,0.036935,231.511083,2551.182217,1336.710090,15412.256357,212.772107,643.317650,523.302492,1.5916157281026244e-12
2025-08-30,正式期,2025-08-29,2025-08-29,否,否,84.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003508,0.003170,0.017234,6523.302492,6000.000000,6275.654565,25421.531032,292.079006,25713.610038,marginal,21.0,87.616219,18.273068,0.868056,0.011359,78.180300,1451.985350,803.878360,20433.745599,1529.277232,1486.803667,275.654565,-1.5916157281026244e-12
2025-08-31,正式期,2025-08-30,2025-08-30,否,否,84.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005645,0.003049,0.019703,6275.654565,6000.000000,6330.052296,50587.353000,309.130844,50896.483844,marginal,7.0,66.920828,13.761456,0.944444,0.006074,73.739600,2906.064850,1511.257145,6822.065506,2610.198539,2411.307883,330.052296,6.821210263296962e-12
2025-09-01,正式期,2025-08-31,2025-08-31,否,否,84.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005610,0.003100,0.019666,6330.052296,6000.000000,7997.418315,50497.358103,0.000000,50497.358103,marginal,7.0,155.229268,31.069754,0.993056,0.000000,0.000000,8582.356983,5191.829744,12767.902195,4244.176029,5235.459067,1997.418315,5.4569682106375694e-12
2025-09-02,正式期,2025-09-01,2025-09-01,否,否,7.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005576,0.003130,0.019684,7997.418315,6000.000000,7757.278759,48345.173498,0.000000,48345.173498,marginal,7.0,137.848288,27.569658,1.000000,0.000000,0.000000,7616.631600,4575.391035,11043.707252,2061.769835,3251.584450,1757.278759,-1.3642420526593924e-12
2025-09-03,正式期,2025-09-02,2025-09-02,否,否,7.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005609,0.003205,0.020068,7757.278759,6000.000000,7908.276630,47854.391016,6.997282,47861.388299,marginal,7.0,120.869419,24.181338,0.993056,0.000146,1.788900,6884.746267,4064.209367,9494.638948,3649.614198,4673.636467,1908.276630,-2.7284841053187847e-12
2025-09-04,正式期,2025-09-03,2025-09-03,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005824,0.003083,0.019755,7908.276630,6000.000000,7374.433722,45306.590757,327.114690,45633.705448,marginal,7.0,106.246856,21.581565,0.965278,0.007168,79.726617,5568.620233,3360.297759,8755.424942,1795.867942,2691.643383,1374.433722,-9.094947017729282e-13
2025-09-05,正式期,2025-09-04,2025-09-04,否,否,84.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003702,0.003018,0.017367,7374.433722,6000.000000,8027.059815,25501.389783,27.035581,25528.425364,marginal,21.0,164.594711,32.944667,0.993056,0.001059,6.173917,8003.243317,4630.437449,24441.655787,1576.359671,3101.205167,2027.059815,3.183231456205249e-12
2025-09-06,正式期,2025-09-05,2025-09-05,否,否,7.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.003480,0.002960,0.017277,8027.059815,6000.000000,8185.308537,24315.416399,8.947486,24324.363885,marginal,14.0,145.664806,31.555283,0.916667,0.000368,2.593850,6596.144017,3783.576517,23274.116224,1148.700391,2897.225000,2185.308537,-4.547473508864641e-13
2025-09-07,正式期,2025-09-06,2025-09-06,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005687,0.003396,0.020223,8185.308537,6000.000000,6355.834685,39324.764906,629.423963,39954.188870,marginal,7.0,53.031874,13.305897,0.833333,0.015754,205.508350,1839.862433,1036.270958,4642.034286,1346.422469,1410.853417,355.834685,3.637978807091713e-12
2025-09-08,正式期,2025-09-07,2025-09-07,否,否,3.0,7.0,1.3952,LP已验证互斥及全部原约束,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0.005576,0.003127,0.019880,6355.834685,6000.000000,6519.686593,39821.559983,6270.928619,46092.488602,marginal,3.0,45.747647,20.112277,0.618056,0.136051,1542.226653,1331.641000,761.908596,1386.512229,1674.221276,1823.837167,519.686593,4.547473508864641e-13
