日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测方法,预测净负荷（kWh）,实际净负荷（kWh）,计划充电截断量（kWh）,计划放电截断量（kWh）
2025-10-02,12:00-12:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.441100,1013.624033,1355.676783,976.831083,1537.398483,491.280583,833.333333,0.000000,833.333333,0.000000,0.000000,218.514650,0.000000,8611.216734,9361.216734,216.703865,0.000000,216.703865,marginal,-342.052750,-560.567400,0.000000,0.000000
2025-10-02,12:10-12:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.455100,1011.084933,1345.694700,990.598217,1524.325100,498.723567,833.333333,0.000000,833.333333,0.000000,0.000000,199.117117,0.000000,9361.216734,10111.216734,226.969095,0.000000,226.969095,marginal,-334.609767,-533.726883,0.000000,0.000000
2025-10-02,12:20-12:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.446300,996.171667,1316.862500,990.030000,1543.900000,512.642500,833.333333,0.000000,765.314740,0.000000,0.000000,301.197760,0.000000,10111.216734,10800.000000,228.792348,0.000000,228.792348,marginal,-320.690833,-553.870000,68.018593,0.000000
2025-10-02,12:30-12:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.411300,1001.338817,1310.336933,984.125367,1601.253000,524.335217,833.333333,0.000000,0.000000,0.000000,0.000000,1141.462850,0.000000,10800.000000,10800.000000,215.659075,0.000000,215.659075,marginal,-308.998117,-617.127633,833.333333,0.000000
2025-10-02,12:40-12:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.568200,1021.695300,1282.766200,1003.679517,1579.734100,0.000000,261.070900,0.000000,0.000000,0.000000,0.000000,576.054583,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-261.070900,-576.054583,261.070900,0.000000
2025-10-02,12:50-13:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.827900,1069.615000,1270.331250,1038.326667,1492.112500,0.000000,200.716250,0.000000,0.000000,0.000000,0.000000,453.785833,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-200.716250,-453.785833,200.716250,0.000000
2025-10-02,13:00-13:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.863600,1082.047400,1242.286100,1047.599533,1464.975283,0.000000,160.238700,0.000000,0.000000,0.000000,0.000000,417.375750,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-160.238700,-417.375750,160.238700,0.000000
2025-10-02,13:10-13:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.841600,1057.341017,1215.585200,1053.756633,1444.062383,0.000000,158.244183,0.000000,0.000000,0.000000,0.000000,390.305750,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-158.244183,-390.305750,158.244183,0.000000
2025-10-02,13:20-13:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.861800,1066.220000,1165.050000,1054.213333,1409.000000,0.000000,98.830000,0.000000,0.000000,0.000000,0.000000,354.786667,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-98.830000,-354.786667,98.830000,0.000000
2025-10-02,13:30-13:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.862300,1056.661167,1159.151117,1026.748667,1397.107467,0.000000,102.489950,0.000000,0.000000,0.000000,0.000000,370.358800,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-102.489950,-370.358800,102.489950,0.000000
2025-10-02,13:40-13:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.902600,1058.609967,1104.593683,1030.855167,1356.681600,0.000000,45.983717,0.000000,0.000000,0.000000,0.000000,325.826433,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-45.983717,-325.826433,45.983717,0.000000
2025-10-02,13:50-14:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.975400,1046.711667,1073.762500,1058.825000,1295.381250,0.000000,27.050833,0.000000,0.000000,0.000000,0.000000,236.556250,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-27.050833,-236.556250,27.050833,0.000000
2025-10-02,14:00-14:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.000200,1040.053233,1041.884983,1042.499900,1276.024467,0.000000,1.831750,0.000000,0.000000,0.000000,0.000000,233.524567,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,-1.831750,-233.524567,1.831750,0.000000
2025-10-02,14:10-14:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.997800,1049.995233,1005.090483,1022.253267,1254.396350,0.000000,0.000000,44.904750,0.000000,0.000000,0.000000,232.143083,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,44.904750,-232.143083,0.000000,44.904750
2025-10-02,14:20-14:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.027100,1064.063333,955.893750,1021.383333,1212.206250,0.000000,0.000000,108.169583,0.000000,0.000000,0.000000,190.822917,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,108.169583,-190.822917,0.000000,108.169583
2025-10-02,14:30-14:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.090600,1050.438817,893.722250,1024.463850,1171.107983,0.000000,0.000000,156.716567,0.000000,0.000000,0.000000,146.644133,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,156.716567,-146.644133,0.000000,156.716567
2025-10-02,14:40-14:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.937600,1050.893267,849.142500,1040.346667,1100.676467,0.000000,0.000000,201.750767,0.000000,0.000000,0.000000,60.329800,0.000000,10800.000000,10800.000000,0.000000,0.000000,0.000000,marginal,201.750767,-60.329800,0.000000,201.750767
2025-10-02,14:50-15:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.669400,1043.780000,803.837500,1049.686667,1013.756250,239.942500,0.000000,0.000000,0.000000,0.000000,0.000000,204.012083,0.000000,10800.000000,10800.000000,160.617510,0.000000,160.617510,marginal,239.942500,35.930417,0.000000,0.000000
2025-10-02,15:00-15:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.660000,1049.066217,754.796250,1019.732317,960.885367,925.802888,631.532922,0.000000,0.000000,0.000000,0.000000,866.955938,0.000000,10800.000000,10800.000000,611.029906,0.000000,611.029906,marginal,294.269967,58.846950,631.532922,0.000000
2025-10-02,15:10-15:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.721700,1072.990667,700.567000,1000.618617,917.123183,372.423667,0.000000,0.000000,0.000000,0.000000,0.000000,288.928233,0.000000,10800.000000,10800.000000,268.778160,0.000000,268.778160,marginal,372.423667,83.495433,0.000000,0.000000
2025-10-02,15:20-15:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.730800,1063.741667,675.106250,1005.826667,866.706250,388.635417,0.000000,0.000000,0.000000,0.000000,0.000000,249.515000,0.000000,10800.000000,10800.000000,284.014762,0.000000,284.014762,marginal,388.635417,139.120417,0.000000,0.000000
2025-10-02,15:30-15:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.753400,1028.371500,607.318900,1002.624400,816.104833,421.052600,0.000000,0.000000,0.000000,0.000000,0.000000,234.533033,0.000000,10800.000000,10800.000000,317.221029,0.000000,317.221029,marginal,421.052600,186.519567,0.000000,0.000000
2025-10-02,15:40-15:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.782300,1043.085800,576.229400,1003.342117,747.399550,466.856400,0.000000,0.000000,0.000000,0.000000,0.000000,210.913833,0.000000,10800.000000,10800.000000,365.221762,0.000000,365.221762,marginal,466.856400,255.942567,0.000000,0.000000
2025-10-02,15:50-16:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.805500,1074.611667,529.118750,1006.833333,667.268750,545.492917,0.000000,0.000000,0.000000,0.000000,0.000000,205.928333,0.000000,10800.000000,10800.000000,439.394544,0.000000,439.394544,marginal,545.492917,339.564583,0.000000,0.000000
2025-10-02,16:00-16:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.827100,1073.707217,471.252300,998.920817,600.554017,602.454917,0.000000,0.000000,0.000000,0.000000,0.000000,204.088117,0.000000,10800.000000,10800.000000,498.290462,0.000000,498.290462,marginal,602.454917,398.366800,0.000000,0.000000
2025-10-02,16:10-16:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.851900,1061.060933,418.666733,1012.460117,522.593967,642.394200,0.000000,0.000000,0.000000,0.000000,0.000000,152.528050,0.000000,10800.000000,10800.000000,547.255619,0.000000,547.255619,marginal,642.394200,489.866150,0.000000,0.000000
2025-10-02,16:20-16:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.879100,1054.226667,372.512500,1038.820000,438.887500,681.714167,0.000000,0.000000,0.000000,0.000000,0.000000,81.781667,0.000000,10800.000000,10800.000000,599.294924,0.000000,599.294924,marginal,681.714167,599.932500,0.000000,0.000000
2025-10-02,16:30-16:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.902400,1057.605967,326.478650,1029.947383,383.427467,731.127317,0.000000,0.000000,0.000000,0.000000,0.000000,84.607400,0.000000,10800.000000,10800.000000,659.769291,0.000000,659.769291,marginal,731.127317,646.519917,0.000000,0.000000
2025-10-02,16:40-16:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.916300,1059.529683,283.086750,995.273450,333.619667,776.442933,0.000000,0.000000,0.000000,0.000000,0.000000,114.789150,0.000000,10800.000000,10800.000000,711.454660,0.000000,711.454660,marginal,776.442933,661.653783,0.000000,0.000000
2025-10-02,16:50-17:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.926400,1069.996667,236.681250,983.673333,273.731250,833.315417,0.000000,0.000000,0.000000,0.000000,0.000000,123.373333,0.000000,10800.000000,10800.000000,771.983402,0.000000,771.983402,marginal,833.315417,709.942083,0.000000,0.000000
2025-10-02,17:00-17:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.946200,1084.126867,188.415567,1033.008717,209.786033,895.711300,0.000000,0.000000,0.000000,0.000000,0.000000,72.488617,0.000000,10800.000000,10800.000000,847.522032,0.000000,847.522032,marginal,895.711300,823.222683,0.000000,0.000000
2025-10-02,17:10-17:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.974200,1067.177600,140.623600,1045.182750,148.605200,926.554000,0.000000,0.000000,0.000000,0.000000,0.000000,29.976450,0.000000,10800.000000,10800.000000,902.648907,0.000000,902.648907,marginal,926.554000,896.577550,0.000000,0.000000
2025-10-02,17:20-17:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.986200,1061.415000,87.712500,1025.121667,89.868750,973.702500,0.000000,0.000000,0.000000,0.000000,0.000000,38.449583,0.000000,10800.000000,10800.000000,960.265405,0.000000,960.265405,marginal,973.702500,935.252917,0.000000,0.000000
2025-10-02,17:30-17:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.976000,1103.120500,35.826100,1045.881817,32.903700,1067.294400,0.000000,0.000000,0.000000,0.000000,0.000000,32.903700,21.412583,10800.000000,10800.000000,1041.679334,0.000000,1041.679334,marginal,1067.294400,1012.978117,0.000000,0.000000
2025-10-02,17:40-17:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.074200,994.006483,6.926017,917.997333,2.692633,987.080467,0.000000,0.000000,0.000000,0.000000,0.000000,2.692633,69.083133,10800.000000,10800.000000,1060.321837,0.000000,1060.321837,marginal,987.080467,915.304700,0.000000,0.000000
2025-10-02,17:50-18:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.231300,785.618333,0.000000,705.283333,0.000000,785.618333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,80.335000,10800.000000,10800.000000,967.331854,0.000000,967.331854,marginal,785.618333,705.283333,0.000000,0.000000
2025-10-02,18:00-18:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.256100,747.925667,0.000000,684.440750,0.204300,747.925667,0.000000,0.000000,0.000000,0.000000,0.000000,0.204300,63.484917,10800.000000,10800.000000,939.469430,0.000000,939.469430,marginal,747.925667,684.236450,0.000000,0.000000
2025-10-02,18:10-18:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.244700,804.306017,0.000000,709.578617,0.000000,804.306017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,94.727400,10800.000000,10800.000000,1001.119699,0.000000,1001.119699,marginal,804.306017,709.578617,0.000000,0.000000
2025-10-02,18:20-18:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.254500,829.483333,0.000000,697.295000,0.000000,829.483333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,132.188333,10800.000000,10800.000000,1040.586842,0.000000,1040.586842,marginal,829.483333,697.295000,0.000000,0.000000
2025-10-02,18:30-18:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.252200,822.758450,0.000000,712.098183,0.000000,822.758450,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,110.660267,10800.000000,10800.000000,1030.258131,0.000000,1030.258131,marginal,822.758450,712.098183,0.000000,0.000000
2025-10-02,18:40-18:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.288100,831.858067,0.000000,724.754167,0.000000,831.858067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,107.103900,10800.000000,10800.000000,1071.516376,0.000000,1071.516376,marginal,831.858067,724.754167,0.000000,0.000000
2025-10-02,18:50-19:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.346600,819.986667,0.000000,709.136667,0.000000,0.000000,0.000000,819.986667,0.000000,709.136667,0.000000,0.000000,0.000000,10800.000000,10012.070370,0.000000,0.000000,0.000000,marginal,819.986667,709.136667,0.000000,110.850000
2025-10-02,19:00-19:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.352300,800.626833,0.000000,678.975950,0.000000,0.000000,0.000000,800.626833,0.000000,678.975950,0.000000,0.000000,0.000000,10012.070370,9257.652648,0.000000,0.000000,0.000000,marginal,800.626833,678.975950,0.000000,121.650883
2025-10-02,19:10-19:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.344500,800.682950,0.000000,690.239900,0.000000,0.000000,0.000000,800.682950,0.000000,690.239900,0.000000,0.000000,0.000000,9257.652648,8490.719426,0.000000,0.000000,0.000000,marginal,800.682950,690.239900,0.000000,110.443050
2025-10-02,19:20-19:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.348300,813.330000,0.000000,730.193333,0.000000,0.000000,0.000000,813.330000,0.000000,730.193333,0.000000,0.000000,0.000000,8490.719426,7679.393500,0.000000,0.000000,0.000000,marginal,813.330000,730.193333,0.000000,83.136667
2025-10-02,19:30-19:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.349000,793.265283,0.000000,731.667917,0.000000,0.000000,0.000000,793.265283,0.000000,731.667917,0.000000,0.000000,0.000000,7679.393500,6866.429148,0.000000,0.000000,0.000000,marginal,793.265283,731.667917,0.000000,61.597367
2025-10-02,19:40-19:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.347300,784.219167,0.000000,723.696550,0.000000,0.000000,0.000000,784.219167,0.000000,723.696550,0.000000,0.000000,0.000000,6866.429148,6062.321870,0.000000,0.000000,0.000000,marginal,784.219167,723.696550,0.000000,60.522617
2025-10-02,19:50-20:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.348200,793.263333,0.000000,717.780000,0.000000,0.000000,0.000000,793.263333,0.000000,717.780000,0.000000,0.000000,0.000000,6062.321870,5264.788537,0.000000,0.000000,0.000000,marginal,793.263333,717.780000,0.000000,75.483333
2025-10-02,20:00-20:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.351300,864.744483,0.000000,698.622667,0.000000,31.411150,0.000000,833.333333,0.000000,667.211517,0.000000,0.000000,0.000000,5264.788537,4523.442407,42.445887,0.000000,42.445887,marginal,864.744483,698.622667,0.000000,166.121817
2025-10-02,20:10-20:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.340000,846.278133,0.000000,710.135633,0.000000,289.314800,0.000000,556.963333,0.000000,420.820833,0.000000,0.000000,0.000000,4523.442407,4055.863704,387.681832,0.000000,387.681832,marginal,846.278133,710.135633,0.000000,136.142500
2025-10-02,20:20-20:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.348900,817.285000,0.000000,733.971667,0.000000,0.000000,0.000000,817.285000,0.000000,733.971667,0.000000,0.000000,0.000000,4055.863704,3240.339630,0.000000,0.000000,0.000000,marginal,817.285000,733.971667,0.000000,83.313333
2025-10-02,20:30-20:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.395200,827.044100,0.000000,707.143100,0.000000,0.000000,0.000000,827.044100,0.000000,707.143100,0.000000,0.000000,0.000000,3240.339630,2454.625074,0.000000,0.000000,0.000000,marginal,827.044100,707.143100,0.000000,119.901000
2025-10-02,20:40-20:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,1.222600,845.467700,0.000000,694.772267,0.000000,845.467700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,150.695433,2454.625074,2454.625074,1033.668810,0.000000,1033.668810,marginal,845.467700,694.772267,0.000000,0.000000
2025-10-02,20:50-21:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.933200,801.068333,0.000000,716.723333,0.000000,801.068333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,84.345000,2454.625074,2454.625074,747.556969,0.000000,747.556969,marginal,801.068333,716.723333,0.000000,0.000000
2025-10-02,21:00-21:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.906800,829.501917,0.000000,726.951500,0.000000,829.501917,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.550417,2454.625074,2454.625074,752.192338,0.000000,752.192338,marginal,829.501917,726.951500,0.000000,0.000000
2025-10-02,21:10-21:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.937100,815.644750,0.000000,728.160383,0.000000,815.644750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,87.484367,2454.625074,2454.625074,764.340695,0.000000,764.340695,marginal,815.644750,728.160383,0.000000,0.000000
2025-10-02,21:20-21:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.937100,770.936667,0.000000,732.320000,0.000000,770.936667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,38.616667,2454.625074,2454.625074,722.444750,0.000000,722.444750,marginal,770.936667,732.320000,0.000000,0.000000
2025-10-02,21:30-21:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.987100,834.389167,0.000000,730.312450,0.000000,834.389167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,104.076717,2454.625074,2454.625074,823.625546,0.000000,823.625546,marginal,834.389167,730.312450,0.000000,0.000000
2025-10-02,21:40-21:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.776400,758.195633,0.000000,650.095583,0.000000,758.195633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,108.100050,2454.625074,2454.625074,588.663090,0.000000,588.663090,marginal,758.195633,650.095583,0.000000,0.000000
2025-10-02,21:50-22:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.420900,614.626667,0.000000,547.500000,0.000000,1447.960000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,67.126667,2454.625074,3204.625074,609.446364,0.000000,609.446364,marginal,614.626667,547.500000,0.000000,0.000000
2025-10-02,22:00-22:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.385900,583.249567,0.000000,559.287800,0.000000,1416.582900,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,23.961767,3204.625074,3954.625074,546.659341,0.000000,546.659341,marginal,583.249567,559.287800,0.000000,0.000000
2025-10-02,22:10-22:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.436800,589.142600,0.000000,577.153117,0.000000,589.142600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.989483,3954.625074,3954.625074,257.337488,0.000000,257.337488,marginal,589.142600,577.153117,0.000000,0.000000
2025-10-02,22:20-22:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.419800,598.476667,0.000000,554.038333,0.000000,1431.810000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,44.438333,3954.625074,4704.625074,601.073838,0.000000,601.073838,marginal,598.476667,554.038333,0.000000,0.000000
2025-10-02,22:30-22:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.418600,607.794967,0.000000,549.286367,0.000000,1441.128300,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,58.508600,4704.625074,5454.625074,603.256306,0.000000,603.256306,marginal,607.794967,549.286367,0.000000,0.000000
2025-10-02,22:40-22:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424100,627.728150,0.000000,552.457133,0.000000,627.728150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.271017,5454.625074,5454.625074,266.219508,0.000000,266.219508,marginal,627.728150,552.457133,0.000000,0.000000
2025-10-02,22:50-23:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.423700,625.588333,0.000000,556.741667,0.000000,1458.921667,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,68.846667,5454.625074,6204.625074,618.145110,0.000000,618.145110,marginal,625.588333,556.741667,0.000000,0.000000
2025-10-02,23:00-23:10,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424800,605.609550,0.000000,567.794400,0.000000,605.609550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.815150,6204.625074,6204.625074,257.262937,0.000000,257.262937,marginal,605.609550,567.794400,0.000000,0.000000
2025-10-02,23:10-23:20,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424000,615.556517,0.000000,554.204233,0.000000,615.556517,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,61.352283,6204.625074,6204.625074,260.995963,0.000000,260.995963,marginal,615.556517,554.204233,0.000000,0.000000
2025-10-02,23:20-23:30,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.422000,612.441667,0.000000,539.731667,0.000000,1445.775000,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,72.710000,6204.625074,6954.625074,610.117050,0.000000,610.117050,marginal,612.441667,539.731667,0.000000,0.000000
2025-10-02,23:30-23:40,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.424000,628.619783,0.000000,568.192683,0.000000,961.953117,333.333333,0.000000,333.333333,0.000000,0.000000,0.000000,60.427100,6954.625074,7254.625074,407.868121,0.000000,407.868121,marginal,628.619783,568.192683,0.000000,0.000000
2025-10-02,23:40-23:50,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.427100,615.372600,0.000000,513.276433,0.000000,615.372600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,102.096167,7254.625074,7254.625074,262.825637,0.000000,262.825637,marginal,615.372600,513.276433,0.000000,0.000000
2025-10-02,23:50-24:00,2025-10-01,2025-10-01,历史实测分位数,历史实测分位数,0.427600,629.481667,0.000000,396.278333,0.000000,629.481667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,233.203333,7254.625074,7254.625074,269.166361,0.000000,269.166361,marginal,629.481667,396.278333,0.000000,0.000000
2025-10-03,00:00-00:10,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.424800,414.543283,0.000000,374.851917,0.000000,414.543283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,39.691367,7254.625074,7254.625074,176.097987,0.000000,176.097987,marginal,414.543283,374.851917,0.000000,0.000000
2025-10-03,00:10-00:20,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.424500,429.611750,0.000000,391.776917,0.000000,429.611750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.834833,7254.625074,7254.625074,182.370188,0.000000,182.370188,marginal,429.611750,391.776917,0.000000,0.000000
2025-10-03,00:20-00:30,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.426900,449.390000,0.000000,404.281667,0.000000,449.390000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.108333,7254.625074,7254.625074,191.844591,0.000000,191.844591,marginal,449.390000,404.281667,0.000000,0.000000
2025-10-03,00:30-00:40,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.427200,456.930300,0.000000,427.673367,0.000000,456.930300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.256933,7254.625074,7254.625074,195.200624,0.000000,195.200624,marginal,456.930300,427.673367,0.000000,0.000000
2025-10-03,00:40-00:50,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.427100,449.665367,0.000000,430.295633,0.000000,449.665367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.369733,7254.625074,7254.625074,192.052078,0.000000,192.052078,marginal,449.665367,430.295633,0.000000,0.000000
2025-10-03,00:50-01:00,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.428500,433.241667,0.000000,408.435000,0.000000,433.241667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,24.806667,7254.625074,7254.625074,185.644054,0.000000,185.644054,marginal,433.241667,408.435000,0.000000,0.000000
2025-10-03,01:00-01:10,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.431100,466.613717,0.000000,396.790783,0.000000,466.613717,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,69.822933,7254.625074,7254.625074,201.157173,0.000000,201.157173,marginal,466.613717,396.790783,0.000000,0.000000
2025-10-03,01:10-01:20,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.430200,471.755000,0.000000,419.669033,0.000000,471.755000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,52.085967,7254.625074,7254.625074,202.949001,0.000000,202.949001,marginal,471.755000,419.669033,0.000000,0.000000
2025-10-03,01:20-01:30,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.427900,427.705000,0.000000,447.806667,0.000000,427.705000,0.000000,0.000000,0.000000,0.000000,20.101667,0.000000,0.000000,7254.625074,7254.625074,183.014970,43.007516,226.022485,marginal,427.705000,447.806667,0.000000,0.000000
2025-10-03,01:30-01:40,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.431200,427.559700,0.000000,428.297150,0.000000,427.559700,0.000000,0.000000,0.000000,0.000000,0.737450,0.000000,0.000000,7254.625074,7254.625074,184.363743,1.589942,185.953685,marginal,427.559700,428.297150,0.000000,0.000000
2025-10-03,01:40-01:50,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.433300,422.463100,0.000000,413.140833,0.000000,422.463100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,9.322267,7254.625074,7254.625074,183.053261,0.000000,183.053261,marginal,422.463100,413.140833,0.000000,0.000000
2025-10-03,01:50-02:00,2025-10-02,2025-10-02,历史实测分位数,历史实测分位数,0.431100,466.840000,0.000000,421.420000,0.000000,466.840000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.420000,7254.625074,7254.625074,201.254724,0.000000,201.254724,marginal,466.840000,421.420000,0.000000,0.000000
